RamanShift,CaZn2
1361.21,0.056720928
1362.17,0.056948908
1363.14,0.057186293
1364.1,0.057449365
1365.06,0.057712847
1366.03,0.057873856
1366.99,0.057819079
1367.96,0.057617894
1368.92,0.057614442
1369.89,0.057896676
1370.85,0.058118308
1371.81,0.058158467
1372.78,0.058181583
1373.74,0.058325848
1374.71,0.058487975
1375.67,0.058528307
1376.64,0.058438408
1377.6,0.058391511
1378.56,0.058527439
1379.53,0.058751275
1380.49,0.058905096
1381.46,0.058963435
1382.42,0.058951321
1383.38,0.058816489
1384.35,0.058673037
1385.31,0.058590188
1386.28,0.058577841
1387.24,0.058635246
1388.21,0.058719548
1389.17,0.05881226
1390.13,0.058878706
1391.1,0.058901378
1392.06,0.058844233
1393.03,0.058813807
1393.99,0.058950878
1394.96,0.059177153
1395.92,0.059252605
1396.88,0.059106317
1397.85,0.058889115
1398.81,0.058768735
1399.78,0.058746386
1400.74,0.05872345
1401.71,0.058656298
1402.67,0.058454666
1403.63,0.058083028
1404.6,0.057818162
1405.56,0.057874487
1406.53,0.058128096
1407.49,0.058292194
1408.45,0.05825909
1409.42,0.058136529
1410.38,0.058049154
1411.35,0.057970996
1412.31,0.057856152
1413.28,0.057678404
1414.24,0.057427652
1415.2,0.057059111
1416.17,0.056834657
1417.13,0.056889805
1418.1,0.057053864
1419.06,0.057127284
1420.03,0.057092209
1420.99,0.057002275
1421.95,0.056939269
1422.92,0.056794683
1423.88,0.056403594
1424.85,0.05592107
1425.81,0.055692457
1426.78,0.055682807
1427.74,0.055681771
1428.7,0.05561676
1429.67,0.055460302
1430.63,0.055257454
1431.6,0.055100245
1432.56,0.054887393
1433.52,0.054527064
1434.49,0.054221585
1435.45,0.05408987
1436.42,0.053949054
1437.38,0.053835155
1438.35,0.053749067
1439.31,0.053570018
1440.27,0.053298263
1441.24,0.05304467
1442.2,0.052901434
1443.17,0.052860016
1444.13,0.052799696
1445.1,0.052646585
1446.06,0.052381433
1447.02,0.052050557
1447.99,0.051756644
1448.95,0.051489702
1449.92,0.051213279
1450.88,0.050879922
1451.85,0.050536944
1452.81,0.050323805
1453.77,0.050260039
1454.74,0.050158817
1455.7,0.049841567
1456.67,0.049364367
1457.63,0.049008164
1458.59,0.048886153
1459.56,0.048717184
1460.52,0.048472174
1461.49,0.048189325
1462.45,0.047830106
1463.42,0.047442214
1464.38,0.047091032
1465.34,0.046814928
1466.31,0.046547889
1467.27,0.046232807
1468.24,0.04593631
1469.2,0.045724327
1470.17,0.045483738
1471.13,0.045042684
1472.09,0.044477092
1473.06,0.044015529
1474.02,0.043686252
1474.99,0.043337563
1475.95,0.042797008
1476.92,0.042207762
1477.88,0.041818226
1478.84,0.041571487
1479.81,0.04119038
1480.77,0.04062603
1481.74,0.040070515
1482.7,0.039590575
1483.67,0.039167712
1484.63,0.038743801
1485.59,0.038290298
1486.56,0.03777816
1487.52,0.037226423
1488.49,0.036683382
1489.45,0.036148973
1490.41,0.035584465
1491.38,0.035028839
1492.34,0.034627066
1493.31,0.034185961
1494.27,0.033471957
1495.24,0.032786028
1496.2,0.032302927
1497.16,0.031838518
1498.13,0.03125643
1499.09,0.030653603
1500.06,0.030157236
1501.02,0.029786795
1501.99,0.029396291
1502.95,0.028877685
1503.91,0.028279793
1504.88,0.027710395
1505.84,0.027267474
1506.81,0.026764783
1507.77,0.026074498
1508.74,0.025461623
1509.7,0.025054482
1510.66,0.024685929
1511.63,0.024247793
1512.59,0.023749524
1513.56,0.02327024
1514.52,0.02279988
1515.48,0.02230899
1516.45,0.021777507
1517.41,0.021235271
1518.38,0.020771445
1519.34,0.020435812
1520.31,0.020040022
1521.27,0.019464383
1522.23,0.018977345
1523.2,0.018748611
1524.16,0.01858931
1525.13,0.018309792
1526.09,0.017930001
1527.06,0.017459401
1528.02,0.01692807
1528.98,0.016485861
1529.95,0.016283526
1530.91,0.016201186
1531.88,0.015958052
1532.84,0.015613932
1533.81,0.015289362
1534.77,0.014954117
1535.73,0.014568001
1536.7,0.014120624
1537.66,0.013672442
1538.63,0.013304319
1539.59,0.013016425
1540.55,0.012697669
1541.52,0.012317595
1542.48,0.011936953
1543.45,0.011616323
1544.41,0.0113258
1545.38,0.01095326
1546.34,0.010600625
1547.3,0.010440703
1548.27,0.010474077
1549.23,0.010476913
1550.2,0.010234784
1551.16,0.009951425
1552.13,0.010025312
1553.09,0.010426777
1554.05,0.010880225
1555.02,0.011457314
1555.98,0.011645561
1556.95,0.011094899
1557.91,0.010214492
1558.88,0.009198833
1559.84,0.00818154
1560.8,0.007296447
1561.77,0.006595324
1562.73,0.006130463
1563.7,0.005933209
1564.66,0.00581843
1565.62,0.005568967
1566.59,0.005215411
1567.55,0.005037547
1568.52,0.005077052
1569.48,0.00495065
1570.45,0.004408369
1571.41,0.003906888
1572.37,0.003623082
1573.34,0.003484478
1574.3,0.003491704
1575.27,0.003561386
1576.23,0.003516475
1577.2,0.003283241
1578.16,0.003007926
1579.12,0.002784486
1580.09,0.002591942
1581.05,0.002409714
1582.02,0.002206033
1582.98,0.002044178
1583.95,0.001997513
1584.91,0.001887809
1585.87,0.001598932
1586.84,0.001309417
1587.8,0.00111448
1588.77,0.00097184
1589.73,0.000818559
1590.69,0.000686169
1591.66,0.000616878
1592.62,0.000632362
1593.59,0.000637102
1594.55,0.000472293
1595.52,0.000147787
1596.48,1.42E-05
1597.44,0.000231273
1598.41,0.000310198
1599.37,9.12E-05
