RamanShift,CaZn1
1362.17,0.051590145
1363.14,0.052121957
1364.1,0.052552818
1365.06,0.052788519
1366.03,0.052887243
1366.99,0.052920173
1367.96,0.052939057
1368.92,0.053117542
1369.89,0.053551827
1370.85,0.053891592
1371.81,0.054049341
1372.78,0.05414207
1373.74,0.054249075
1374.71,0.054385936
1375.67,0.054507872
1376.64,0.054630485
1377.6,0.054811452
1378.56,0.055110239
1379.53,0.055476225
1380.49,0.055842282
1381.46,0.056187373
1382.42,0.05640719
1383.38,0.056472248
1384.35,0.056449304
1385.31,0.05638865
1386.28,0.056409845
1387.24,0.056586051
1388.21,0.056881699
1389.17,0.05714016
1390.13,0.057280149
1391.1,0.057368812
1392.06,0.057553774
1393.03,0.057828948
1393.99,0.058148816
1394.96,0.058424892
1395.92,0.058521623
1396.88,0.058386581
1397.85,0.058221908
1398.81,0.05826605
1399.78,0.05851312
1400.74,0.058700047
1401.71,0.05873005
1402.67,0.058556546
1403.63,0.058156813
1404.6,0.057892405
1405.56,0.058064159
1406.53,0.058515982
1407.49,0.058915053
1408.45,0.059103174
1409.42,0.05918611
1410.38,0.059268636
1411.35,0.059344214
1412.31,0.059335831
1413.28,0.059198811
1414.24,0.058984895
1415.2,0.058724866
1416.17,0.058601912
1417.13,0.058722008
1418.1,0.058957308
1419.06,0.059131241
1420.03,0.059199048
1420.99,0.059266269
1421.95,0.059417833
1422.92,0.059516433
1423.88,0.059330849
1424.85,0.059053281
1425.81,0.059028161
1426.78,0.059203445
1427.74,0.059347623
1428.7,0.059337884
1429.67,0.059189791
1430.63,0.059064035
1431.6,0.059069792
1432.56,0.0590672
1433.52,0.058909811
1434.49,0.058806763
1435.45,0.058873566
1436.42,0.058863278
1437.38,0.058790285
1438.35,0.058733184
1439.31,0.058659795
1440.27,0.05854726
1441.24,0.058427198
1442.2,0.058345316
1443.17,0.058365281
1444.13,0.058462831
1445.1,0.058490613
1446.06,0.058298654
1447.02,0.057941616
1447.99,0.057709916
1448.95,0.057689263
1449.92,0.05765324
1450.88,0.057419989
1451.85,0.057131673
1452.81,0.057039153
1453.77,0.057206732
1454.74,0.057390855
1455.7,0.057321887
1456.67,0.056992303
1457.63,0.056709025
1458.59,0.056599451
1459.56,0.056466349
1460.52,0.056245128
1461.49,0.055984249
1462.45,0.055690604
1463.42,0.055349061
1464.38,0.055062163
1465.34,0.054870263
1466.31,0.054710451
1467.27,0.054509783
1468.24,0.054333249
1469.2,0.054179756
1470.17,0.053954447
1471.13,0.053607982
1472.09,0.053196681
1473.06,0.052809159
1474.02,0.052444509
1474.99,0.052023262
1475.95,0.0515687
1476.92,0.051162
1477.88,0.050866934
1478.84,0.05058743
1479.81,0.05008168
1480.77,0.049340171
1481.74,0.048670488
1482.7,0.048282563
1483.67,0.047991684
1484.63,0.047545584
1485.59,0.046936342
1486.56,0.046285687
1487.52,0.045690434
1488.49,0.045175826
1489.45,0.044676231
1490.41,0.044086009
1491.38,0.043405317
1492.34,0.042804685
1493.31,0.042268669
1494.27,0.041526778
1495.24,0.040775728
1496.2,0.040154116
1497.16,0.039523174
1498.13,0.038850383
1499.09,0.038233639
1500.06,0.03770653
1501.02,0.037194586
1501.99,0.03664084
1502.95,0.03607751
1503.91,0.035480227
1504.88,0.034782956
1505.84,0.034042857
1506.81,0.033351317
1507.77,0.032691372
1508.74,0.031989168
1509.7,0.031144274
1510.66,0.030297971
1511.63,0.029633311
1512.59,0.029183426
1513.56,0.028832994
1514.52,0.028481664
1515.48,0.027996242
1516.45,0.02729306
1517.41,0.026454784
1518.38,0.025832699
1519.34,0.025527335
1520.31,0.025121117
1521.27,0.024479187
1522.23,0.023936827
1523.2,0.023687674
1524.16,0.023479884
1525.13,0.023086829
1526.09,0.022524459
1527.06,0.021860166
1528.02,0.021127035
1528.98,0.020451806
1529.95,0.019978275
1530.91,0.019647493
1531.88,0.019358615
1532.84,0.019145372
1533.81,0.018897913
1534.77,0.018480133
1535.73,0.017968285
1536.7,0.017464116
1537.66,0.016967503
1538.63,0.016453059
1539.59,0.0159547
1540.55,0.015515095
1541.52,0.015126163
1542.48,0.014676526
1543.45,0.014140813
1544.41,0.013603961
1545.38,0.013117778
1546.34,0.012733508
1547.3,0.012545826
1548.27,0.012521166
1549.23,0.012470556
1550.2,0.01214461
1551.16,0.011749204
1552.13,0.011706491
1553.09,0.012034411
1554.05,0.012354239
1555.02,0.01271781
1555.98,0.012770716
1556.95,0.012140223
1557.91,0.011179453
1558.88,0.010061125
1559.84,0.00900153
1560.8,0.008209274
1561.77,0.007702507
1562.73,0.007377451
1563.7,0.007165049
1564.66,0.006978362
1565.62,0.006704173
1566.59,0.006377199
1567.55,0.006163164
1568.52,0.006097404
1569.48,0.005917754
1570.45,0.005448901
1571.41,0.004935399
1572.37,0.004517515
1573.34,0.004221834
1574.3,0.004136473
1575.27,0.004156493
1576.23,0.004044526
1577.2,0.003712212
1578.16,0.003370499
1579.12,0.003231117
1580.09,0.003197469
1581.05,0.003022355
1582.02,0.0026524
1582.98,0.002388017
1583.95,0.002442124
1584.91,0.002389919
1585.87,0.002000416
1586.84,0.001601397
1587.8,0.001388363
1588.77,0.001237238
1589.73,0.001032446
1590.69,0.000791669
1591.66,0.000711013
1592.62,0.000853365
1593.59,0.001013817
1594.55,0.000897384
1595.52,0.000512318
1596.48,0.000225125
1597.44,0.000179449
1598.41,9.78E-05
1599.37,-3.78E-05
