RamanShift,CaZn4
1357.35,0.059510591
1358.31,0.059780479
1359.28,0.060051499
1360.24,0.060142692
1361.21,0.060208719
1362.17,0.0603128
1363.14,0.060482101
1364.1,0.060766935
1365.06,0.06116847
1366.03,0.061467944
1366.99,0.061457182
1367.96,0.06120094
1368.92,0.060943542
1369.89,0.060621482
1370.85,0.060453725
1371.81,0.060519474
1372.78,0.060598845
1373.74,0.060677696
1374.71,0.060757325
1375.67,0.060823268
1376.64,0.060850693
1377.6,0.06092987
1378.56,0.061113685
1379.53,0.061337597
1380.49,0.061443387
1381.46,0.061392581
1382.42,0.061328018
1383.38,0.061276256
1384.35,0.061093587
1385.31,0.060659934
1386.28,0.060239016
1387.24,0.060159501
1388.21,0.060331005
1389.17,0.060317424
1390.13,0.059893865
1391.1,0.059456919
1392.06,0.059521577
1393.03,0.059812294
1393.99,0.059970234
1394.96,0.059916501
1395.92,0.059675949
1396.88,0.059262077
1397.85,0.058834481
1398.81,0.058632024
1399.78,0.058643239
1400.74,0.058533676
1401.71,0.058143748
1402.67,0.057672221
1403.63,0.0572667
1404.6,0.056941308
1405.56,0.056789206
1406.53,0.05681168
1407.49,0.056968089
1408.45,0.057138023
1409.42,0.05717425
1410.38,0.056994343
1411.35,0.056693196
1412.31,0.056512378
1413.28,0.056453423
1414.24,0.056190772
1415.2,0.055670538
1416.17,0.055244508
1417.13,0.054966406
1418.1,0.054810396
1419.06,0.054735024
1420.03,0.054659958
1420.99,0.054584172
1421.95,0.054562802
1422.92,0.05451443
1423.88,0.054383513
1424.85,0.054170984
1425.81,0.053807114
1426.78,0.053292506
1427.74,0.052899659
1428.7,0.052711658
1429.67,0.052468861
1430.63,0.052101476
1431.6,0.051747593
1432.56,0.051213816
1433.52,0.050307237
1434.49,0.049730064
1435.45,0.049910156
1436.42,0.050090973
1437.38,0.050064298
1438.35,0.04989966
1439.31,0.049540382
1440.27,0.049014124
1441.24,0.048515193
1442.2,0.04818129
1443.17,0.048027934
1444.13,0.047915376
1445.1,0.047719628
1446.06,0.047383718
1447.02,0.046991377
1447.99,0.046668491
1448.95,0.046400411
1449.92,0.046132223
1450.88,0.045877206
1451.85,0.045607955
1452.81,0.0452256
1453.77,0.044800559
1454.74,0.044515552
1455.7,0.044510543
1456.67,0.044534157
1457.63,0.044261655
1458.59,0.043749034
1459.56,0.043419224
1460.52,0.043483824
1461.49,0.043294392
1462.45,0.042425299
1463.42,0.041413586
1464.38,0.040881227
1465.34,0.040773444
1466.31,0.040580493
1467.27,0.040102804
1468.24,0.039667243
1469.2,0.03951512
1470.17,0.039405772
1471.13,0.039053469
1472.09,0.038529276
1473.06,0.038061589
1474.02,0.037635707
1474.99,0.037209229
1475.95,0.036796077
1476.92,0.036425341
1477.88,0.035996342
1478.84,0.035466052
1479.81,0.03482001
1480.77,0.034086326
1481.74,0.033481174
1482.7,0.033220388
1483.67,0.033031506
1484.63,0.032639898
1485.59,0.032031035
1486.56,0.031334467
1487.52,0.030665297
1488.49,0.030169139
1489.45,0.029976069
1490.41,0.029913349
1491.38,0.029444018
1492.34,0.028566766
1493.31,0.027935496
1494.27,0.027564902
1495.24,0.027150017
1496.2,0.026675938
1497.16,0.02612802
1498.13,0.025579352
1499.09,0.025131972
1500.06,0.02472777
1501.02,0.024307964
1501.99,0.023858297
1502.95,0.023378404
1503.91,0.022912195
1504.88,0.022460201
1505.84,0.022110028
1506.81,0.021789017
1507.77,0.021496556
1508.74,0.021115402
1509.7,0.020511933
1510.66,0.019818748
1511.63,0.01918367
1512.59,0.018665708
1513.56,0.018191288
1514.52,0.017686508
1515.48,0.017284567
1516.45,0.017119702
1517.41,0.017088164
1518.38,0.01687817
1519.34,0.016489106
1520.31,0.016099351
1521.27,0.015574515
1522.23,0.015213131
1523.2,0.0152097
1524.16,0.015251124
1525.13,0.015008203
1526.09,0.014540142
1527.06,0.014116325
1528.02,0.01384173
1528.98,0.013506574
1529.95,0.012945454
1530.91,0.012323093
1531.88,0.012015957
1532.84,0.011964403
1533.81,0.011912839
1534.77,0.01172523
1535.73,0.011401292
1536.7,0.010955926
1537.66,0.010494554
1538.63,0.010229398
1539.59,0.010160809
1540.55,0.010046571
1541.52,0.009795519
1542.48,0.00945276
1543.45,0.009003001
1544.41,0.008552401
1545.38,0.008253485
1546.34,0.008106508
1547.3,0.008096651
1548.27,0.008193766
1549.23,0.008398028
1550.2,0.008694506
1551.16,0.009022064
1552.13,0.009472852
1553.09,0.010077764
1554.05,0.010775833
1555.02,0.011705661
1555.98,0.012037114
1556.95,0.011183844
1557.91,0.009758982
1558.88,0.007899982
1559.84,0.006084091
1560.8,0.00483665
1561.77,0.004174595
1562.73,0.003929135
1563.7,0.003977515
1564.66,0.004149941
1565.62,0.004229583
1566.59,0.004247294
1567.55,0.00401639
1568.52,0.00344301
1569.48,0.003055411
1570.45,0.002994285
1571.41,0.002964238
1572.37,0.00302774
1573.34,0.003028907
1574.3,0.002654959
1575.27,0.002108321
1576.23,0.001826904
1577.2,0.001905393
1578.16,0.002140844
1579.12,0.002298196
1580.09,0.002377288
1581.05,0.0023779
1582.02,0.002299844
1582.98,0.002127166
1583.95,0.00176507
1584.91,0.001528565
1585.87,0.001528466
1586.84,0.001528365
1587.8,0.001227814
1588.77,0.000815971
1589.73,0.000688562
1590.69,0.000862144
1591.66,0.001115339
1592.62,0.001241928
1593.59,0.00122569
1594.55,0.001066277
1595.52,0.000779243
1596.48,0.00050767
1597.44,0.000379155
1598.41,0.000218497
1599.37,9.67E-06
