RamanShift,CaZn3
1362.17,0.058638188
1363.14,0.058767033
1364.1,0.058936602
1365.06,0.059114608
1366.03,0.059219222
1366.99,0.059167577
1367.96,0.059000765
1368.92,0.058965041
1369.89,0.059135417
1370.85,0.059239721
1371.81,0.059178943
1372.78,0.05912664
1373.74,0.059197735
1374.71,0.059318959
1375.67,0.059340484
1376.64,0.059246174
1377.6,0.059167807
1378.56,0.059172309
1379.53,0.059235278
1380.49,0.059289639
1381.46,0.059327591
1382.42,0.059315088
1383.38,0.059235783
1384.35,0.059106351
1385.31,0.058951193
1386.28,0.058829383
1387.24,0.058757314
1388.21,0.058727108
1389.17,0.058738513
1390.13,0.058791786
1391.1,0.058803339
1392.06,0.058688264
1393.03,0.058589971
1393.99,0.058609175
1394.96,0.058696168
1395.92,0.058698367
1396.88,0.058565193
1397.85,0.05838968
1398.81,0.058255825
1399.78,0.058164259
1400.74,0.058063663
1401.71,0.057903551
1402.67,0.057640827
1403.63,0.057258315
1404.6,0.056968933
1405.56,0.05697716
1406.53,0.057156205
1407.49,0.0572498
1408.45,0.057172416
1409.42,0.056992413
1410.38,0.05683742
1411.35,0.05668235
1412.31,0.056526645
1413.28,0.056345007
1414.24,0.056085325
1415.2,0.055704558
1416.17,0.055435248
1417.13,0.055406549
1418.1,0.05547272
1419.06,0.05546968
1420.03,0.055354377
1420.99,0.055195277
1421.95,0.05503582
1422.92,0.054815507
1423.88,0.054429654
1424.85,0.053991189
1425.81,0.053742799
1426.78,0.053668009
1427.74,0.053645008
1428.7,0.053621898
1429.67,0.053511701
1430.63,0.053304889
1431.6,0.053080396
1432.56,0.052802727
1433.52,0.052358186
1434.49,0.051991765
1435.45,0.051764697
1436.42,0.051563703
1437.38,0.051449911
1438.35,0.051362354
1439.31,0.051124756
1440.27,0.050728124
1441.24,0.050357371
1442.2,0.050117957
1443.17,0.050001898
1444.13,0.049938496
1445.1,0.049848396
1446.06,0.049554286
1447.02,0.048975872
1447.99,0.048529621
1448.95,0.04832207
1449.92,0.04811418
1450.88,0.047727866
1451.85,0.047287471
1452.81,0.046988637
1453.77,0.046876513
1454.74,0.046773133
1455.7,0.046472872
1456.67,0.046020063
1457.63,0.045673644
1458.59,0.045505728
1459.56,0.045274752
1460.52,0.044890595
1461.49,0.044505845
1462.45,0.044129208
1463.42,0.043760893
1464.38,0.043427855
1465.34,0.043148174
1466.31,0.042841002
1467.27,0.04245184
1468.24,0.042080132
1469.2,0.041825112
1470.17,0.041569702
1471.13,0.041177839
1472.09,0.040703515
1473.06,0.040264627
1474.02,0.039888514
1474.99,0.039475314
1475.95,0.038961126
1476.92,0.038446068
1477.88,0.038094107
1478.84,0.03786916
1479.81,0.037479518
1480.77,0.036842146
1481.74,0.036231122
1482.7,0.035783776
1483.67,0.035418058
1484.63,0.035015003
1485.59,0.034565292
1486.56,0.034077936
1487.52,0.03359885
1488.49,0.033109615
1489.45,0.032536622
1490.41,0.031888812
1491.38,0.031341289
1492.34,0.031033064
1493.31,0.030650107
1494.27,0.0299056
1495.24,0.029233854
1496.2,0.028829774
1497.16,0.028461983
1498.13,0.027954189
1499.09,0.027371235
1500.06,0.026861535
1501.02,0.026453378
1501.99,0.026044347
1502.95,0.025560091
1503.91,0.025037533
1504.88,0.024532671
1505.84,0.024129927
1506.81,0.023679404
1507.77,0.023087808
1508.74,0.022551155
1509.7,0.022173251
1510.66,0.021822754
1511.63,0.02142463
1512.59,0.020997562
1513.56,0.020579054
1514.52,0.020169322
1515.48,0.019730563
1516.45,0.019271941
1517.41,0.018793811
1518.38,0.018361912
1519.34,0.018033583
1520.31,0.017666553
1521.27,0.017194698
1522.23,0.016769464
1523.2,0.016476318
1524.16,0.016211306
1525.13,0.015955099
1526.09,0.015679626
1527.06,0.015298581
1528.02,0.014783563
1528.98,0.014324836
1529.95,0.014075365
1530.91,0.013950033
1531.88,0.013757114
1532.84,0.01352579
1533.81,0.013293887
1534.77,0.013023356
1535.73,0.012694628
1536.7,0.012307567
1537.66,0.011900671
1538.63,0.011512142
1539.59,0.01116177
1540.55,0.010849275
1541.52,0.010574657
1542.48,0.01028043
1543.45,0.009975725
1544.41,0.009670826
1545.38,0.009336036
1546.34,0.009030006
1547.3,0.008888382
1548.27,0.00891134
1549.23,0.008924859
1550.2,0.008753299
1551.16,0.008552483
1552.13,0.008604397
1553.09,0.008900461
1554.05,0.009255581
1555.02,0.009767329
1555.98,0.009967293
1556.95,0.009550848
1557.91,0.008849912
1558.88,0.007990657
1559.84,0.007120403
1560.8,0.006366503
1561.77,0.00575843
1562.73,0.005336489
1563.7,0.005100544
1564.66,0.00494332
1565.62,0.004716796
1566.59,0.004450096
1567.55,0.00430178
1568.52,0.004320931
1569.48,0.004201918
1570.45,0.003735806
1571.41,0.00329896
1572.37,0.003059738
1573.34,0.002928975
1574.3,0.002907607
1575.27,0.002915699
1576.23,0.002814643
1577.2,0.002573659
1578.16,0.002302679
1579.12,0.002121035
1580.09,0.001998655
1581.05,0.001866416
1582.02,0.001713597
1582.98,0.001610916
1583.95,0.001647986
1584.91,0.001585174
1585.87,0.001281418
1586.84,0.000966755
1587.8,0.00078259
1588.77,0.000688312
1589.73,0.000594224
1590.69,0.000479824
1591.66,0.000425393
1592.62,0.000472164
1593.59,0.000508556
1594.55,0.000393699
1595.52,0.000126506
1596.48,1.01E-06
1597.44,0.000138848
1598.41,0.000175108
1599.37,3.92E-05
