Wavenumber,t0,60s,180s,5m,8m,10m,20m,30m,60m,90m
1069.817,1.674632876,1.705283459,1.719989324,1.717620676,1.723211002,1.718265678,1.720787198,1.726910112,1.748272254,1.759478266
1070.299,1.67697384,1.707143037,1.721596162,1.719051556,1.72451883,1.71962346,1.722032253,1.728051216,1.749096207,1.760225623
1070.781,1.679215505,1.708872911,1.723007783,1.72027959,1.725606036,1.72075538,1.723035457,1.728938201,1.749596908,1.760610526
1071.263,1.68140752,1.710538688,1.724284092,1.721373308,1.726541524,1.721724105,1.723850836,1.729627605,1.74985291,1.760701961
1071.745,1.683606983,1.71221276,1.725502611,1.722415629,1.727419372,1.722608621,1.724554399,1.730196029,1.749968195,1.760604503
1072.228,1.685802309,1.713895127,1.726672502,1.723423001,1.728255481,1.723421332,1.725160593,1.73065624,1.749974977,1.760358122
1072.71,1.687876821,1.715468151,1.727690166,1.72429126,1.728950472,1.724055834,1.725567026,1.730903063,1.749778313,1.75988726
1073.192,1.68963937,1.716732,1.728366024,1.72482921,1.729307574,1.724319557,1.725584615,1.730744999,1.749186062,1.759019997
1073.674,1.690903772,1.71748307,1.728503451,1.724836748,1.729119416,1.724014709,1.725020509,1.72998325,1.747997037,1.757573464
1074.156,1.691564935,1.717603724,1.727997438,1.724199431,1.728262769,1.723036845,1.723766032,1.728512642,1.746102171,1.755448562
1074.638,1.691639409,1.717106781,1.726871947,1.722936448,1.726746245,1.721415993,1.721846311,1.726364182,1.743531415,1.752680877
1075.12,1.69123725,1.716106862,1.725256652,1.721168407,1.724693737,1.719291848,1.719397034,1.723681342,1.740436788,1.749419882
1075.602,1.690485891,1.714735179,1.723293209,1.71903785,1.722251,1.716821077,1.716572105,1.72063009,1.736990652,1.745832569
1076.085,1.689438291,1.713052812,1.721049273,1.716611248,1.719498864,1.714083319,1.713455071,1.717300401,1.733289645,1.742013109
1076.567,1.688038181,1.711006222,1.718471285,1.713837892,1.716401551,1.711027657,1.710010755,1.713658231,1.729300989,1.73792482
1077.049,1.686147371,1.708454393,1.715415474,1.710575241,1.712833181,1.707505911,1.70610724,1.709576521,1.724889619,1.733433561
1077.531,1.683621878,1.705250279,1.711725385,1.706671161,1.708654624,1.703358148,1.70160758,1.704909972,1.719908602,1.72838767
1078.013,1.680397157,1.701335817,1.707338294,1.70206192,1.70380824,1.698504079,1.696453356,1.699598398,1.714295775,1.722721992
1078.495,1.676526169,1.696772839,1.702311992,1.696811251,1.698354319,1.692995924,1.690712411,1.693707457,1.708120648,1.716499493
1078.977,1.67215455,1.691721214,1.696804344,1.691079511,1.69244723,1.686987087,1.684546816,1.68739643,1.70155841,1.709888258
1079.459,1.667441179,1.686353627,1.690988718,1.685044188,1.686253266,1.680653818,1.678132461,1.680842834,1.694800073,1.703078276
1079.942,1.662478733,1.680771878,1.68496378,1.678811503,1.679865183,1.674107091,1.67156483,1.674146981,1.687957533,1.696183977
1080.424,1.657258939,1.674965413,1.67871614,1.672373231,1.67326509,1.667345599,1.664826334,1.667291239,1.681023443,1.689197147
1080.906,1.651690773,1.668836952,1.672146428,1.665633434,1.666352285,1.660285787,1.657805157,1.660172259,1.673891558,1.682018688
1081.388,1.645681556,1.66228394,1.665155978,1.658492058,1.659027388,1.652838876,1.650389482,1.652677572,1.666448289,1.674536906
1081.87,1.63920729,1.655280739,1.657725057,1.650925119,1.651275161,1.644995075,1.6425479,1.644781037,1.658660294,1.666720045
1082.352,1.63234907,1.64790879,1.649949512,1.643020333,1.643194984,1.63685426,1.634372126,1.636575667,1.650614601,1.658654613
1082.834,1.625262463,1.640334745,1.642009759,1.634950394,1.634972363,1.62859725,1.626044961,1.628243239,1.642487531,1.650525668
1083.316,1.618115449,1.6327328,1.634085511,1.626893474,1.626793469,1.620406823,1.617762396,1.6199789,1.634460487,1.642526485
1083.798,1.61100319,1.62520023,1.626273318,1.618950998,1.618762981,1.612383508,1.609640646,1.611894511,1.626635194,1.634770946
1084.281,1.603923204,1.617730249,1.618555563,1.611112685,1.610868974,1.604511638,1.60167971,1.603987032,1.61898848,1.627254123
1084.763,1.59679936,1.610235384,1.610832874,1.603290134,1.603010743,1.596690684,1.593786617,1.596161626,1.611409016,1.619870893
1085.245,1.589551393,1.602625897,1.603000948,1.59538809,1.595085597,1.588813592,1.58585395,1.588313118,1.603778126,1.612498614
1085.727,1.582162753,1.594882183,1.595038643,1.587388049,1.587064384,1.580848374,1.577842131,1.580403207,1.59605625,1.605081438
1086.209,1.574706259,1.587087191,1.587034053,1.579374303,1.579025946,1.57286749,1.569815236,1.572501808,1.588321376,1.597670833
1086.691,1.567320929,1.57939928,1.579157728,1.571504467,1.571127963,1.565023036,1.561922143,1.564757258,1.580740217,1.590410246
1087.173,1.560145781,1.571974544,1.571583037,1.563938213,1.563535406,1.557471681,1.554323039,1.557323365,1.573487396,1.583457911
1087.655,1.553249497,1.564894426,1.564399485,1.556752979,1.556327776,1.550294368,1.547110267,1.550277946,1.566657288,1.576901975
1088.137,1.546613871,1.558137812,1.557585928,1.549919297,1.549481224,1.54346564,1.540269377,1.543594859,1.56022729,1.570726014
1088.62,1.540153672,1.551607423,1.55103313,1.543328207,1.542887094,1.536883662,1.533705515,1.537164068,1.554083245,1.564825453
1089.102,1.533785325,1.545193163,1.544617054,1.536860468,1.536424807,1.530436158,1.527306865,1.530864591,1.548092349,1.559072173
1089.584,1.527489797,1.538857329,1.53828132,1.53046537,1.530043348,1.524076778,1.521016262,1.524641107,1.542186221,1.553399378
1090.066,1.521334114,1.532648935,1.532065394,1.524192938,1.523788432,1.517858399,1.514870141,1.518539819,1.536402161,1.547832801
1090.548,1.515446537,1.526692406,1.52608697,1.518164468,1.517781301,1.511899173,1.508974663,1.512682315,1.53085828,1.542474826
1091.03,1.509943742,1.521106133,1.520465856,1.512504683,1.512145848,1.506317254,1.503441646,1.507195655,1.525682295,1.537439885
1091.512,1.504871241,1.515943657,1.515256318,1.507269776,1.506935074,1.50115703,1.498321344,1.502139416,1.520930154,1.532781634
1091.994,1.500177729,1.511158978,1.510417481,1.502415888,1.502103929,1.496364322,1.493567271,1.497471043,1.516554952,1.528455724
1092.477,1.495741566,1.506629935,1.505828126,1.49782378,1.497527193,1.491812489,1.489060702,1.493066516,1.512421058,1.524341702
1092.959,1.491438629,1.502229086,1.501364217,1.493365302,1.493073688,1.487366407,1.484674743,1.488790873,1.508383236,1.520307617
1093.441,1.487201891,1.497887811,1.496963032,1.488972613,1.488673184,1.482964061,1.480339039,1.484563864,1.50435163,1.51628065
1093.923,1.483054521,1.493627976,1.49265135,1.484671751,1.484350197,1.478636784,1.476076203,1.480398258,1.500339239,1.512282153
1094.405,1.479079269,1.489535549,1.488525018,1.480554547,1.480199466,1.4744838,1.471973554,1.476375518,1.496436482,1.5084063
1094.887,1.475360538,1.485704035,1.484682702,1.476712828,1.476321034,1.4706089,1.468126575,1.472587442,1.492744517,1.504754927
1095.369,1.471921498,1.482166616,1.481153297,1.473179488,1.472748689,1.467046028,1.464571699,1.469063821,1.489305728,1.501370194
1095.851,1.468700088,1.478868242,1.477872669,1.469890796,1.469423467,1.463725991,1.461250507,1.465743251,1.486064167,1.498196802
1096.333,1.465572183,1.475692029,1.474707621,1.466721344,1.466215512,1.460516926,1.458040503,1.462499282,1.482892683,1.495106631
1096.816,1.462416972,1.472518833,1.471520021,1.463538871,1.462991656,1.457279791,1.454813538,1.459202422,1.479657339,1.491963899
1097.298,1.459175701,1.469290589,1.468241508,1.46027759,1.459684985,1.453946045,1.451497999,1.455790054,1.476289756,1.488689764
1097.78,1.455878162,1.466034444,1.464900976,1.456963542,1.456320673,1.450546369,1.448115245,1.452293182,1.47282045,1.485302294
1098.262,1.452621169,1.462840134,1.461594977,1.4536865,1.452995451,1.447183901,1.444753849,1.448815764,1.469357926,1.481892922
1098.744,1.449507332,1.459793624,1.45842852,1.450544459,1.449813997,1.443965697,1.441509923,1.445467837,1.466016903,1.478564583
1099.226,1.446578025,1.456919047,1.45543966,1.447564831,1.446809438,1.440934841,1.43842053,1.442294389,1.462844854,1.475361077
1099.708,1.443790218,1.454152303,1.452575542,1.444695534,1.443930759,1.43803911,1.435436043,1.43925104,1.459792611,1.472238604
1100.19,1.441036338,1.451369724,1.449712129,1.441813217,1.441049429,1.435151213,1.432442133,1.436219242,1.456730195,1.469083279
1100.673,1.438198882,1.448452918,1.44672186,1.438800695,1.438036257,1.432139287,1.429319446,1.433074368,1.453518587,1.465775198
1101.155,1.435217443,1.445352114,1.443544831,1.435606573,1.434828302,1.428934792,1.426010189,1.429753798,1.450085449,1.462256871
1101.637,1.432106916,1.442110296,1.440214166,1.432274022,1.431454053,1.425566449,1.422543259,1.426286715,1.446455647,1.45856334
1102.119,1.428948394,1.438839069,1.43684192,1.428910633,1.428022826,1.42213805,1.419019164,1.422770389,1.442741077,1.454805202
1102.601,1.425829592,1.435650038,1.43354156,1.425630165,1.424647252,1.418759915,1.415538414,1.419311817,1.439066631,1.451099078
1103.083,1.422787746,1.432589955,1.430374397,1.42247853,1.421385632,1.415488836,1.412151891,1.415957203,1.435502384,1.447505195
1103.565,1.419789757,1.429615084,1.427308015,1.419413241,1.418205504,1.412294132,1.408823161,1.412665815,1.432027427,1.443989058
1104.047,1.416749567,1.426616082,1.424238109,1.416323282,1.415006824,1.409075928,1.405455483,1.409330047,1.428545688,1.440451569
1104.53,1.413577805,1.423471541,1.421050509,1.413090098,1.411674314,1.405725863,1.401947093,1.405834998,1.424944143,1.436777201
1105.012,1.410242201,1.420127168,1.417687425,1.409659551,1.408153646,1.40219563,1.398257787,1.402130819,1.421162323,1.432912298
1105.494,1.406785784,1.416613879,1.41417141,1.406065906,1.404473972,1.398521134,1.394430909,1.398253376,1.417226788,1.428892448
1105.976,1.40330537,1.413038001,1.4105969,1.402411956,1.400734671,1.394804206,1.39057325,1.3943121,1.413233611,1.424824417
1106.458,1.399901912,1.409508122,1.407063971,1.398808717,1.397041746,1.391151251,1.386795999,1.390426754,1.409295251,1.420827563
1106.94,1.39661844,1.406084569,1.403622659,1.395308956,1.393449525,1.387613185,1.383149409,1.386659348,1.405470481,1.41696704
1107.422,1.393425991,1.40274472,1.400243366,1.391883206,1.38993217,1.384153453,1.379599559,1.382987997,1.401738392,1.41322478
1107.904,1.390240163,1.399404117,1.396837293,1.388439639,1.38640554,1.380676748,1.376047824,1.379325765,1.398015345,1.409513181
1108.386,1.386971585,1.395967745,1.393313525,1.384881629,1.382777543,1.377083196,1.372389927,1.375575382,1.394210355,1.40573807
1108.869,1.383583022,1.392397146,1.389635417,1.381168744,1.379015715,1.373332324,1.368576869,1.3716949,1.390285558,1.401855647
1109.351,1.38010178,1.38872399,1.385849481,1.377341416,1.375161797,1.369464604,1.364641316,1.367717755,1.386283904,1.397900404
1109.833,1.376612264,1.385040278,1.382056498,1.373500382,1.371318478,1.365587093,1.360683149,1.363742434,1.382309376,1.393973084
1110.315,1.373198876,1.381440269,1.378358656,1.369749807,1.367588452,1.361806193,1.356807901,1.359872286,1.378470478,1.390179358
1110.797,1.369890579,1.377957144,1.374798946,1.366134918,1.364010807,1.358174127,1.353069597,1.356155948,1.37481242,1.386568502
1111.279,1.366649309,1.374552443,1.371338606,1.36261871,1.360541817,1.354654339,1.349439968,1.352561197,1.371301295,1.383107117
1111.761,1.363387351,1.371126628,1.367874743,1.3591073,1.357076139,1.351148912,1.345832953,1.348996236,1.36783538,1.379698293
1112.243,1.360009545,1.367574881,1.364301643,1.355497893,1.353501806,1.34755079,1.342151185,1.345360753,1.364304475,1.376234718
1112.725,1.356471207,1.363850448,1.360564335,1.351743891,1.349762505,1.343805793,1.338345665,1.341603075,1.360651504,1.37266164
1113.208,1.352795506,1.359982739,1.356693124,1.347876816,1.345884073,1.339942643,1.334445291,1.337753598,1.356904156,1.369002602
1113.69,1.34905526,1.356061489,1.35277399,1.343985757,1.341957276,1.33604816,1.330536121,1.333898649,1.353150592,1.365348492
1114.172,1.345322462,1.352177944,1.348899255,1.34016254,1.338078844,1.332217648,1.326711756,1.330130635,1.349489709,1.361797862
1114.654,1.341626901,1.34837584,1.3451105,1.336441432,1.334298466,1.328495499,1.323016168,1.326492721,1.345968412,1.358399441
1115.136,1.337932994,1.344621997,1.341372487,1.332784741,1.330585003,1.324849724,1.319421089,1.322949645,1.342555053,1.355124758
1115.618,1.334159649,1.340824418,1.337589371,1.329088302,1.326851001,1.32118763,1.315836061,1.319408394,1.339157518,1.351880189
1116.1,1.330228254,1.336882808,1.333661779,1.325249325,1.32300172,1.31740673,1.312163715,1.315770479,1.33567465,1.3485628
1116.582,1.326103227,1.332745135,1.329537562,1.321217781,1.318989458,1.313458719,1.308351914,1.311985444,1.332057281,1.345116745
1117.064,1.321817667,1.328432515,1.325244908,1.317019028,1.31484469,1.309369054,1.304420758,1.308080036,1.328334234,1.341561188
1117.547,1.317436945,1.324022617,1.320864161,1.312742152,1.310650895,1.305218028,1.300443117,1.304138759,1.324594233,1.337980445
1118.029,1.313032227,1.319599146,1.316486232,1.308481037,1.306500827,1.301098988,1.296503795,1.300254021,1.32093448,1.334469236
1118.511,1.308629164,1.315208854,1.312159045,1.304283654,1.3024402,1.29706024,1.292649905,1.296473849,1.317403575,1.331079575
1118.993,1.304196311,1.310831382,1.307864278,1.3001315,1.298443175,1.293082201,1.288860718,1.292776965,1.313974958,1.327792847
1119.475,1.299664159,1.306399616,1.303534977,1.295950564,1.294431575,1.289096328,1.285070903,1.289086767,1.31056273,1.3245324
1119.957,1.29497644,1.30184418,1.299104896,1.29166615,1.290325896,1.285030816,1.281215757,1.285326657,1.307077036,1.321212273
1120.439,1.290127361,1.297144713,1.294552894,1.287250846,1.286091025,1.280861512,1.277269525,1.281462589,1.303469274,1.317787572
1120.921,1.285175673,1.292339674,1.289927596,1.282745769,1.281766712,1.276627583,1.273270526,1.27753408,1.299769962,1.314282385
1121.404,1.28021571,1.287521061,1.285323442,1.278246175,1.277444387,1.272419766,1.269303564,1.273628672,1.296070085,1.310777747
1121.886,1.275342633,1.282779365,1.280833457,1.273848003,1.273222766,1.268324879,1.265449046,1.269843028,1.292467975,1.307359615
1122.368,1.270596163,1.278164356,1.276501337,1.269599223,1.269152863,1.264383395,1.261741522,1.266225784,1.289017318,1.304072887
1122.85,1.265957265,1.273663214,1.272301711,1.265482704,1.265220766,1.260567245,1.258150212,1.262754445,1.285702857,1.300896757
1123.332,1.261364707,1.269220137,1.268162694,1.261427861,1.261361547,1.256801359,1.254598478,1.259357275,1.28245395,1.297760048
1123.814,1.256764701,1.264771026,1.264003944,1.257360683,1.257500341,1.253007403,1.251012193,1.255950986,1.27918922,1.294582275
1124.296,1.252141526,1.260294015,1.259792337,1.253251017,1.253607333,1.249157309,1.247362463,1.252497278,1.275870803,1.291332231
1124.778,1.247542348,1.25582379,1.255563816,1.249132442,1.249712338,1.2452922,1.243695771,1.249022899,1.272529215,1.28804386
1125.26,1.243048261,1.251433499,1.251393084,1.245089248,1.245890883,1.241496286,1.240102576,1.245604452,1.269246966,1.284808051
1125.743,1.238732084,1.247197041,1.247360485,1.241202301,1.242221147,1.237859651,1.236677734,1.242327654,1.266116735,1.281721165
1126.225,1.234622779,1.243147597,1.243505483,1.237516827,1.238736256,1.234425377,1.233473384,1.239239317,1.26318995,1.278838503
1126.707,1.230692211,1.239260281,1.239804823,1.234010899,1.235410371,1.23117127,1.230475076,1.236329108,1.260455308,1.276150756
1127.189,1.226875009,1.235478537,1.236200713,1.23062284,1.23217724,1.228032053,1.227619994,1.233542918,1.257851774,1.273598244
1127.671,1.223116559,1.231750334,1.232633956,1.227287548,1.228972597,1.224943752,1.224840922,1.230822385,1.255312665,1.271114719
1128.153,1.219409413,1.228069638,1.229098912,1.223987206,1.225784518,1.22188809,1.222113361,1.228157175,1.252816506,1.268676091
1128.635,1.215804875,1.224485465,1.225651258,1.220767042,1.222669317,1.218912068,1.21947563,1.225592883,1.250406245,1.266326707
1129.117,1.21239397,1.221089059,1.222391068,1.217716144,1.219729023,1.216110337,1.217010648,1.223220701,1.248175694,1.264161836
1129.6,1.209260273,1.217963371,1.219412075,1.214928397,1.21706699,1.213573635,1.214804477,1.22113121,1.246224316,1.262285505
1130.082,1.206443504,1.215147612,1.216767136,1.212451084,1.214740196,1.211350268,1.212905486,1.219373655,1.244610882,1.260759582
1130.564,1.203922148,1.21262293,1.214440039,1.210271872,1.212737377,1.209420651,1.211299228,1.217931621,1.243328047,1.259581879
1131.046,1.201635799,1.210329753,1.212369474,1.208335936,1.210995594,1.207726035,1.209928537,1.216746137,1.242319863,1.258697096
1131.528,1.199519913,1.208207,1.210488487,1.20657749,1.209442631,1.206200489,1.208731224,1.215752155,1.241520211,1.258036247
1132.01,1.197554629,1.206240342,1.20877664,1.204976659,1.208048012,1.20482704,1.207687188,1.214926572,1.240899703,1.257564837
1132.492,1.195771392,1.204466731,1.207268468,1.20356908,1.206838238,1.203650731,1.206839143,1.214305865,1.240491117,1.257306958
1132.974,1.194240539,1.202963083,1.206035854,1.202432188,1.205887512,1.202759034,1.206268127,1.213968459,1.24036905,1.257331596
1133.457,1.193030752,1.201798773,1.205154912,1.201646164,1.205272024,1.202238769,1.206061456,1.213989736,1.240609793,1.257712118
1133.939,1.192172647,1.201006982,1.204654537,1.201246642,1.205031527,1.202128449,1.206259961,1.214401312,1.24124669,1.258481923
1134.421,1.191640572,1.200552268,1.204497377,1.201208951,1.205138856,1.202392172,1.206835374,1.215163061,1.242245267,1.259604327
1134.903,1.191361709,1.200363747,1.20460309,1.201457025,1.205520472,1.202944424,1.207705405,1.216185617,1.243514539,1.260992824
1135.385,1.191260755,1.200359222,1.204879354,1.201901091,1.206090908,1.203681412,1.208772684,1.217366236,1.244953914,1.262540646
1135.867,1.191293027,1.200500236,1.20527472,1.202488382,1.206800474,1.204542429,1.209971253,1.218642911,1.246498402,1.264181547
1136.349,1.191461835,1.200797346,1.205796943,1.203213416,1.207655133,1.205524209,1.211287292,1.220016856,1.248141787,1.265904026
1136.831,1.191805242,1.201295043,1.206493239,1.204115253,1.208701263,1.206671796,1.212754723,1.221533059,1.249925323,1.267745864
1137.313,1.192365452,1.20203631,1.207413647,1.205231586,1.20998789,1.208039369,1.214415005,1.223248666,1.251895916,1.269753052
1137.796,1.193144945,1.203021147,1.208571557,1.20656584,1.21152164,1.209638679,1.216276305,1.22517766,1.254056956,1.271933801
1138.278,1.194096557,1.204188473,1.209912703,1.208065933,1.21324686,1.211418157,1.218288368,1.227271406,1.25634741,1.274230623
1138.76,1.195137536,1.205434978,1.211343353,1.209637296,1.215055558,1.213278579,1.220354455,1.22943081,1.258653687,1.276537848
1139.242,1.196174379,1.20665132,1.212759202,1.211183989,1.216831793,1.215105057,1.222370915,1.231540971,1.260854851,1.278734475
1139.724,1.197145022,1.207771138,1.214093301,1.212644335,1.218495398,1.21682252,1.224267393,1.233524071,1.26287235,1.280741662
1140.206,1.198033744,1.208783876,1.215336486,1.214015595,1.220027822,1.218412691,1.226030697,1.235361267,1.26469488,1.282546269
1140.688,1.19886206,1.209724222,1.216523291,1.215334772,1.221464181,1.219910168,1.227696004,1.237082346,1.266369347,1.284190455
1141.17,1.199654793,1.210636667,1.217692477,1.216638873,1.222849524,1.221358686,1.229304147,1.238728648,1.267955089,1.285733897
1141.652,1.20041029,1.211527997,1.218848273,1.217929954,1.224197104,1.222771301,1.230866433,1.2403099,1.269475277,1.287200688
1142.135,1.20109214,1.212360508,1.219940641,1.219154562,1.225469818,1.224106236,1.232335748,1.241781723,1.270890916,1.288557976
1142.617,1.201637454,1.213062563,1.220881486,1.220220868,1.226589488,1.225285809,1.233629173,1.243061438,1.272114413,1.289726371
1143.099,1.201995756,1.213562522,1.221591173,1.22104801,1.227476612,1.226228422,1.23466253,1.244070618,1.273058173,1.29062101
1143.581,1.202156289,1.213835501,1.222038692,1.221599666,1.228096737,1.226900785,1.235396874,1.244774005,1.27367529,1.291201922
1144.063,1.202157944,1.213913172,1.222254346,1.221910786,1.228475702,1.227329009,1.235854817,1.245205643,1.27399063,1.291492652
1144.545,1.20206692,1.213866419,1.222322003,1.222058123,1.228687048,1.227586204,1.236110487,1.245443955,1.274084441,1.291571494
1145.027,1.201940315,1.213765371,1.222319888,1.222125281,1.228804978,1.227742218,1.236239264,1.245572839,1.274045447,1.291521671
1145.509,1.201793022,1.213633406,1.222285355,1.222146525,1.228862618,1.227829038,1.236282609,1.245629377,1.273919424,1.291385339
1145.991,1.20158615,1.213438098,1.222187395,1.222091017,1.228832804,1.227809455,1.236216021,1.245586213,1.273684897,1.291135673
1146.474,1.201246052,1.2131063,1.221947074,1.221884745,1.228639346,1.227609051,1.235973544,1.245363707,1.273267834,1.290694924
1146.956,1.200704048,1.212559587,1.221479117,1.221439309,1.228203404,1.227142967,1.23548105,1.244877355,1.272581207,1.289971658
1147.438,1.199938621,1.211767796,1.22074265,1.220717701,1.22748655,1.22638052,1.234707131,1.244087641,1.271580935,1.288918788
1147.92,1.19897708,1.210758075,1.219757405,1.219741853,1.226513298,1.225356309,1.233680055,1.243015842,1.270287362,1.287556572
1148.402,1.197888934,1.209599044,1.218593152,1.218582347,1.225356526,1.22415193,1.232472692,1.24173856,1.268774521,1.285958926
1148.884,1.196736243,1.20836385,1.217326005,1.217318678,1.224091762,1.222852899,1.23116105,1.240337865,1.267124354,1.284212903
1149.366,1.19554466,1.207083411,1.21599684,1.215987851,1.222755445,1.221499686,1.229780308,1.23885206,1.265378682,1.282362305
1149.848,1.194282741,1.205727564,1.214585923,1.214570677,1.2213171,1.220064877,1.228300314,1.237257432,1.263516593,1.280388516
1150.331,1.192886769,1.204226932,1.213027009,1.212999999,1.219705172,1.218470136,1.226643801,1.235481639,1.261464622,1.278219264
1150.813,1.19128889,1.20250309,1.211246097,1.211202491,1.217836846,1.216627339,1.224726593,1.233442608,1.259144216,1.275770233
1151.295,1.189460969,1.200516072,1.209201607,1.209137722,1.215672371,1.214489485,1.222503461,1.231097782,1.256513557,1.272995978
1151.777,1.187418729,1.198280206,1.206907634,1.206823508,1.213230959,1.2120742,1.219988853,1.228464185,1.253595249,1.269914021
1152.259,1.185216783,1.195851293,1.20441633,1.204313987,1.210578202,1.209442193,1.217242447,1.225608082,1.250460497,1.266593347
1152.741,1.182899817,1.193282875,1.201782667,1.201668779,1.207788301,1.206665268,1.21433711,1.222599386,1.247183899,1.263112799
1153.223,1.180480242,1.190599081,1.199025671,1.198910499,1.204897034,1.203776065,1.211305509,1.21946971,1.243799362,1.259516178
1153.705,1.177924132,1.187772011,1.196117153,1.196006938,1.201882537,1.200751084,1.208129427,1.216195344,1.240284846,1.255787606
1154.188,1.175169425,1.184742091,1.192992276,1.192891623,1.19868187,1.197525047,1.20475107,1.212711846,1.23656632,1.251867404
1154.67,1.172161506,1.181454274,1.189595364,1.189504249,1.195228117,1.194028106,1.201112647,1.208955384,1.232572013,1.247687132
1155.152,1.168887136,1.177896494,1.185912323,1.185824943,1.191494116,1.190238067,1.197193426,1.204904678,1.228269147,1.243217226
1155.634,1.165386862,1.17410721,1.181986846,1.181894822,1.187511667,1.186191486,1.193028587,1.200601069,1.223692195,1.238490535
1156.116,1.161732675,1.170167108,1.177906323,1.177796121,1.183356961,1.181971265,1.188694768,1.196130277,1.218924796,1.233584808
1156.598,1.157991602,1.166150843,1.173750391,1.173611073,1.179109502,1.177664225,1.184271746,1.19158106,1.214058499,1.22858874
1157.08,1.154193433,1.162095366,1.169561337,1.169386964,1.174813678,1.173321282,1.179806008,1.187003878,1.209148689,1.223556537
1157.562,1.150325754,1.157990119,1.165328587,1.1651142,1.170463526,1.168939172,1.175290644,1.18239022,1.204197624,1.218488745
1158.044,1.146344709,1.153783071,1.161003515,1.160747551,1.166011346,1.164468937,1.17068231,1.17769145,1.199162355,1.213341016
1158.527,1.14221058,1.149432746,1.156537492,1.156241789,1.161409434,1.159862923,1.165939544,1.172852854,1.193994847,1.208065716
1159.009,1.137925019,1.144931604,1.151922061,1.151587319,1.156646529,1.155104159,1.161054182,1.167860449,1.188684362,1.202645325
1159.491,1.133531886,1.140321119,1.147200213,1.146828001,1.151763706,1.150231812,1.156066426,1.162752535,1.183271024,1.197112694
1159.973,1.129101515,1.135679717,1.142451584,1.142039901,1.146837819,1.145319645,1.151051658,1.157606321,1.177829995,1.191539546
1160.455,1.12469266,1.131075265,1.137745945,1.137292918,1.141948371,1.140441422,1.146074581,1.152499623,1.172436437,1.185997607
1160.937,1.120330143,1.126542451,1.133115714,1.132618575,1.137134451,1.135636963,1.141169116,1.14747135,1.167123127,1.180524107
1161.419,1.115989141,1.122060915,1.128541159,1.127997,1.132384796,1.130890602,1.136312022,1.142508734,1.161868589,1.175102621
1161.901,1.11162166,1.117579379,1.123969423,1.123376109,1.127651041,1.126155339,1.131451159,1.137560709,1.156616877,1.169684967
1162.384,1.107188807,1.11305109,1.119348355,1.118705193,1.122882835,1.121381561,1.126538156,1.132574383,1.151310348,1.164218038
1162.866,1.102693065,1.10846172,1.114669496,1.113976028,1.11807024,1.116559477,1.121565476,1.127535166,1.145936004,1.158690881
1163.348,1.098179946,1.103852743,1.109971609,1.109234527,1.11324837,1.111726296,1.116575836,1.122478928,1.140532839,1.153140182
1163.83,1.093725578,1.099295045,1.105328693,1.104554702,1.108490765,1.10695513,1.111646501,1.11747558,1.13517997,1.147642044
1164.312,1.089393679,1.094856492,1.100809814,1.100009193,1.103868977,1.102315172,1.106851596,1.112595036,1.129955384,1.142270381
1164.794,1.085214865,1.090571018,1.096443866,1.09563158,1.099416797,1.097839714,1.102223788,1.10787134,1.124895815,1.137064068
1165.276,1.081163484,1.086422035,1.092209002,1.091401303,1.095118985,1.093509174,1.097743602,1.103282607,1.119982048,1.132007774
1165.758,1.077198161,1.082363541,1.088048842,1.08726354,1.090921878,1.08926937,1.093360784,1.098777162,1.115156441,1.12705058
1166.24,1.073267594,1.07834426,1.083909825,1.083162783,1.086767172,1.085065469,1.089021311,1.094297859,1.11035796,1.122131712
1166.723,1.069364333,1.074347602,1.07977715,1.079080528,1.082631017,1.080876581,1.084706964,1.089827675,1.105560044,1.117227627
1167.205,1.065518996,1.070396943,1.075683237,1.075043503,1.078529976,1.076729472,1.080446014,1.085394575,1.100789819,1.11235913
1167.687,1.061787026,1.066547331,1.071696447,1.071114752,1.074517713,1.072680933,1.076296879,1.081059961,1.096113405,1.107582616
1168.169,1.058219725,1.062847029,1.067879502,1.067351156,1.070647231,1.068787102,1.072314212,1.076882804,1.091596356,1.102954478
1168.651,1.054831989,1.05931338,1.064258478,1.063773958,1.066939068,1.065066257,1.068509949,1.072886813,1.08726919,1.098501545
1169.133,1.051589064,1.055919237,1.060809415,1.06035232,1.063370699,1.061488372,1.064847655,1.069040375,1.083108736,1.094196988
1169.615,1.04843468,1.052610305,1.057469588,1.057021825,1.059885145,1.057994695,1.061257601,1.065280872,1.079053395,1.089982771
1170.097,1.045305121,1.049328521,1.054169932,1.053711889,1.056424105,1.054519296,1.057666291,1.061540216,1.075032526,1.085792097
1170.579,1.042171424,1.046048999,1.050874505,1.050388932,1.052959089,1.051034758,1.054039175,1.057785578,1.071004876,1.08159102
1171.062,1.039041037,1.042783804,1.047591058,1.047060493,1.049502687,1.047560012,1.050393213,1.054031547,1.066981748,1.077392133
1171.544,1.035952852,1.039574412,1.044357649,1.04377043,1.046099286,1.044142058,1.046783686,1.050327367,1.063005524,1.073244165
1172.026,1.032943278,1.036458527,1.041217972,1.040567399,1.042793277,1.040831159,1.043266501,1.046728969,1.059131023,1.069202962
1172.508,1.030022246,1.033446706,1.038186827,1.037472643,1.039601223,1.037646247,1.039873697,1.043263102,1.055385936,1.065300828
