Wavenumber,t0,60s,120s,180s,5m,10m,15m,20m,25m,30m,40m,50m,60m,90m,2h
2570.165,0.114252198,0.116585691,0.117013912,0.11605365,0.114348229,0.110127709,0.107288776,0.105001317,0.101664301,0.100310279,0.097649716,0.095852257,0.09486828,0.092862551,0.092606451
2570.647,0.114419658,0.116754598,0.117135763,0.116187691,0.114473921,0.110237167,0.107383508,0.1051012,0.10175293,0.100403976,0.09775465,0.095945845,0.094949466,0.092949468,0.092682578
2571.129,0.114576769,0.11691842,0.117247361,0.116311722,0.114595731,0.110346411,0.107485458,0.105196649,0.101834227,0.100495751,0.097854969,0.096036529,0.095032845,0.093027188,0.092760303
2571.611,0.11472937,0.117073154,0.117354823,0.116431455,0.114716489,0.110458823,0.107600078,0.10529322,0.101912741,0.100589769,0.097955553,0.096131755,0.095121811,0.093106083,0.092847412
2572.093,0.114879719,0.117217332,0.11746391,0.116553888,0.114840075,0.110577089,0.107731538,0.105395827,0.101995376,0.100688431,0.098062291,0.096239023,0.095221218,0.093190343,0.092950296
2572.575,0.115031959,0.117349873,0.117580744,0.116683836,0.114965443,0.110701371,0.107878181,0.105508903,0.10208909,0.100793767,0.098176191,0.096361607,0.095332321,0.0932838,0.093068505
2573.057,0.115182896,0.117473496,0.117705505,0.116821855,0.115090282,0.11082909,0.10803327,0.105630525,0.102197521,0.100902733,0.098295555,0.09649655,0.09545209,0.09337966,0.0931957
2573.54,0.115326112,0.117585109,0.117834774,0.116959878,0.115208232,0.110953372,0.108185473,0.105751773,0.102319012,0.101009724,0.098412214,0.096634081,0.095572173,0.093471278,0.09331995
2574.021,0.115456709,0.117685622,0.11796351,0.117091643,0.115313809,0.11106992,0.108324418,0.105868748,0.102449119,0.101111803,0.098518156,0.096763795,0.095684999,0.093550684,0.093430971
2574.504,0.115570539,0.117773939,0.11808649,0.117211241,0.115405597,0.111175672,0.108443635,0.105975147,0.102581902,0.101205553,0.098608873,0.096878087,0.095783832,0.093616651,0.093523721
2574.986,0.115670994,0.11785206,0.118204615,0.117316521,0.115485713,0.111271381,0.108541415,0.10607097,0.102711046,0.101293698,0.098681924,0.096974264,0.095866428,0.093673216,0.093597602
2575.468,0.115765235,0.117924174,0.118318964,0.117411423,0.115562828,0.111362148,0.10862321,0.106162574,0.102833072,0.101381416,0.098743145,0.097055283,0.095935971,0.093729628,0.093660201
2575.95,0.115862491,0.117998475,0.11843548,0.117504537,0.115646485,0.111454957,0.1086972,0.106259732,0.102947979,0.101474846,0.098800386,0.097129383,0.095998832,0.093795697,0.093721302
2576.432,0.115972381,0.118081699,0.118557224,0.117601234,0.115743775,0.111556359,0.108770388,0.106369176,0.103056625,0.101577085,0.098861289,0.097202004,0.096062841,0.093878731,0.093787146
2576.914,0.116098492,0.118179499,0.118686179,0.117707067,0.115858572,0.111669308,0.10884812,0.106495017,0.103160615,0.101689041,0.098929883,0.097277688,0.096133481,0.093977248,0.093861027
2577.396,0.116240444,0.118296248,0.118821986,0.117821863,0.115987708,0.111793321,0.108933283,0.106636135,0.10326332,0.101808632,0.099010839,0.097358073,0.096212214,0.09408721,0.093944243
2577.878,0.116393525,0.118430669,0.118959061,0.11794132,0.116124986,0.11192335,0.109023364,0.10678644,0.103363563,0.10192913,0.099099805,0.097441151,0.096296898,0.094198961,0.094033349
2578.361,0.116551516,0.118580033,0.119093983,0.118063108,0.116264574,0.112054076,0.10911815,0.106938774,0.103462307,0.102046264,0.099197896,0.09752555,0.096384819,0.094307492,0.094128196
2578.843,0.116712537,0.118741066,0.119224949,0.118184548,0.116402223,0.112182064,0.109218335,0.107087637,0.10356255,0.102159235,0.099303838,0.097611797,0.096474151,0.094409892,0.094230231
2579.325,0.116873,0.118907937,0.119352139,0.118308503,0.116535808,0.112305057,0.10932376,0.107230944,0.103665898,0.102268254,0.099418322,0.097700896,0.096564735,0.094508255,0.094341002
2579.807,0.117032723,0.119078103,0.119478795,0.118437477,0.11666746,0.112426653,0.10943576,0.107365813,0.103774436,0.102378716,0.099543044,0.09779607,0.096659234,0.094605852,0.094461808
2580.289,0.11718906,0.119244273,0.119605819,0.118574162,0.116796812,0.112548088,0.109551984,0.107492188,0.10388838,0.102490672,0.099676626,0.09789626,0.096758381,0.094702529,0.094588603
2580.771,0.117338614,0.119401705,0.119736273,0.118719455,0.116923697,0.112672477,0.109668529,0.107607347,0.104005536,0.102605297,0.099814823,0.098000095,0.096862487,0.094798286,0.094713651
2581.253,0.117477434,0.119545302,0.119870158,0.118871745,0.117049,0.112800519,0.109779674,0.107708031,0.1041213,0.102720563,0.099954187,0.098104616,0.096969935,0.094890006,0.094830063
2581.735,0.117605502,0.119674691,0.120009096,0.119031212,0.11717236,0.112935435,0.109886488,0.10779424,0.104234013,0.1028338,0.10008952,0.098207712,0.097080464,0.094978967,0.094935543
2582.218,0.117724338,0.11979297,0.120154891,0.119194811,0.117296788,0.113075668,0.109991432,0.107866775,0.104342712,0.102944849,0.100220873,0.098311388,0.097191932,0.095068133,0.09503044
2582.7,0.117841859,0.119909066,0.120311509,0.119363619,0.117428478,0.113224065,0.110103806,0.107933488,0.104450234,0.103057659,0.100351113,0.09842098,0.097306376,0.09516573,0.095122641
2583.182,0.117969386,0.120034827,0.120483639,0.119541758,0.117575932,0.113382935,0.110235908,0.108005863,0.10456573,0.103179172,0.100487718,0.098545624,0.097430009,0.09528259,0.095223579
2583.664,0.118115029,0.120180463,0.120672185,0.119727977,0.117743399,0.11355013,0.110394526,0.108093728,0.104694981,0.103313764,0.100636101,0.098690179,0.097564397,0.095423773,0.095338244
2584.146,0.118281243,0.120351813,0.120873365,0.119919587,0.117931947,0.113722481,0.110580997,0.108204453,0.104842108,0.103462612,0.100796209,0.098853326,0.097710167,0.095588666,0.095465588
2584.628,0.118464832,0.120548152,0.121079791,0.120111034,0.118136093,0.113894832,0.110786394,0.108340176,0.105006147,0.103623419,0.100964963,0.099029464,0.097865282,0.095768172,0.095598174
2585.11,0.118655223,0.120758546,0.121279924,0.120291202,0.118344325,0.114057032,0.110992806,0.108493579,0.10517709,0.103783798,0.101129102,0.099204177,0.098020554,0.095946809,0.095721076
2585.592,0.11883752,0.120969324,0.121460239,0.120450048,0.118542839,0.114202045,0.111182057,0.108653712,0.105342306,0.103932005,0.101276053,0.09936162,0.098167577,0.096106694,0.095823111
2586.074,0.119005111,0.121169177,0.121617123,0.120586133,0.118723484,0.114328744,0.111341103,0.10881283,0.105490289,0.104059978,0.101398918,0.099493605,0.098300921,0.096239191,0.095901235
2586.557,0.119154207,0.121347712,0.121748771,0.120700531,0.118881822,0.11443788,0.111463955,0.108963295,0.105613921,0.104163498,0.10149234,0.099596067,0.098417767,0.096339904,0.095961388
2587.039,0.119293315,0.121504739,0.121864013,0.120804173,0.119023526,0.114537885,0.111560559,0.109107564,0.105715234,0.104248813,0.101566134,0.099677032,0.098523701,0.096417113,0.096018995
2587.521,0.119428844,0.121643348,0.121969702,0.120908718,0.119155135,0.114635635,0.111641606,0.10924756,0.105799849,0.104325159,0.101629211,0.099743263,0.098623682,0.096480576,0.096085887
2588.003,0.11956929,0.121768473,0.122074493,0.121021875,0.119284098,0.114738595,0.111722973,0.109384992,0.105877828,0.104402519,0.101694517,0.099805532,0.098722777,0.096540105,0.0961714
2588.485,0.119718426,0.121887042,0.122183619,0.12114795,0.119415188,0.114847892,0.111815674,0.109521302,0.105959286,0.104488528,0.101768682,0.099870336,0.098823124,0.096601882,0.096273734
2588.967,0.119870779,0.122002146,0.122295997,0.121282462,0.119547353,0.114960895,0.111922061,0.109649654,0.106048022,0.104582866,0.101854518,0.099937834,0.098921748,0.096667441,0.096381511
2589.449,0.120019932,0.122115064,0.122409822,0.121419851,0.119677224,0.115074703,0.112038391,0.109763585,0.106144733,0.10468297,0.101948259,0.100008184,0.09901275,0.096735605,0.096481899
2589.931,0.120157956,0.122226529,0.122524916,0.121553123,0.119801609,0.115186095,0.112158464,0.109859728,0.106246421,0.104783127,0.102047092,0.100081703,0.09909378,0.096806784,0.096564465
2590.414,0.120281069,0.122338005,0.122643986,0.121679944,0.11992086,0.115296305,0.112276025,0.109938833,0.106349072,0.10487944,0.102147942,0.100160979,0.099164681,0.096884504,0.096626965
2590.896,0.120394747,0.122455686,0.122772442,0.121805516,0.120042244,0.115411725,0.112391874,0.110010407,0.106452955,0.104974525,0.102253194,0.100253353,0.099232606,0.09697372,0.096678132
2591.378,0.120506732,0.122583589,0.122918047,0.12193558,0.120173378,0.115539014,0.112508205,0.11008636,0.106559567,0.105072814,0.102366511,0.100364634,0.09930664,0.097079902,0.096731646
2591.86,0.120625895,0.122724638,0.123083149,0.122078031,0.12032189,0.115681342,0.112631378,0.110180314,0.10667137,0.105181833,0.102491764,0.100497095,0.099395814,0.097205908,0.096800535
2592.342,0.120758665,0.12288139,0.123267572,0.122235742,0.120491861,0.11584091,0.112765298,0.110300654,0.106795269,0.105306069,0.10263012,0.100648147,0.099505663,0.097348318,0.096895931
2592.824,0.12090674,0.123051654,0.123465183,0.122407998,0.12067939,0.116010307,0.112912101,0.110448021,0.106932762,0.105446321,0.102778927,0.100808547,0.09963363,0.097500129,0.097017734
2593.306,0.121066723,0.123229604,0.123668226,0.122589059,0.120877391,0.116183195,0.113070559,0.110617768,0.107085134,0.10560056,0.102932297,0.100969158,0.099773448,0.097652554,0.097164348
2593.788,0.121235408,0.123411938,0.123870023,0.122772647,0.121074345,0.116351948,0.113236982,0.110798038,0.107252116,0.105762221,0.103083545,0.101122111,0.099917025,0.097799357,0.097327285
2594.271,0.121411283,0.12359703,0.124067324,0.122956429,0.1212621,0.116513826,0.113408645,0.110980871,0.107430552,0.105927139,0.103230018,0.10126561,0.100057469,0.097939263,0.097499707
2594.752,0.121594919,0.123784144,0.124260852,0.123138969,0.121437454,0.116671031,0.113584744,0.111159699,0.107617605,0.106090775,0.103371822,0.101402454,0.100191544,0.098074723,0.097675972
2595.235,0.121790281,0.123976564,0.124454031,0.123324934,0.121601833,0.116829794,0.113765388,0.111332651,0.107810009,0.106254251,0.10351315,0.101540513,0.100320294,0.098210183,0.09785114
2595.717,0.121998319,0.124174663,0.124648309,0.123514324,0.121759302,0.116993766,0.113948919,0.111499674,0.108003217,0.106416232,0.103657182,0.101684857,0.100448469,0.098349629,0.098020616
2596.199,0.122219037,0.124378989,0.124843511,0.123709475,0.121916074,0.117165526,0.114133787,0.111661302,0.108192785,0.106578053,0.103804929,0.101837388,0.100578054,0.098493162,0.098177613
2596.681,0.122442414,0.124582597,0.125032042,0.123905001,0.122074627,0.117339864,0.114314163,0.111815132,0.108369829,0.106734696,0.103951773,0.10199108,0.100708892,0.098636287,0.098314991
2597.163,0.122658449,0.124779468,0.125207228,0.124095156,0.122235853,0.117510121,0.114485077,0.111957585,0.10853039,0.106883757,0.104093259,0.102138118,0.100839573,0.098774047,0.098430106
2597.645,0.122856921,0.124964483,0.125365443,0.124273654,0.12239709,0.117669796,0.114642466,0.112086204,0.108670505,0.107022674,0.104223605,0.102270843,0.100968688,0.098903375,0.098523655
2598.127,0.123030832,0.125132341,0.125506693,0.124436002,0.122554083,0.11781395,0.114783442,0.112200295,0.108790015,0.107149152,0.104338301,0.10238635,0.101095192,0.099022075,0.09860098
2598.609,0.123180369,0.125285048,0.125636032,0.124583454,0.122705408,0.117946074,0.114911587,0.112303168,0.10889181,0.107264952,0.104441272,0.102488178,0.101220235,0.099132446,0.098673563
2599.092,0.123313274,0.125427905,0.125761756,0.124719598,0.122849822,0.118071913,0.115030805,0.11240257,0.10898531,0.107374879,0.104537984,0.102583985,0.101347366,0.099237656,0.098752286
2599.574,0.123440897,0.125566744,0.125892552,0.124849644,0.122987861,0.118199364,0.115146815,0.112506993,0.10907715,0.107485073,0.104635067,0.102683119,0.101478726,0.099340925,0.098843289
2600.056,0.12357514,0.12570907,0.126032029,0.124979876,0.123121823,0.1183353,0.115264642,0.112623594,0.109176644,0.107599431,0.104739312,0.102791654,0.101615203,0.09944358,0.09894782
2600.538,0.123725088,0.125859075,0.126180361,0.125113529,0.12325544,0.118481388,0.115387442,0.112756593,0.109287538,0.107721638,0.104854538,0.102912548,0.101753715,0.099546082,0.099062386
2601.02,0.123894524,0.126018409,0.126334852,0.125254197,0.123391902,0.118637357,0.115516977,0.112905616,0.109413096,0.107853241,0.104980056,0.103044058,0.101889931,0.099649402,0.099181194
2601.502,0.124083261,0.126188717,0.126492785,0.125403496,0.123536538,0.118801491,0.115655173,0.113069381,0.109553372,0.107995041,0.105115229,0.103181642,0.102020194,0.099755838,0.099300002
2601.984,0.124287896,0.126370366,0.126654158,0.125563766,0.12369236,0.118970566,0.115803153,0.113243508,0.1097066,0.108145971,0.105255973,0.103322395,0.102141791,0.099869888,0.099417812
2602.466,0.124502011,0.126562814,0.126822234,0.125735726,0.123861862,0.119145763,0.115963856,0.113427035,0.109870799,0.108306457,0.105402711,0.103464573,0.102255974,0.09999426,0.099538318
2602.948,0.12471747,0.126763873,0.127000986,0.125918661,0.124043624,0.119325633,0.116135893,0.113616065,0.110040619,0.108473404,0.105551572,0.103606646,0.102364623,0.100130333,0.099665163
2603.431,0.124928589,0.126969882,0.127194209,0.126109878,0.124233749,0.119510498,0.116316537,0.113808619,0.110210331,0.108643767,0.105701864,0.103747716,0.102472123,0.100273509,0.099799946
2603.913,0.125127056,0.127174443,0.127397755,0.126302188,0.124423351,0.119695041,0.116498571,0.113998503,0.110372389,0.108808845,0.105848815,0.103885828,0.102579466,0.100414743,0.099939521
2604.395,0.125309455,0.127370432,0.127606014,0.126487684,0.124606047,0.11987373,0.116673708,0.114180535,0.110519356,0.108962978,0.105989187,0.104016123,0.102687019,0.100545094,0.100078896
2604.877,0.125475025,0.127552903,0.127809055,0.126663128,0.12477455,0.120040012,0.116835962,0.114349748,0.110649249,0.109101254,0.106120063,0.104137387,0.102795511,0.100659604,0.10021238
2605.359,0.125628495,0.127721496,0.127999451,0.126827259,0.124930102,0.120190503,0.116982711,0.114504219,0.110763568,0.109223888,0.106240966,0.104249989,0.10290724,0.100758989,0.100337079
2605.841,0.12577876,0.127880402,0.128174496,0.126985468,0.125077497,0.120325849,0.117117058,0.114645871,0.110870073,0.109336004,0.106354972,0.104358102,0.103026017,0.100850658,0.100454789
2606.323,0.125937168,0.128038777,0.12833725,0.127147643,0.125226144,0.120454105,0.117247396,0.114782182,0.110979789,0.109448334,0.10647057,0.104470968,0.103158735,0.100948357,0.100571651
2606.805,0.126116785,0.128206301,0.128498574,0.127323855,0.125387763,0.120587249,0.11738618,0.114922284,0.11110524,0.109573904,0.106596194,0.104597038,0.103312649,0.101063531,0.100695551
2607.288,0.126321973,0.128391036,0.128665873,0.127519142,0.125569466,0.120736613,0.117541537,0.115074138,0.111253223,0.109718747,0.106738211,0.104741224,0.103489693,0.101202977,0.100829834
2607.77,0.126553493,0.128596267,0.128845669,0.127734408,0.1257725,0.120910521,0.117716621,0.115241909,0.111425183,0.109886388,0.10689853,0.104904582,0.103688613,0.101365365,0.100975799
2608.252,0.126801882,0.128815793,0.129037777,0.127960486,0.125991367,0.121108652,0.117907904,0.115422713,0.111613199,0.110069991,0.10707243,0.105079611,0.103898966,0.101540528,0.101125158
2608.734,0.127054278,0.129042466,0.129237681,0.128187305,0.126216821,0.12132483,0.118107312,0.115609926,0.111805122,0.110260535,0.107252113,0.105256542,0.104107753,0.101715538,0.101270274
2609.216,0.127299123,0.129266608,0.129437601,0.128406769,0.126438928,0.121550674,0.118305759,0.115794789,0.111989016,0.110446114,0.107428083,0.105427294,0.104303436,0.101880584,0.101404906
2609.698,0.127525999,0.129483628,0.1296332,0.128612942,0.126653055,0.121777056,0.118495758,0.115973296,0.112157872,0.110620108,0.107595564,0.105587377,0.104479592,0.102031629,0.101527259
2610.18,0.12773244,0.129690235,0.129821574,0.128809415,0.126856002,0.121998121,0.118674264,0.116141921,0.112309441,0.110779473,0.107751639,0.105737478,0.104635647,0.102170512,0.101639977
2610.662,0.127922796,0.12989302,0.13000779,0.129002306,0.127053464,0.122213654,0.118844643,0.116305579,0.112448379,0.110929602,0.107900022,0.105883196,0.104778128,0.102304746,0.101750848
2611.145,0.128103322,0.130096371,0.130197637,0.129199352,0.127248096,0.122423815,0.119010425,0.116466941,0.112583892,0.111075673,0.108045593,0.106030128,0.104915596,0.102441841,0.101866711
2611.626,0.128280828,0.130304314,0.130396736,0.129404514,0.127445585,0.122631292,0.119177437,0.116631079,0.112724061,0.11122356,0.108192703,0.106181866,0.105055728,0.102588083,0.101991909
2612.109,0.12846137,0.130517586,0.130607436,0.129616532,0.127647004,0.122835599,0.119347335,0.116797462,0.112873007,0.111374543,0.108344481,0.106338833,0.105201236,0.10274342,0.10212774
2612.591,0.12864667,0.130733987,0.130827208,0.129829108,0.127850933,0.123033784,0.119521671,0.116964859,0.113030945,0.111527555,0.108502042,0.106496486,0.105350609,0.102906728,0.102272756
2613.073,0.128836152,0.130949314,0.131052971,0.130035588,0.128055586,0.123222248,0.119700069,0.117130386,0.113196001,0.111679552,0.108664589,0.106653189,0.105499511,0.10307346,0.102424761
2613.555,0.129027738,0.131159346,0.131276766,0.130229837,0.128258835,0.123397177,0.119881034,0.117291747,0.113363626,0.111827012,0.108832177,0.106804294,0.105643402,0.10324009,0.102581159
2614.037,0.129220657,0.131362987,0.131494609,0.130410781,0.128460681,0.123559055,0.120065046,0.117450812,0.113531893,0.111969826,0.109005706,0.106952599,0.105780818,0.103405851,0.10274145
2614.519,0.129411888,0.131561519,0.131704498,0.13058112,0.128662542,0.123710137,0.120251464,0.117610677,0.113698501,0.112110025,0.10918507,0.107098158,0.105913953,0.103568239,0.102904088
2615.001,0.129600292,0.131756401,0.131907169,0.130746424,0.128864604,0.123855741,0.120440234,0.117776472,0.113865965,0.112252039,0.109369262,0.107243136,0.106046357,0.10372654,0.103067325
2615.483,0.129783408,0.131952219,0.132105681,0.130914438,0.129067389,0.124002366,0.120630928,0.117950439,0.11403359,0.112399872,0.109555683,0.107388272,0.106182782,0.103878607,0.103225719
2615.966,0.129961225,0.132151163,0.132303313,0.131090033,0.129269839,0.124154898,0.120820393,0.118132631,0.114202927,0.112554859,0.109740087,0.107531824,0.106326307,0.104022038,0.103376476
2616.448,0.130133172,0.132352507,0.132503853,0.131277345,0.129469989,0.124317474,0.12100772,0.118319364,0.114374566,0.112717,0.109917701,0.107670147,0.106476358,0.104154432,0.103516101
2616.93,0.13030324,0.132556438,0.132709486,0.131478005,0.129665356,0.124490631,0.121191839,0.118506257,0.114547382,0.112884587,0.110086349,0.107803559,0.1066321,0.104276607,0.103644793
2617.412,0.130475785,0.132761482,0.132920941,0.131692554,0.129855578,0.124673992,0.121373231,0.118686847,0.114721858,0.113055057,0.110246457,0.107934752,0.106789042,0.104392241,0.103766796
2617.894,0.130659341,0.132967277,0.133139654,0.131921356,0.130043322,0.124868149,0.121556709,0.118861935,0.114899223,0.113229532,0.110403487,0.108070223,0.106947134,0.104509255,0.103890946
2618.376,0.130855996,0.133172354,0.133361111,0.132159187,0.130229301,0.125068858,0.121743394,0.119030774,0.115079586,0.113407156,0.110560729,0.108215254,0.107103972,0.104631174,0.104021885
2618.858,0.131068977,0.13337452,0.133582591,0.132400285,0.130414227,0.125273971,0.121934195,0.119195821,0.115262571,0.113587609,0.110722481,0.108373805,0.1072582,0.104762802,0.104162558
2619.34,0.131295633,0.133572849,0.13379883,0.132637985,0.130598635,0.125478332,0.122128525,0.119360654,0.115447108,0.11377132,0.110889538,0.10854556,0.107410026,0.104903985,0.104312166
2619.823,0.131528192,0.133764233,0.134003669,0.132862192,0.130778967,0.125675174,0.122320556,0.119524365,0.115628327,0.113954923,0.111057443,0.108721488,0.107556893,0.105051606,0.104463672
2620.305,0.131757923,0.133947012,0.13419493,0.133067495,0.130952183,0.12586004,0.122503713,0.119686421,0.115801411,0.114134896,0.111219885,0.108892768,0.107697233,0.105199841,0.104610185
2620.787,0.131979523,0.134123755,0.134374421,0.133252802,0.131116335,0.126029974,0.122675215,0.119845646,0.115963202,0.114308676,0.111372459,0.109051055,0.107831569,0.105346849,0.104748113
2621.269,0.132188999,0.134297582,0.13454758,0.133422263,0.131273555,0.126186642,0.122833673,0.120001345,0.116113219,0.114474021,0.111512672,0.109193023,0.107961415,0.105490382,0.104875707
2621.751,0.132391659,0.134474901,0.134722201,0.133587226,0.13142901,0.126336542,0.122984325,0.120156724,0.116255582,0.114633333,0.111644344,0.109321733,0.1080922,0.105634069,0.104999108
2622.233,0.132592625,0.134662136,0.134906628,0.133758686,0.131591056,0.126489075,0.123133,0.120315094,0.116396286,0.114789975,0.111774106,0.109446272,0.108228625,0.105781129,0.105124056
2622.715,0.132799873,0.134864428,0.135107032,0.133946215,0.131767722,0.126655249,0.123288891,0.120483239,0.116544109,0.114949447,0.111912038,0.109577887,0.108376483,0.105936108,0.105257591
2623.197,0.133018148,0.135082693,0.135321961,0.134153053,0.131962565,0.126841565,0.123457079,0.120665111,0.116706489,0.115115165,0.112063286,0.109725242,0.108539065,0.106099774,0.105402957
2623.68,0.133247264,0.135312903,0.135549241,0.134375601,0.132177913,0.127050115,0.123638525,0.120860443,0.116886156,0.115287504,0.112231244,0.109891821,0.108713707,0.106271616,0.105559155
2624.162,0.133484942,0.135549739,0.135780358,0.134604842,0.132407529,0.127277732,0.123830609,0.121066511,0.117082093,0.115464487,0.11241342,0.110074404,0.10889524,0.106448567,0.105724088
2624.644,0.13372587,0.135786049,0.136009682,0.134833026,0.132646075,0.127515608,0.124028895,0.121277654,0.117291088,0.115644087,0.11260382,0.110267443,0.109078653,0.106627,0.105894364
2625.126,0.133962842,0.136016878,0.136232498,0.135051667,0.132883222,0.127754182,0.124226647,0.12148511,0.117505062,0.115819735,0.112795863,0.11046212,0.10925695,0.106803134,0.106066586
2625.608,0.134193753,0.13623984,0.136448074,0.135259507,0.133113799,0.127985881,0.124420495,0.121684021,0.117716412,0.115989832,0.112984034,0.110653946,0.109426789,0.106974311,0.106240306
2626.09,0.13441595,0.136456209,0.136656594,0.135457798,0.1333321,0.128203025,0.124607769,0.12186851,0.117917915,0.116152347,0.11316515,0.110837848,0.10958676,0.107137415,0.106414325
2626.572,0.13463019,0.136666181,0.136859683,0.135649971,0.133537946,0.128404378,0.124787931,0.122037082,0.118104165,0.116308135,0.113337565,0.111014093,0.109736706,0.107290657,0.106587046
2627.054,0.134838183,0.136872316,0.137057532,0.13583873,0.133731693,0.128589458,0.124962641,0.122190432,0.118272753,0.116459278,0.113502605,0.111183524,0.109878091,0.107433731,0.106757371
2627.537,0.13504144,0.137074794,0.137249401,0.136023896,0.133917785,0.128762561,0.125132433,0.122331015,0.118423573,0.116607859,0.113661652,0.11134609,0.11001133,0.107566585,0.106921557
2628.019,0.135242435,0.137273063,0.137435476,0.136205469,0.134099974,0.128928091,0.125300941,0.122463587,0.118562404,0.1167574,0.113817462,0.111504218,0.11013914,0.107693512,0.107078703
2628.501,0.135443452,0.137470066,0.137617936,0.136382901,0.134286277,0.129092547,0.125471802,0.122596799,0.118696097,0.116910732,0.113973961,0.111659812,0.110264861,0.107822891,0.107231606
2628.983,0.135648849,0.137667825,0.137801319,0.136557641,0.13448044,0.129263125,0.125648757,0.122737543,0.118834607,0.11707234,0.114134175,0.111815934,0.110393141,0.107963257,0.107383511
2629.465,0.135863388,0.137872392,0.137993977,0.13673438,0.134689417,0.129446702,0.125837848,0.122895646,0.118986818,0.117245319,0.114303566,0.111978711,0.11053014,0.108123091,0.107541007
2629.947,0.136089157,0.138089095,0.138203725,0.13692142,0.134913397,0.129647464,0.126039983,0.123077358,0.119158832,0.117431005,0.114485583,0.11215316,0.1106816,0.108306991,0.107707738
2630.429,0.136330339,0.138324188,0.138436555,0.13712635,0.135154696,0.12986912,0.126258851,0.123285349,0.119353163,0.117631159,0.114681977,0.112344773,0.110851387,0.108515112,0.107885601
2630.911,0.136582961,0.138578593,0.13869102,0.137352432,0.135407257,0.130106727,0.126490283,0.123516468,0.119566119,0.117842097,0.114889723,0.112554608,0.111037985,0.108740453,0.108070553
2631.394,0.136845295,0.138849189,0.138961864,0.137599844,0.135665912,0.13035615,0.12673107,0.123762222,0.119790315,0.118061258,0.115103889,0.112779285,0.111236434,0.108974838,0.10825825
2631.875,0.137109373,0.139128271,0.139237828,0.13786173,0.135922095,0.130607345,0.126973889,0.12401273,0.120017026,0.118281593,0.115316145,0.113012253,0.111437599,0.109206618,0.108442653
2632.358,0.137369862,0.139406283,0.139508009,0.138128521,0.136170278,0.130851988,0.127213073,0.124256668,0.120238224,0.118498884,0.115520072,0.113244112,0.111634065,0.109428893,0.108619817
2632.84,0.137622015,0.13967477,0.139764045,0.138392456,0.136405287,0.131084707,0.127446268,0.124488908,0.12045118,0.118709503,0.115711055,0.11346789,0.111821028,0.109636963,0.108792239
2633.322,0.137865065,0.139926559,0.140001935,0.138645396,0.136627286,0.131302818,0.127671018,0.124707208,0.120654771,0.118911952,0.115887714,0.113678623,0.111997341,0.109829499,0.108962913
2633.804,0.138099955,0.140160364,0.140223311,0.138885714,0.136837526,0.131508414,0.127887748,0.124915306,0.120852581,0.11910586,0.116052861,0.113873775,0.112167858,0.110007166,0.109136433
2634.286,0.138329551,0.140377095,0.140432522,0.139113952,0.137041003,0.131707673,0.128098971,0.125117689,0.121048197,0.119293468,0.11621127,0.114055354,0.112338689,0.110171547,0.109315994
2634.768,0.1385565,0.140580237,0.140635214,0.139333351,0.137239857,0.131904086,0.128305223,0.12531943,0.121244027,0.119475843,0.116367293,0.114225789,0.112516255,0.110324687,0.109498899
2635.25,0.138783088,0.140775863,0.140835923,0.139547532,0.137439442,0.132101465,0.12850693,0.125521546,0.121439535,0.119654428,0.11652427,0.11438714,0.112704367,0.110468272,0.109681354
2635.732,0.139010269,0.140966721,0.141035375,0.139759567,0.137639578,0.132299865,0.12870249,0.125721845,0.121633546,0.119830931,0.116683528,0.114542152,0.112901459,0.110605265,0.109856222
2636.215,0.139239752,0.141157777,0.141235931,0.139973244,0.137842947,0.132499124,0.128893024,0.125917231,0.121826111,0.120007221,0.116846023,0.114692676,0.11310372,0.110742564,0.110020907
2636.697,0.139470589,0.141350877,0.141437238,0.140188568,0.138048298,0.132694999,0.12907725,0.126102574,0.122014983,0.120184524,0.117011117,0.114840189,0.113305041,0.110886149,0.11017341
2637.179,0.13970088,0.141547479,0.141640012,0.140405897,0.138254916,0.132884215,0.129257359,0.126277663,0.122202196,0.120364658,0.117178173,0.114985642,0.113500567,0.111041486,0.110317628
2637.661,0.139927959,0.141747782,0.141843345,0.14062379,0.13845941,0.133064246,0.129433138,0.126443725,0.122388446,0.12054698,0.117346822,0.115130937,0.113685651,0.111210875,0.110457852
2638.143,0.140149727,0.141950677,0.142047614,0.140840079,0.13866017,0.133233374,0.129606512,0.126604071,0.122575071,0.120730423,0.117515523,0.115277552,0.113859092,0.111392425,0.110598824
2638.625,0.14036066,0.142155058,0.142251351,0.141051501,0.138853802,0.133392943,0.129777693,0.126764417,0.122760839,0.12091077,0.117681784,0.11542591,0.114020159,0.111579647,0.110743391
2639.107,0.140559617,0.142360195,0.142452744,0.141255347,0.139039411,0.133544884,0.129947538,0.126927488,0.122943289,0.121085511,0.117845021,0.11557617,0.114171098,0.111764876,0.110891951
2639.589,0.140746017,0.142565902,0.142650326,0.141450528,0.139218602,0.133693818,0.130116527,0.127095259,0.123119263,0.121252351,0.118002582,0.115728225,0.11431337,0.111943003,0.111043207
2640.072,0.140923682,0.142774756,0.142844473,0.141639753,0.139396735,0.133846136,0.130287709,0.127269439,0.123289082,0.121412784,0.118156323,0.115883502,0.114450786,0.112112137,0.111197109
