Wavenumber,t0,60s,120s,180s,5m,8m,19m,15m,20m,25m,30m,40m,50m,60m,90m,2h
1611.716,0.286844745,0.284996331,0.281727403,0.279383134,0.27683224,0.272901519,0.271868707,0.27078557,0.270087274,0.267166291,0.267621353,0.257049293,0.253218955,0.253985328,0.258357881,0.26126477
1612.198,0.288068933,0.286146895,0.282868009,0.280556152,0.278014743,0.274061523,0.273061112,0.272049153,0.271358162,0.268406255,0.268939864,0.258317791,0.25445862,0.255209984,0.259490092,0.262363491
1612.681,0.289223443,0.287236219,0.283932697,0.281669525,0.27912811,0.275103287,0.274144543,0.273221838,0.27253262,0.269460017,0.270120948,0.259431028,0.255542399,0.256243399,0.260344836,0.263151539
1613.163,0.290298985,0.288248541,0.284907901,0.282702477,0.280149818,0.27603801,0.275117952,0.274279748,0.273581247,0.270346581,0.271146538,0.260376973,0.256456895,0.257089024,0.260990321,0.263720201
1613.645,0.29131834,0.289198191,0.285809669,0.283657849,0.281082538,0.276908301,0.276006324,0.275217871,0.274487125,0.271118132,0.272015802,0.261162614,0.257202256,0.257773664,0.261541204,0.264223116
1614.127,0.292335716,0.290124119,0.286681027,0.284562727,0.28194963,0.277771473,0.276849643,0.276040907,0.275237909,0.271826335,0.272729364,0.26178935,0.257768248,0.25831023,0.262097112,0.264803578
1614.609,0.293423578,0.291082684,0.287579469,0.285457455,0.28278933,0.278681911,0.277689198,0.276760358,0.275830219,0.272507848,0.273285302,0.262250141,0.258134649,0.258694287,0.26271069,0.265547001
1615.091,0.2946554,0.292133374,0.28857183,0.286398257,0.283655636,0.279694781,0.278575688,0.277417583,0.276298291,0.273212,0.273720427,0.262574243,0.258324451,0.258953872,0.263428286,0.266518063
1615.573,0.296089308,0.293334247,0.289724579,0.287451511,0.284627848,0.280885667,0.27959551,0.278120291,0.276762738,0.274063515,0.274176372,0.262909427,0.258494278,0.259248937,0.264393588,0.267854039
1616.055,0.297742913,0.294722927,0.291094573,0.288689013,0.285802495,0.282349621,0.280868406,0.279054453,0.277449426,0.27528567,0.274927574,0.26355738,0.25897983,0.259913472,0.265885035,0.269795969
1616.538,0.299569319,0.296292992,0.29269026,0.290152367,0.287250862,0.284141079,0.282492532,0.280409679,0.27861064,0.277088759,0.276274796,0.26485079,0.260160414,0.261316359,0.268153261,0.272514973
1617.02,0.301456475,0.297975615,0.294444486,0.291813853,0.288958806,0.286187861,0.284442331,0.282247418,0.280367995,0.279468265,0.278330492,0.266914316,0.262199675,0.26357709,0.271133181,0.275835513
1617.502,0.303272904,0.299666941,0.296233767,0.293580796,0.290822832,0.288290964,0.286554364,0.284439523,0.28262039,0.282140887,0.280912273,0.269540226,0.264895602,0.266430464,0.27435978,0.279195773
1617.984,0.304936405,0.30128169,0.297946867,0.29534837,0.292707389,0.290241123,0.288622284,0.286754123,0.285119862,0.284719442,0.283671406,0.272334527,0.267829386,0.269405746,0.277250122,0.281978242
1618.466,0.30644403,0.30279943,0.299540442,0.297060875,0.294529357,0.291941768,0.290526349,0.289006571,0.287642021,0.286963227,0.286324731,0.2749844,0.270649951,0.272145095,0.279481219,0.28389905
1618.948,0.307849259,0.304247175,0.301038408,0.298713946,0.296271293,0.293432625,0.292264259,0.291124596,0.290067742,0.288859277,0.288764828,0.277382161,0.273219163,0.274546066,0.281100837,0.28509547
1619.43,0.309214459,0.305667218,0.30248622,0.300327569,0.29795174,0.294814874,0.29389565,0.293113583,0.292360565,0.290526993,0.291004677,0.279561109,0.275548737,0.276676759,0.282368096,0.285924306
1619.912,0.310578365,0.307079778,0.303914287,0.301909265,0.2995807,0.296167182,0.29546866,0.294981584,0.294497053,0.292075573,0.293067485,0.28156293,0.277669773,0.278614782,0.283517676,0.28669395
1620.395,0.311946433,0.3084787,0.305322451,0.30344131,0.301140576,0.297504521,0.296979054,0.296698727,0.296421773,0.293520832,0.294917897,0.283357968,0.279542223,0.280346536,0.28462676,0.287520018
1620.877,0.31330315,0.309836653,0.306687483,0.304887727,0.302593552,0.298789517,0.29838225,0.298203564,0.298054358,0.29479446,0.29646573,0.284850622,0.281065378,0.281774258,0.285623969,0.288339142
1621.359,0.314631632,0.311130395,0.307986734,0.306221271,0.303909563,0.299975692,0.29963356,0.299448724,0.299335195,0.295821076,0.29763534,0.285953575,0.282152272,0.282804519,0.286407285,0.289041971
1621.841,0.315930345,0.312356156,0.309221101,0.307442573,0.305095313,0.301062156,0.300738733,0.300451827,0.300288132,0.296614565,0.298448273,0.286688694,0.282836723,0.283467035,0.286995395,0.289638602
1622.323,0.317217263,0.313540631,0.310421997,0.308591607,0.306205694,0.302120564,0.301777058,0.301323185,0.301044339,0.297331174,0.299070719,0.287240395,0.283327516,0.283977139,0.287608191,0.290347257
1622.805,0.318509351,0.31471895,0.311629493,0.309725598,0.307319009,0.303258584,0.302870366,0.302231175,0.301810215,0.298218455,0.299767355,0.28790697,0.283955605,0.284677301,0.288592618,0.291507647
1623.287,0.319791907,0.315898648,0.312854305,0.310876788,0.308485851,0.304543162,0.30409894,0.303311494,0.302762833,0.299462552,0.300763819,0.288938083,0.284997607,0.285846078,0.290192183,0.293340225
1623.769,0.321001796,0.317034407,0.314044061,0.31201525,0.309681606,0.305921013,0.305430375,0.304571582,0.303942695,0.301039488,0.302095828,0.29036998,0.286496981,0.287502489,0.292333118,0.295723742
1624.251,0.322047568,0.318045084,0.315102996,0.313058248,0.310809062,0.307232704,0.306720362,0.3058812,0.305228435,0.302706233,0.303584314,0.291989688,0.288229021,0.289375517,0.294616176,0.298206463
1624.734,0.322857123,0.318853254,0.31593893,0.313915105,0.3117554,0.30829708,0.307793652,0.307049035,0.30641594,0.304136938,0.304943726,0.293468713,0.289831626,0.291062184,0.296536728,0.3002458
1625.216,0.323406224,0.319423044,0.316506144,0.314529701,0.312441689,0.309000556,0.308530922,0.307918712,0.307323668,0.30509074,0.305932215,0.294530679,0.290999207,0.292234016,0.297737682,0.301476745
1625.698,0.323724439,0.319769153,0.316818207,0.314899774,0.312852791,0.30933476,0.308909697,0.308425163,0.307862714,0.30549689,0.306443883,0.295059216,0.291591798,0.292763732,0.298138586,0.301845543
1626.18,0.323871712,0.31993637,0.31692786,0.315061194,0.313025477,0.309380088,0.308991912,0.308598227,0.308044999,0.305446118,0.306515452,0.295103498,0.291651225,0.2927251,0.297913325,0.301567743
1626.662,0.323912145,0.319980522,0.316904472,0.315070661,0.313023801,0.309256718,0.308885863,0.308528399,0.307958489,0.305128598,0.306286114,0.29482937,0.291349293,0.292333997,0.297389471,0.301017241
1627.144,0.323891666,0.319946081,0.316809391,0.314982666,0.312919676,0.309091579,0.308712025,0.308337757,0.307732789,0.304770042,0.305946695,0.294459589,0.290927766,0.291871739,0.296938461,0.300595224
1627.626,0.323832571,0.319860642,0.316685326,0.314842443,0.312772498,0.308979724,0.308568084,0.308143259,0.307501105,0.304564985,0.305682738,0.294207976,0.290622522,0.291600573,0.296861422,0.300609597
1628.108,0.323730377,0.319732324,0.316547798,0.31467387,0.312616783,0.308960724,0.308503691,0.308021573,0.307361419,0.304613701,0.305612882,0.294206528,0.290586628,0.291677296,0.297289599,0.301171704
1628.59,0.323569694,0.319556351,0.316392268,0.314485309,0.312460858,0.309010083,0.308508395,0.307991154,0.307343745,0.304891421,0.305751758,0.294459589,0.290836895,0.292093086,0.298132292,0.302154857
1629.073,0.323338404,0.319329645,0.31620295,0.314271766,0.312289116,0.309055725,0.308523918,0.308010141,0.307411012,0.305261712,0.306009157,0.294847492,0.291253231,0.292686172,0.299116377,0.303246877
1629.555,0.323039255,0.319053639,0.315969867,0.314027347,0.312082962,0.309017724,0.308478813,0.308008915,0.307483944,0.305549366,0.30624486,0.295195656,0.291648258,0.293222787,0.29991233,0.30409266
1630.037,0.322691229,0.318742555,0.315693598,0.313752055,0.311830612,0.308844734,0.308322327,0.3079268,0.307488577,0.305618311,0.306336625,0.295354462,0.29185744,0.293507848,0.300273861,0.304438102
1630.519,0.322320947,0.318413746,0.315386656,0.313451936,0.311534162,0.308527227,0.308042284,0.307734268,0.30737978,0.305418608,0.306222977,0.295250821,0.29179737,0.293448619,0.300111294,0.304203033
1631.001,0.321948929,0.318078358,0.315063295,0.313133093,0.311202409,0.30809216,0.30765593,0.307431003,0.307145044,0.304974953,0.305904106,0.294890875,0.291467653,0.293055988,0.299483616,0.303466408
1631.483,0.321581636,0.317738352,0.314729956,0.312796315,0.310839807,0.307577586,0.307193059,0.307028644,0.306789555,0.304354176,0.305412759,0.294322849,0.290915752,0.292401209,0.298532366,0.302390266
1631.965,0.321211637,0.317382266,0.314380198,0.312431502,0.310441117,0.307013287,0.306674576,0.306531293,0.306309939,0.303613442,0.304776301,0.293591225,0.290185717,0.291555634,0.297395326,0.301134169
1632.447,0.320819543,0.316987548,0.313992852,0.3120183,0.309981147,0.306402194,0.306091388,0.305913706,0.305675412,0.302762197,0.303976524,0.292689112,0.289268008,0.290531778,0.296136556,0.299775419
1632.929,0.320378856,0.316521983,0.313531171,0.311521259,0.309417053,0.305706097,0.305398283,0.305114342,0.304814286,0.301733437,0.302936605,0.291536086,0.288073779,0.289250504,0.294695556,0.298261139
1633.412,0.319861989,0.315951716,0.312950547,0.310901193,0.308698552,0.304860878,0.304522507,0.304047907,0.303631396,0.300399297,0.301531375,0.289991113,0.286451051,0.287557432,0.292907175,0.296432543
1633.894,0.319250036,0.315251592,0.312215343,0.310127965,0.307788459,0.303807181,0.303401602,0.302653382,0.302060315,0.298648932,0.299663934,0.287939869,0.284273753,0.285319564,0.290620995,0.294150706
1634.376,0.318554915,0.3144344,0.311336171,0.309218037,0.306715056,0.302575468,0.30206515,0.300982384,0.300160868,0.296539632,0.297402176,0.285454393,0.281616587,0.282616877,0.287931178,0.291543386
1634.858,0.317841414,0.313584518,0.310410699,0.308274079,0.305616354,0.301361866,0.300714325,0.299291068,0.298221495,0.29444768,0.295121935,0.282957035,0.27892689,0.279933505,0.285406709,0.289227851
1635.34,0.317219121,0.312850218,0.309620432,0.307481127,0.304733654,0.300512407,0.29970919,0.298019209,0.296741293,0.293034588,0.293476599,0.281187208,0.276997336,0.278116356,0.28400279,0.288183466
1635.822,0.316776657,0.312370113,0.309136684,0.307017747,0.304294111,0.300318219,0.299377978,0.297576335,0.296197226,0.292870448,0.293062605,0.280819923,0.276557911,0.2779194,0.284483416,0.289114662
1636.304,0.316517819,0.312177477,0.309006706,0.306939693,0.304356858,0.300781445,0.299771178,0.298058253,0.29672336,0.293984043,0.293993859,0.281964412,0.277748185,0.279429905,0.286764425,0.291803317
1636.786,0.316370709,0.312194724,0.309138426,0.307156709,0.30478954,0.301616091,0.300639741,0.299193508,0.29803932,0.295842547,0.295829941,0.284099627,0.280030989,0.282007579,0.289946089,0.295222769
1637.269,0.316265364,0.312320442,0.30939796,0.307530305,0.305392393,0.302498735,0.301655329,0.300584674,0.299698912,0.297801592,0.297955207,0.286520503,0.282656068,0.284822764,0.293040176,0.298346018
1637.751,0.316185063,0.312502464,0.309709284,0.307968964,0.306033271,0.303278422,0.302628739,0.301964246,0.301379239,0.299520303,0.299977519,0.288788963,0.285143159,0.287389351,0.295588747,0.300769935
1638.233,0.316151213,0.312737449,0.310061786,0.308447491,0.306673835,0.303980695,0.303534254,0.303251481,0.30295618,0.30099814,0.301799376,0.290816493,0.287381269,0.289641657,0.297684453,0.302689578
1638.715,0.316189264,0.313037495,0.310468931,0.308969043,0.307323461,0.304693802,0.304419542,0.304466237,0.30442369,0.302378416,0.303478874,0.292689612,0.289445745,0.291717456,0.29963584,0.304508414
1639.197,0.316295658,0.313394482,0.310927496,0.309524572,0.307984399,0.305462916,0.305310423,0.305628072,0.305786356,0.303752751,0.30506253,0.294474216,0.291401848,0.29371737,0.3016407,0.306471321
1639.679,0.316437963,0.313777897,0.311411033,0.310084625,0.308636643,0.306260033,0.306177836,0.306714052,0.307017391,0.305091249,0.306525046,0.2961425,0.29321937,0.295613459,0.303669564,0.308542319
1640.161,0.316571138,0.31414449,0.311875194,0.310611331,0.309244263,0.307005226,0.306960003,0.307672554,0.308068859,0.306276292,0.307785648,0.297596113,0.294797404,0.297283175,0.305521128,0.310475023
1640.643,0.316661861,0.314469372,0.312290891,0.3110826,0.309784631,0.307627991,0.307606382,0.30846632,0.308913719,0.307195309,0.308778082,0.298747392,0.296049428,0.298608353,0.30697613,0.311995131
1641.125,0.316708312,0.314753709,0.312656645,0.311505112,0.310263561,0.308108962,0.308116031,0.309103071,0.309576131,0.307817888,0.309504525,0.299589746,0.296969412,0.299563519,0.307941285,0.31297304
1641.608,0.316739213,0.315031307,0.313002338,0.311913895,0.310716356,0.308496712,0.308546079,0.309643223,0.310133757,0.308228442,0.310051072,0.30021778,0.297659845,0.300250573,0.308516123,0.313506061
1642.09,0.316795319,0.315341542,0.313369148,0.312349661,0.311190677,0.308879227,0.308981093,0.31017189,0.310685163,0.308582616,0.310550181,0.300788602,0.298284028,0.300851937,0.30893747,0.313860971
1642.572,0.316906884,0.315712698,0.313785901,0.312837446,0.311717951,0.30933565,0.309491422,0.31075754,0.311304951,0.309030561,0.311116046,0.301444493,0.298990727,0.30154249,0.309462201,0.314332226
1643.054,0.317073182,0.316137878,0.314249165,0.313367781,0.312291892,0.30988723,0.310089611,0.31140973,0.312002628,0.309629996,0.311777591,0.302233479,0.299830865,0.30238846,0.310215951,0.315072589
1643.536,0.317260322,0.316576006,0.314717127,0.313892173,0.312863214,0.310475973,0.310715553,0.312063344,0.312705683,0.310299188,0.312448103,0.303068045,0.300711297,0.303294004,0.311109483,0.315988004
1644.018,0.317411715,0.316962287,0.315124535,0.314340615,0.313353039,0.310975683,0.311246632,0.312592221,0.313275616,0.310828322,0.312938791,0.303733771,0.301408453,0.304009639,0.311837813,0.316739827
1644.5,0.317471415,0.317234897,0.315405661,0.314646887,0.313682173,0.311237759,0.311545857,0.312854413,0.313555733,0.310952069,0.313024243,0.303963118,0.301643492,0.304219259,0.311993305,0.316872245
1644.982,0.317418218,0.317369636,0.315536748,0.314789004,0.313815576,0.311173745,0.311531954,0.312763845,0.313446466,0.310482643,0.31255413,0.303563932,0.301216032,0.303690528,0.311267512,0.316048799
1645.465,0.317293283,0.317411666,0.315565943,0.314818774,0.313801434,0.310830695,0.311248305,0.312363176,0.312981429,0.309453753,0.311570495,0.302560276,0.300149853,0.302448774,0.309689365,0.314315668
1645.947,0.317202802,0.31747816,0.31562164,0.314867479,0.313781321,0.3104341,0.310899845,0.311860597,0.312368058,0.308205662,0.310375591,0.301279846,0.298787429,0.300880813,0.307758031,0.312242096
1646.429,0.317272117,0.317715586,0.315865599,0.315099905,0.313944736,0.310312561,0.310789353,0.311575802,0.311940553,0.307297788,0.309465576,0.30028298,0.297715713,0.299651821,0.306311518,0.310743549
1646.911,0.317566985,0.318208108,0.316396122,0.315621246,0.314430894,0.310718421,0.311157309,0.311787148,0.312004174,0.307212647,0.309287025,0.300086881,0.297484085,0.299369322,0.306061716,0.310558446
1647.393,0.318033927,0.318914336,0.317174511,0.316404468,0.315230997,0.311646707,0.312019025,0.312555572,0.312655802,0.308038371,0.309966238,0.300846013,0.298264796,0.300199917,0.30711879,0.311740735
1647.875,0.318541383,0.319698095,0.318054422,0.317313134,0.316208656,0.312853924,0.313172022,0.313711515,0.313752076,0.309445248,0.311261334,0.302292838,0.299790324,0.301806757,0.308961767,0.31368184
1648.357,0.318973991,0.320432819,0.318894738,0.318208808,0.317208523,0.314063391,0.314372581,0.315016203,0.315063419,0.311001777,0.312812479,0.304022676,0.301637065,0.303701023,0.310937743,0.315670192
1648.839,0.319305576,0.321077222,0.319648578,0.319039682,0.318165336,0.315171471,0.315520247,0.316348644,0.316462708,0.312519352,0.314430931,0.305828848,0.303583231,0.305641314,0.312791258,0.317460331
1649.322,0.319591316,0.321681294,0.320370953,0.319848624,0.319119216,0.316274946,0.316689133,0.317745972,0.317973559,0.314129146,0.316174501,0.307788683,0.305700311,0.307743869,0.314778115,0.319378176
1649.804,0.319914459,0.322323893,0.321149184,0.320707638,0.3201426,0.317546543,0.318012727,0.319300199,0.319663477,0.316087932,0.318190739,0.310088494,0.308169307,0.310261723,0.317360253,0.321979233
1650.286,0.320325457,0.323047208,0.322027722,0.32164155,0.321253767,0.319075087,0.319539481,0.321007757,0.321495224,0.318498936,0.32048884,0.312753444,0.311004804,0.313262087,0.32076025,0.325554265
1650.768,0.32079353,0.32380698,0.322947493,0.322574936,0.322349063,0.320736475,0.321119128,0.322660133,0.323211132,0.321100945,0.322767752,0.315451494,0.313843909,0.316377953,0.324623504,0.32974477
1651.25,0.321189946,0.324456425,0.323734645,0.32332134,0.3232006,0.322175096,0.322392495,0.323841983,0.324343693,0.323238664,0.324405247,0.317474332,0.315937011,0.318787301,0.327959587,0.3334815
1651.732,0.321330634,0.324798765,0.324171988,0.323663115,0.323554717,0.322956405,0.322952477,0.324121596,0.324424435,0.324157432,0.324741344,0.318062277,0.316491582,0.319587592,0.32960321,0.335488595
1652.214,0.321117077,0.324749837,0.324181015,0.323540669,0.323362862,0.322955463,0.322712208,0.323450659,0.323426464,0.323686105,0.323688072,0.317102953,0.315407358,0.318626415,0.329266806,0.33544397
1652.696,0.320725024,0.324539529,0.324033827,0.323261379,0.323007488,0.322739133,0.322265853,0.322533971,0.32216447,0.322880471,0.322289166,0.315784781,0.313952035,0.317259697,0.328500322,0.334989079
1653.178,0.320555575,0.324638023,0.324249066,0.323391399,0.323155137,0.323287678,0.322612222,0.32253131,0.321962552,0.323486849,0.322257792,0.316043882,0.314168732,0.317696627,0.329802954,0.336695941
1653.661,0.320833438,0.325288688,0.325075234,0.324219223,0.324128292,0.324940377,0.324145562,0.323964128,0.323452734,0.32609565,0.324316483,0.318646728,0.316873656,0.320754101,0.333854048,0.341112968
1654.143,0.321378944,0.326259458,0.326221805,0.325464193,0.325575454,0.326983182,0.326209823,0.326186741,0.325953628,0.329427494,0.327434635,0.322349781,0.320763614,0.324922502,0.338586097,0.345950314
1654.625,0.321861801,0.327146488,0.327225992,0.326633477,0.326908225,0.328491888,0.327883969,0.328179255,0.328320295,0.331834596,0.330083339,0.325389544,0.323979504,0.32815397,0.341547721,0.34865509
1655.107,0.322090425,0.327724184,0.327848851,0.327442997,0.327801087,0.329114078,0.32875896,0.329421107,0.329922345,0.332698779,0.331543789,0.326983243,0.325688406,0.32960564,0.341967116,0.348518108
1655.589,0.322052092,0.327983792,0.328103422,0.327872977,0.328247806,0.329035041,0.328948217,0.329954246,0.330745815,0.332366917,0.331954009,0.327347263,0.326107906,0.329617861,0.340557634,0.346418218
1656.071,0.32182052,0.328019719,0.328115987,0.328031084,0.328389798,0.328615572,0.328759535,0.330056147,0.331055521,0.331494959,0.331783712,0.327066075,0.325846565,0.328935832,0.338461684,0.343660611
1656.553,0.321481906,0.327938844,0.328014623,0.328043865,0.32837969,0.328154125,0.328466425,0.329993848,0.331126102,0.330608057,0.331450139,0.326641763,0.325430081,0.328172892,0.336549524,0.341218485
1657.035,0.321103505,0.327820078,0.327890136,0.328005364,0.328326789,0.327811128,0.328227934,0.32993468,0.331140322,0.329974179,0.33119289,0.326354195,0.32515188,0.327652932,0.33523006,0.339533183
1657.517,0.320728134,0.32771166,0.327788244,0.327972333,0.328292064,0.327628349,0.328100979,0.32994715,0.331185239,0.329644436,0.331090741,0.326284168,0.325098831,0.327448487,0.334536223,0.338613398
1658,0.320366415,0.327619694,0.327710268,0.327956501,0.328287036,0.327564283,0.328064758,0.330023119,0.331270915,0.329532356,0.331110657,0.326381523,0.325222679,0.327477412,0.334278175,0.338221972
1658.482,0.320000698,0.327520085,0.32762828,0.327934358,0.328284364,0.327533872,0.328052005,0.330106602,0.331354341,0.329491678,0.331159689,0.32653,0.32540808,0.327586114,0.334191232,0.338040754
1658.964,0.319587721,0.327359343,0.32748315,0.327850045,0.328222298,0.327432957,0.327971097,0.330107489,0.331354165,0.329363995,0.331113554,0.326586443,0.325506317,0.327603952,0.33402003,0.3377799
1659.446,0.319076225,0.327076173,0.327214008,0.327636607,0.328028924,0.327167897,0.327729887,0.329928158,0.331171711,0.329013061,0.330846296,0.326409186,0.32537273,0.327374671,0.333571703,0.337229836
1659.928,0.318423315,0.326622177,0.326770489,0.32723566,0.327636258,0.326669601,0.327255831,0.329483093,0.330712006,0.328343091,0.3302501,0.325882002,0.324882728,0.326776116,0.332729302,0.336278342
1660.41,0.317614123,0.325975439,0.32613269,0.326618802,0.327008893,0.325915561,0.326516261,0.328724134,0.329915581,0.327318194,0.329263989,0.324939547,0.323963535,0.325745756,0.331462921,0.334910658
1660.892,0.316663234,0.325150924,0.325318084,0.325794502,0.326151438,0.324931898,0.325531458,0.327657543,0.328777089,0.325974151,0.327897319,0.323590922,0.322617722,0.324301034,0.32983979,0.333220744
1661.374,0.315612574,0.324192147,0.324376035,0.324807836,0.325113127,0.323798484,0.324373443,0.326352818,0.327361108,0.324430888,0.32624947,0.321941409,0.320951586,0.322565042,0.328041603,0.331417592
1661.856,0.314510857,0.323157323,0.32336868,0.32372802,0.323974043,0.322633246,0.323158511,0.324939723,0.325805004,0.322888337,0.324510314,0.320197243,0.319180291,0.320774797,0.326356314,0.329814062
1662.339,0.313396538,0.322099575,0.322356151,0.322626113,0.322824275,0.321559763,0.322014399,0.323579378,0.324289054,0.321570709,0.322920406,0.318619969,0.317580652,0.319224428,0.325104716,0.328736949
1662.821,0.312277897,0.321046655,0.32136701,0.321552503,0.321731964,0.320649064,0.321026303,0.322401756,0.322974562,0.3206294,0.321677935,0.31742326,0.316386373,0.318145531,0.324480893,0.328354118
1663.303,0.311133526,0.319998247,0.320392123,0.32052318,0.320720574,0.319882515,0.320197567,0.321458593,0.321944246,0.320051306,0.320846893,0.316667872,0.315672358,0.31758206,0.32441649,0.32853655
1663.785,0.309935108,0.318937898,0.319402666,0.319528887,0.319775022,0.319164487,0.319458102,0.32071067,0.32117907,0.319666958,0.320339404,0.316244773,0.315330231,0.31737658,0.324596621,0.32889719
1664.267,0.308677475,0.317863804,0.318382112,0.318560839,0.318872995,0.318397834,0.318725222,0.32007983,0.320607471,0.319270544,0.320000234,0.315973391,0.315171627,0.317292663,0.324655998,0.329014263
1664.749,0.307390315,0.316799369,0.317344718,0.317629136,0.318010354,0.317544711,0.317962342,0.319509087,0.320164593,0.31874387,0.319710069,0.315722477,0.31505035,0.317166467,0.324385216,0.328662995
1665.231,0.306120604,0.315780519,0.316327174,0.316753554,0.317201452,0.316632756,0.317182371,0.318977007,0.319812039,0.318089072,0.31942197,0.315451643,0.314912511,0.316953398,0.323791008,0.327873102
1665.713,0.304898113,0.314819566,0.315347905,0.315933988,0.316442989,0.31570112,0.316403549,0.318460419,0.319505777,0.317353033,0.319112409,0.315152204,0.314738481,0.316666267,0.322985883,0.326806964
1666.196,0.303712096,0.313887589,0.314385161,0.315126835,0.315692277,0.314748286,0.315601103,0.31789432,0.319155571,0.316541121,0.318715521,0.314768195,0.314458797,0.316267772,0.322042245,0.32558845
1666.678,0.302502409,0.312902808,0.313362232,0.314235737,0.314849644,0.313697729,0.314678705,0.317143506,0.318598808,0.315551424,0.318074115,0.314141359,0.31390304,0.315604813,0.320884908,0.324182259
1667.16,0.301171099,0.31174577,0.312165137,0.313128728,0.31377645,0.312410691,0.313484104,0.316021811,0.317622556,0.314192385,0.316960172,0.313030418,0.312815552,0.314427019,0.319304858,0.322403775
1667.642,0.299621022,0.310303969,0.310682111,0.31168431,0.31234055,0.310749303,0.311869125,0.314359797,0.316033047,0.312268109,0.315161055,0.311204378,0.310956945,0.312490869,0.317077371,0.320039876
1668.124,0.297798696,0.308517652,0.308858198,0.309844257,0.310477205,0.308655099,0.309768225,0.312090471,0.313750354,0.309705194,0.312595332,0.308573076,0.308239216,0.309706826,0.314128873,0.317029621
1668.606,0.295729973,0.306424178,0.306735103,0.307659799,0.308240572,0.306208423,0.307263148,0.309321231,0.310890535,0.306648172,0.309410782,0.305298813,0.304840595,0.306263225,0.310668084,0.313591862
1669.088,0.293518946,0.304152024,0.304448717,0.305286097,0.30579962,0.303625292,0.304580105,0.306332203,0.307759734,0.303449381,0.305979689,0.301785718,0.301196157,0.302611828,0.307162798,0.310198728
1669.57,0.291301819,0.301870743,0.302173629,0.30292444,0.303378203,0.301166159,0.301999503,0.303473465,0.304752067,0.300529425,0.302765125,0.298534869,0.297841637,0.299303095,0.304142189,0.307360078
1670.052,0.289180303,0.299712473,0.300041454,0.300732829,0.30115037,0.299006318,0.299726438,0.301015161,0.302177757,0.298168861,0.300113545,0.295912703,0.295170875,0.296725322,0.30192002,0.305346087
1670.535,0.287180369,0.297721473,0.29809168,0.298763334,0.299176406,0.297162413,0.297806536,0.299037621,0.300144619,0.29638758,0.298115582,0.294001943,0.293274002,0.294943306,0.300451796,0.304055659
1671.017,0.285268977,0.295867229,0.296282126,0.296977088,0.297411215,0.295529604,0.296151573,0.297449969,0.298565718,0.295003021,0.296632335,0.292640088,0.291977085,0.293749843,0.299438144,0.303143352
1671.499,0.283400684,0.294096832,0.294552713,0.295301927,0.29576696,0.293985043,0.294635795,0.296093955,0.297269604,0.293794829,0.295446994,0.291586359,0.291016956,0.292864551,0.298572862,0.302288003
1671.981,0.281550487,0.292372286,0.29286242,0.293682255,0.294174768,0.292462257,0.293171865,0.294837003,0.296102464,0.292632866,0.294389267,0.290662031,0.290193974,0.292090918,0.297714898,0.301370209
1672.463,0.279718062,0.290680695,0.29119884,0.292086884,0.292594204,0.290955853,0.291726647,0.29359979,0.29496255,0.291492431,0.293368818,0.28978503,0.289409011,0.291353109,0.296894404,0.30046572
1672.945,0.277897594,0.28899977,0.289545239,0.290483412,0.290988341,0.289470439,0.290275156,0.292316452,0.293763515,0.290373322,0.292319346,0.28890104,0.288595472,0.290610373,0.296184369,0.299699669
1673.427,0.276054708,0.287275754,0.287852359,0.288810565,0.289296162,0.28796838,0.288758856,0.290899981,0.292396536,0.289226947,0.291142156,0.287915257,0.287649483,0.289777511,0.295579184,0.299111292
1673.909,0.274116859,0.28541822,0.286032669,0.286970828,0.287425118,0.286361689,0.287080059,0.289233089,0.29072632,0.287937757,0.289697068,0.286683751,0.286423365,0.288710095,0.294969168,0.298623284
1674.392,0.272001361,0.283329151,0.283992143,0.284869157,0.285290934,0.284554215,0.28514568,0.287220497,0.28865127,0.286392516,0.287870332,0.285082714,0.284797671,0.287285724,0.294221761,0.298116679
1674.874,0.269664187,0.280965933,0.28168823,0.282470945,0.282876117,0.28250314,0.282933974,0.284861907,0.286182545,0.284554394,0.285660439,0.283099865,0.282775516,0.285493755,0.293258704,0.297499993
1675.356,0.267138418,0.278384659,0.279170872,0.279848039,0.28026536,0.280239871,0.28051749,0.282278186,0.283472534,0.282470506,0.2831962,0.280844934,0.280489943,0.283434118,0.29202872,0.296657463
1675.838,0.264527744,0.275721714,0.276566405,0.277158387,0.277618673,0.27783978,0.278022083,0.279662157,0.280759348,0.280207155,0.280665247,0.278476877,0.278122003,0.281231335,0.290429984,0.295374416
1676.32,0.261957583,0.273136035,0.274022862,0.274576454,0.275102193,0.275388917,0.27557544,0.277198489,0.278269463,0.277828999,0.278242542,0.276146013,0.275831288,0.278991053,0.288362819,0.293440449
1676.802,0.259526051,0.270742834,0.27165322,0.272228472,0.272832354,0.272984063,0.273281624,0.275019955,0.276158168,0.275446533,0.276076469,0.274001912,0.273769185,0.276850259,0.285895532,0.29087785
1677.284,0.257270754,0.268579841,0.269503676,0.270154625,0.27084582,0.270718805,0.271211143,0.273194478,0.274492539,0.273221866,0.274284258,0.272197238,0.272083026,0.274990979,0.283313004,0.288006229
1677.766,0.255163456,0.266606566,0.267546616,0.268313152,0.269102679,0.268646218,0.269376018,0.271706499,0.273241844,0.271294417,0.272909987,0.270823651,0.27085849,0.27356035,0.280958615,0.285257751
