Wavenumber,t0,60s,180s,5m,8m,10m,20m,30m,60m,90m
2391.299,0.024149022,0.027679792,0.027813657,0.027918071,0.027778375,0.028309181,0.028309445,0.028692641,0.029699788,0.029865732
2391.781,0.024127496,0.027683568,0.027788767,0.027894119,0.027754249,0.028278828,0.028307563,0.028663387,0.029701362,0.029855889
2392.264,0.024119195,0.027688213,0.027770407,0.027875367,0.027736624,0.028259218,0.028312885,0.028639671,0.029703796,0.029851577
2392.746,0.024119195,0.027687825,0.027758313,0.027861167,0.027725006,0.028249742,0.028321415,0.028620577,0.029706229,0.029852424
2393.228,0.02412268,0.027679212,0.027751959,0.027851493,0.027719543,0.02824889,0.028328481,0.028606866,0.029708662,0.029859235
2393.71,0.024125139,0.027660248,0.02774961,0.027844743,0.027719395,0.028254639,0.028328853,0.028597486,0.029710482,0.029870574
2394.192,0.024125242,0.027634706,0.027751959,0.027841225,0.027725006,0.028263798,0.028321625,0.028594025,0.029712731,0.029885988
2394.674,0.024124011,0.027606454,0.027758487,0.02784107,0.027737588,0.028274955,0.028307051,0.028597911,0.029715778,0.029904316
2395.156,0.024122886,0.027581783,0.027769451,0.027845493,0.027757586,0.028287671,0.028288945,0.028610595,0.029720972,0.0299241
2395.638,0.024122066,0.027563691,0.027783201,0.027852838,0.02778369,0.028299485,0.028271513,0.028630224,0.029727597,0.029942073
2396.121,0.024119195,0.027551114,0.027796166,0.027861012,0.027811425,0.028309181,0.028258753,0.028653941,0.029734712,0.029956581
2396.603,0.024109561,0.027541149,0.027803998,0.027865021,0.027835798,0.028313736,0.028251315,0.028676629,0.029739947,0.029965066
2397.085,0.0240907,0.02752983,0.027804432,0.027863081,0.027850654,0.028311739,0.028250502,0.028693959,0.029742012,0.029968235
2397.567,0.024061183,0.027515125,0.027797384,0.027855399,0.027853596,0.028303432,0.028255685,0.02870403,0.029739947,0.029968235
2398.049,0.024026027,0.027499164,0.027786158,0.027845234,0.027845364,0.028291252,0.02826626,0.028708184,0.029734835,0.029969377
2398.531,0.023990874,0.027485039,0.027776153,0.027837138,0.027829223,0.028278219,0.028281438,0.02870901,0.029729028,0.029975401
2399.013,0.023964124,0.027477977,0.027771364,0.027836207,0.027810337,0.028268451,0.028300683,0.028711176,0.029724775,0.029989437
2399.495,0.023949262,0.027479909,0.027773019,0.027843811,0.027793652,0.028264334,0.028322368,0.028716514,0.029724468,0.030010756
2399.978,0.023946906,0.027489294,0.027777803,0.027857986,0.027780822,0.028266039,0.028343798,0.02872462,0.029728087,0.030037116
2400.459,0.023952339,0.027501291,0.027781808,0.027874436,0.027774272,0.028274346,0.028365693,0.02873516,0.029739702,0.030068948
2400.942,0.023959205,0.027508643,0.027777195,0.02788411,0.027767227,0.028282092,0.028379917,0.028742597,0.029749966,0.030093673
2401.424,0.023960845,0.027506516,0.027761704,0.027883282,0.027759712,0.028288061,0.028386053,0.028744249,0.029757757,0.03011017
2401.906,0.023954287,0.027494033,0.027736994,0.027871927,0.027752988,0.028292811,0.028385821,0.02874023,0.029763564,0.03011889
2402.388,0.023938194,0.027472847,0.02770845,0.027852502,0.027749355,0.028297074,0.02838101,0.028731766,0.029767817,0.030122355
2402.87,0.023913907,0.027448663,0.027682084,0.027830387,0.027750319,0.028302043,0.0283732,0.028721918,0.029769944,0.03012206
2403.352,0.023882135,0.027425542,0.027661811,0.027808195,0.027755213,0.028306136,0.028361463,0.028711645,0.029768574,0.030117453
2403.834,0.023845143,0.027408905,0.027649281,0.027790736,0.027763272,0.02830901,0.028346285,0.028702489,0.029762501,0.030108122
2404.316,0.023803844,0.027399521,0.027642233,0.027778062,0.027770786,0.028308718,0.028327249,0.028692306,0.029750007,0.030092492
2404.799,0.023761933,0.027399713,0.027637883,0.027773225,0.02777704,0.028305673,0.028306958,0.028681699,0.029733465,0.030072117
2405.281,0.023724941,0.027409098,0.027635185,0.027777725,0.027782182,0.028302579,0.02829034,0.028670734,0.029716964,0.030050541
2405.763,0.023699223,0.027427669,0.027634489,0.027794486,0.02778851,0.028303578,0.02828246,0.028662828,0.029705861,0.030033454
2406.245,0.023691129,0.02745437,0.027638842,0.027825111,0.027798694,0.028311812,0.028287783,0.02866131,0.029704859,0.030025698
2406.727,0.023702808,0.027487359,0.027650759,0.027868177,0.027814292,0.028329278,0.028307051,0.028669483,0.029716351,0.030029989
2407.209,0.023730885,0.027520927,0.027670514,0.027918924,0.027833351,0.028353005,0.028335779,0.028686679,0.029737841,0.03004438
2407.691,0.023767672,0.027550244,0.027694789,0.027969491,0.027851618,0.028378607,0.028367575,0.028709993,0.029763871,0.030064695
2408.173,0.023802616,0.027568818,0.027719065,0.028010721,0.027864349,0.028400093,0.028394584,0.028733441,0.029788367,0.030085247
2408.656,0.023826594,0.02757501,0.027738036,0.028035758,0.02786823,0.028412906,0.028412318,0.028751954,0.029805993,0.030102807
2409.138,0.023835406,0.027569303,0.027749088,0.028041759,0.027862371,0.028416073,0.028419593,0.028761467,0.029815419,0.030116725
2409.62,0.02383141,0.027556726,0.027752916,0.028031413,0.027850729,0.028412589,0.028419895,0.028763745,0.029818854,0.030129521
2410.102,0.023819934,0.027543084,0.027753701,0.028009789,0.027838245,0.028405525,0.028418291,0.028761244,0.029820286,0.030144521
2410.584,0.02380866,0.027534377,0.027756658,0.027985269,0.027830335,0.028400409,0.028419081,0.028760082,0.029824048,0.030164719
2411.066,0.02380241,0.027532732,0.027765101,0.027964396,0.027830261,0.028399313,0.028424265,0.028763544,0.029832779,0.030190094
2411.548,0.023802719,0.027538247,0.027780067,0.027952394,0.027838567,0.02840343,0.028433399,0.028773727,0.029847542,0.030219307
2412.03,0.023807431,0.027548694,0.027798603,0.027951463,0.027854066,0.028411201,0.028444625,0.02878956,0.029867581,0.030249722
2412.512,0.02381235,0.027561271,0.027816006,0.027962068,0.027874162,0.028422066,0.028456363,0.028807649,0.029891198,0.030279605
2412.995,0.023816037,0.027575786,0.027828452,0.027984105,0.027897077,0.028435098,0.028469727,0.028825983,0.029918823,0.030309114
2413.477,0.023818805,0.027592522,0.027833761,0.028016152,0.027921599,0.028451005,0.02848695,0.028842553,0.02994974,0.030339174
2413.959,0.02382229,0.027612357,0.02783176,0.028054278,0.02794706,0.028469081,0.028509635,0.02885718,0.029983233,0.030369903
2414.441,0.023828745,0.027634899,0.027824795,0.028093593,0.027971754,0.028488081,0.028538015,0.028869954,0.030017094,0.030399786
2414.923,0.023837148,0.027656088,0.027815136,0.028126391,0.027992222,0.028504305,0.02856837,0.028880494,0.030047786,0.030424098
2415.405,0.023844732,0.0276706,0.02780452,0.028145014,0.028005595,0.028513684,0.028595145,0.028887015,0.030070156,0.030437544
2415.887,0.023845143,0.027671473,0.027794601,0.028144005,0.028008215,0.028511979,0.028611346,0.02888764,0.030080707,0.030436225
2416.369,0.023834586,0.027655896,0.027786158,0.028122071,0.027999662,0.028498629,0.028613972,0.028881678,0.030079091,0.030419807
2416.852,0.023811939,0.027625224,0.027780503,0.028083739,0.027981864,0.028477144,0.028602304,0.028870512,0.030068663,0.030393625
2417.333,0.023780993,0.02758662,0.027779978,0.028037672,0.027959642,0.028453636,0.028581363,0.028858297,0.030055229,0.03036636
2417.816,0.023749431,0.027548987,0.027785895,0.027994529,0.027938754,0.028435951,0.028557632,0.0288499,0.030044985,0.030346773
2418.298,0.023724941,0.02752122,0.027798863,0.027963077,0.027923576,0.028429033,0.028537643,0.028850101,0.030042408,0.03034193
2418.78,0.023713567,0.027508255,0.027817488,0.027947454,0.027915122,0.028435561,0.028523999,0.028860664,0.030048277,0.030353584
2419.262,0.023716641,0.0275099,0.027839244,0.027947971,0.027913145,0.02845427,0.028517143,0.02888007,0.030061036,0.030378979
2419.744,0.023731499,0.027521702,0.027860563,0.027960645,0.027915444,0.028480798,0.028514075,0.028904635,0.03007766,0.030412996
2420.226,0.023754041,0.027539022,0.027879188,0.02798126,0.027920981,0.028511516,0.028513122,0.028930584,0.030096083,0.030450221
2420.708,0.023780071,0.027557016,0.02789555,0.028006298,0.027930473,0.028543111,0.028513494,0.028954881,0.030116388,0.030487388
2421.19,0.023807123,0.027574913,0.027911825,0.028034672,0.027946194,0.028574925,0.028517584,0.028977837,0.030140966,0.030524397
2421.673,0.023834483,0.02759291,0.027930621,0.028065297,0.027969381,0.028605716,0.028528532,0.029000727,0.030171698,0.030561623
2422.155,0.023863281,0.027612549,0.027953425,0.028097007,0.028000527,0.028634681,0.028548962,0.029025225,0.030210324,0.030599518
2422.637,0.02389177,0.027632481,0.027979188,0.028125977,0.028035975,0.028658724,0.028578364,0.029051107,0.030253714,0.030635681
2423.119,0.023918005,0.027651058,0.028004167,0.0281476,0.028071101,0.028674948,0.028614251,0.029076364,0.030297962,0.030666706
2423.601,0.0239384,0.027663635,0.028024013,0.028157274,0.028100121,0.02868077,0.028650975,0.02909711,0.030336711,0.03068836
2424.083,0.02395121,0.027668763,0.028036022,0.02815386,0.028120935,0.028677116,0.028683956,0.029110576,0.030367034,0.030699463
2424.565,0.023955412,0.027667215,0.028040377,0.028140177,0.028134135,0.028668663,0.028710081,0.029116405,0.030388464,0.030701746
2425.047,0.023954386,0.027663635,0.028040637,0.028123131,0.0281438,0.028662061,0.028729349,0.029117789,0.030403738,0.030700132
2425.53,0.023951721,0.027662668,0.028041944,0.028110457,0.028155493,0.028663767,0.028743341,0.029120067,0.030416906,0.030700723
2426.012,0.023950905,0.027670893,0.028050299,0.028109293,0.028173464,0.028677116,0.028755683,0.029128553,0.030432242,0.030708262
2426.494,0.023952747,0.027688405,0.028067009,0.028121812,0.028198059,0.028700867,0.028767863,0.029146441,0.030451299,0.030724464
2426.976,0.023954592,0.027712402,0.028091122,0.028145686,0.02822661,0.028729125,0.028780855,0.02917268,0.030472483,0.030747122
2427.458,0.023952442,0.027736784,0.028119237,0.028175638,0.028255012,0.028754898,0.028794359,0.029203565,0.030493298,0.030773009
2427.94,0.02394291,0.027755074,0.028146308,0.028205771,0.028279633,0.028771487,0.028807584,0.029233467,0.03051119,0.0307986
2428.422,0.023924666,0.027763589,0.028169811,0.028232568,0.028299334,0.028777869,0.028820414,0.029258858,0.030526015,0.030822636
2428.904,0.02390089,0.027762329,0.028189137,0.028255122,0.028315698,0.028776773,0.028833337,0.029278085,0.030539449,0.030845885
2429.386,0.023876294,0.027754299,0.028205241,0.028274392,0.028331519,0.028773509,0.028846911,0.029292467,0.030554396,0.030870158
2429.869,0.023856723,0.027745589,0.028219781,0.028293093,0.028348847,0.028774142,0.028860857,0.029305575,0.030573208,0.03089636
2430.351,0.023846474,0.027740074,0.028233884,0.028311302,0.028367683,0.028782279,0.028874361,0.029320225,0.030596784,0.030923683
2430.833,0.023845143,0.027740559,0.028246418,0.028328166,0.028385481,0.028796943,0.028885587,0.029337085,0.030623182,0.030949688
2431.315,0.02385129,0.027746169,0.028255823,0.028341177,0.028399175,0.02881536,0.028893118,0.029354928,0.030650132,0.030971106
2431.797,0.023863178,0.027757201,0.028261392,0.028350617,0.028408124,0.028835773,0.02889844,0.029373396,0.030676018,0.030987072
2432.279,0.023878654,0.027772488,0.028263307,0.028357472,0.028413883,0.028856479,0.028903833,0.02939115,0.030700515,0.030999021
2432.761,0.023898637,0.027792713,0.028264354,0.028366137,0.028421324,0.028879938,0.028913037,0.029409618,0.030724847,0.03101034
2433.243,0.023924258,0.027817388,0.0282674,0.028380414,0.028435414,0.028909268,0.028928889,0.029431213,0.030750182,0.031025754
2433.726,0.023956437,0.027846903,0.028274453,0.028403797,0.028459861,0.028947465,0.028952317,0.02945877,0.030777438,0.03104796
2434.208,0.023993127,0.027877386,0.028285596,0.028435352,0.0284939,0.028994747,0.028980929,0.029493138,0.030804777,0.031077252
2434.69,0.02403064,0.027905354,0.028299089,0.028471667,0.028533302,0.029048145,0.029011517,0.029533469,0.030829294,0.031110875
2435.172,0.024063436,0.027926256,0.028311451,0.028506327,0.028571691,0.02910142,0.029040198,0.029576301,0.03084831,0.031145266
2435.654,0.024086807,0.027938448,0.028320679,0.028535296,0.028603579,0.029148533,0.029065533,0.029618441,0.030860885,0.031177689
2436.136,0.024099515,0.027944256,0.028327124,0.028556661,0.02862684,0.029185414,0.029089264,0.029656896,0.030868696,0.031206863
2436.618,0.024104334,0.027948901,0.028334,0.02857337,0.028643155,0.029211747,0.029115017,0.02969238,0.03087663,0.031234266
2437.1,0.024105462,0.027958872,0.028344098,0.028589484,0.028656528,0.029228117,0.029145186,0.029725498,0.03088896,0.031261373
2437.583,0.024107819,0.027979774,0.028360642,0.028609944,0.028671088,0.029237983,0.029180956,0.029758058,0.030909101,0.031288953
2438.064,0.024114582,0.028011422,0.028383976,0.028636844,0.028688885,0.029243951,0.029219656,0.029791041,0.030937441,0.031315745
2438.547,0.024126573,0.028050523,0.028411839,0.028669977,0.028709402,0.029247849,0.029255775,0.029823467,0.030971343,0.031339604
2439.029,0.024140924,0.028088944,0.028439612,0.028704895,0.028729821,0.029249481,0.029284108,0.029852431,0.031006309,0.031357144
2439.511,0.024155994,0.028120693,0.028465471,0.028738882,0.028747866,0.029250334,0.029302377,0.029876102,0.031039147,0.031368581
2439.993,0.024169933,0.028141601,0.028488548,0.028769378,0.028763142,0.029252892,0.029312301,0.029893342,0.031068796,0.031375747
2440.475,0.024183258,0.028152149,0.028510752,0.028796433,0.028776985,0.029259956,0.029319832,0.029905424,0.031095399,0.031382873
2440.957,0.024196686,0.028155826,0.028535219,0.028821057,0.028792657,0.029274402,0.02933143,0.029914803,0.031121367,0.03139435
2441.439,0.024211448,0.028158344,0.028563693,0.02884537,0.028812605,0.029298396,0.029353278,0.02992445,0.031147888,0.031412855
2441.921,0.024226618,0.028163959,0.028595652,0.028869244,0.0288373,0.029330479,0.029386725,0.029936107,0.031175349,0.031438092
2442.404,0.024241377,0.028174604,0.028627611,0.028892316,0.028864615,0.029366507,0.029429515,0.029948747,0.031201829,0.031467365
2442.886,0.024253268,0.028189705,0.02865487,0.028912439,0.028891139,0.02940105,0.029476233,0.029960493,0.031225957,0.031497385
2443.368,0.0242627,0.028208581,0.028673853,0.028929381,0.028914004,0.029429795,0.029521603,0.029969872,0.031247488,0.031526461
2443.85,0.024272338,0.028231424,0.028684742,0.028945262,0.028933409,0.029450915,0.029561627,0.029976527,0.031268386,0.031555734
2444.332,0.024286585,0.028259691,0.028690054,0.028962644,0.028951132,0.029465823,0.029595724,0.029983271,0.03129235,0.031587822
2444.814,0.024309037,0.02829512,0.0286958,0.028985276,0.028970364,0.02947888,0.02962487,0.029994169,0.031322899,0.031626406
2445.296,0.024341531,0.028339553,0.028707211,0.029014581,0.028994366,0.029494398,0.029650739,0.030013129,0.031361565,0.031672746
2445.778,0.024380284,0.028390861,0.028727328,0.029048672,0.029022942,0.029516078,0.029674168,0.030042115,0.031406939,0.0317245
2446.261,0.024420471,0.02844624,0.028756504,0.029083771,0.029054533,0.029545676,0.029695505,0.030080994,0.03145495,0.031777533
2446.743,0.024455022,0.028500359,0.028792039,0.029115094,0.029085185,0.029582654,0.029713844,0.030125657,0.03150063,0.031826019
2447.225,0.024479936,0.028550122,0.028831322,0.029140313,0.029112401,0.029625918,0.029730276,0.030171928,0.031540564,0.03186667
2447.707,0.024495315,0.028594277,0.028872434,0.029160281,0.029135761,0.029675004,0.029747081,0.030216458,0.031574507,0.0318999
2448.189,0.024506489,0.028635815,0.028916158,0.029180249,0.029157934,0.029729692,0.029768185,0.030257436,0.031605669,0.031928996
2448.671,0.024520432,0.02867726,0.02896372,0.029205571,0.029183271,0.029789667,0.02979682,0.030295802,0.031637772,0.0319588
2449.153,0.024544117,0.028723059,0.029017205,0.029241757,0.02921637,0.029854611,0.029835682,0.030334279,0.031675395,0.031994313
2449.635,0.024580209,0.028773802,0.029075922,0.029289375,0.029259061,0.0299226,0.029882888,0.030375481,0.031719051,0.032036755
2450.118,0.024626657,0.028827645,0.029137603,0.029345943,0.029310847,0.029990199,0.029936091,0.030421126,0.031767941,0.032084769
2450.6,0.024677925,0.028879652,0.029197895,0.029404424,0.029368666,0.030054315,0.029990595,0.030471864,0.031818467,0.032135027
2451.082,0.02472889,0.028926623,0.029253745,0.029459259,0.029429179,0.030112584,0.030043566,0.03052738,0.031868237,0.0321843
2451.564,0.024775137,0.028965656,0.029302189,0.029506127,0.029489593,0.030163887,0.030094351,0.030586447,0.0319159,0.032230601
2452.046,0.024816876,0.028997617,0.02934332,0.02954508,0.029548227,0.030208661,0.030144114,0.030648238,0.031961866,0.032274146
2452.528,0.024854513,0.029022703,0.029376694,0.029576998,0.029604463,0.030247442,0.030193365,0.030710298,0.032007383,0.032314679
2453.01,0.024889894,0.029042849,0.029402923,0.029605502,0.029657066,0.030279378,0.030242779,0.030770504,0.032053165,0.032352731
2453.492,0.024922304,0.029056701,0.029421135,0.029631652,0.029703958,0.030302934,0.030289033,0.030825283,0.0320977,0.032387398
2453.975,0.024949892,0.029063674,0.02943072,0.029655655,0.029742545,0.030316527,0.030328661,0.030870951,0.032138227,0.032416572
2454.457,0.02496907,0.029061446,0.029431504,0.029676295,0.029769959,0.030318939,0.030357901,0.030904739,0.032171229,0.032439349
2454.939,0.024978711,0.02905118,0.029426886,0.029693418,0.029786026,0.030312727,0.030375147,0.030927673,0.032195787,0.032456278
2455.421,0.024979531,0.029036748,0.029422965,0.029708394,0.029793096,0.030303397,0.030383631,0.030942412,0.032213515,0.032471082
2455.903,0.024976557,0.029025706,0.029427583,0.029724844,0.029796186,0.030297941,0.030388953,0.030955141,0.032228871,0.032488642
2456.385,0.02497512,0.029024348,0.029447453,0.029746158,0.02980108,0.030302471,0.030397297,0.030971264,0.032247458,0.032513741
2456.867,0.024979531,0.029037813,0.029485188,0.029774092,0.029812031,0.030319402,0.030413219,0.030994489,0.032273202,0.032548014
2457.349,0.024990197,0.029065514,0.029537044,0.0298087,0.029830323,0.030347148,0.030437856,0.031024994,0.032307165,0.03259024
2457.832,0.025003634,0.029102612,0.029594826,0.029846722,0.029854004,0.030379888,0.03046856,0.03105963,0.032347079,0.032635911
2458.313,0.025014095,0.029140101,0.029646685,0.029883425,0.029878501,0.030410192,0.030500356,0.031092234,0.032388424,0.032679338
2458.796,0.025016557,0.029171583,0.029683468,0.029915938,0.029900526,0.030432652,0.030529247,0.031118027,0.032426518,0.0327168
2459.278,0.025008453,0.029191924,0.029700379,0.029943381,0.029917409,0.030445879,0.030553373,0.031134374,0.032459663,0.032746761
2459.76,0.024992762,0.029202483,0.02969968,0.029968626,0.029930634,0.030453188,0.030574268,0.031143217,0.032487861,0.032771743
2460.242,0.024973889,0.029206551,0.029688523,0.029995112,0.029942747,0.030460325,0.030594814,0.031147795,0.032514422,0.032794814
2460.724,0.024958199,0.029210039,0.029675537,0.03002571,0.029957257,0.0304727,0.030617988,0.031153847,0.03254219,0.032819028
2461.206,0.024949172,0.029216143,0.02966865,0.03006068,0.029976662,0.030493674,0.030645042,0.031165393,0.032573843,0.032845997
2461.688,0.024947738,0.029225927,0.02967109,0.03009728,0.030001801,0.030521907,0.030674653,0.031184107,0.032608992,0.032874896
2462.17,0.024953685,0.029238812,0.029683991,0.030131733,0.030032848,0.030555183,0.030705148,0.031209073,0.03264678,0.032905035
2462.653,0.024965377,0.029253244,0.029705782,0.030161167,0.030069309,0.030589239,0.030735364,0.031238819,0.032685078,0.032936316
2463.135,0.024983533,0.029269229,0.029734896,0.030185351,0.030111629,0.030622344,0.030765254,0.03127187,0.032722865,0.03296988
2463.617,0.025009482,0.029288218,0.029771594,0.030206923,0.030159584,0.030654305,0.03079626,0.031306975,0.032759589,0.033008011
2464.099,0.025045788,0.029311372,0.029816137,0.030229659,0.030212681,0.030686509,0.030830636,0.031344269,0.032795638,0.033052245
2464.581,0.025093075,0.029339759,0.02986827,0.030256662,0.030268547,0.030720564,0.03086808,0.031383148,0.032830808,0.033101518
2465.063,0.025146924,0.02936989,0.029925459,0.030287287,0.030322064,0.030756252,0.030906035,0.031421804,0.032863708,0.033151835
2465.545,0.02520119,0.029397014,0.029983,0.030318481,0.030367869,0.030791476,0.030939668,0.031458115,0.032892989,0.03319727
2466.027,0.025247352,0.029415133,0.030034353,0.030345148,0.030401166,0.030824143,0.030964468,0.031489066,0.032916933,0.033233315
2466.51,0.025279871,0.029422012,0.030074897,0.030363978,0.030420917,0.030852523,0.030977716,0.031513899,0.032935745,0.033258729
2466.992,0.025297311,0.029418523,0.030103237,0.030374841,0.030429791,0.030878101,0.030981737,0.031533261,0.032951613,0.033276249
2467.474,0.025304081,0.029412035,0.030122071,0.030381618,0.030434389,0.030904166,0.030981807,0.031550433,0.032967971,0.033292726
2467.956,0.02530644,0.029409127,0.030135847,0.0303893,0.030441829,0.030933788,0.030984061,0.031569013,0.032987907,0.033314735
2468.438,0.025311876,0.029418041,0.030151194,0.030403267,0.030457229,0.030969646,0.030995404,0.031592037,0.033013426,0.033347531
2468.92,0.025324085,0.029440905,0.030171423,0.030424451,0.030482196,0.031010255,0.031017717,0.031620421,0.033043402,0.033390899
2469.402,0.025342348,0.0294754,0.030195405,0.030450627,0.030514133,0.031051155,0.031049466,0.031652131,0.033074809,0.033440015
2469.884,0.025362249,0.029515125,0.030220694,0.030477139,0.030548468,0.03108694,0.031086399,0.031684557,0.033103906,0.033488166
2470.366,0.025378563,0.029553593,0.03024293,0.030499124,0.030580578,0.031112445,0.031124355,0.031715866,0.033128914,0.033529506
2470.849,0.025389027,0.02958712,0.030259586,0.030515445,0.030608338,0.031127378,0.031160637,0.031745857,0.033150875,0.033561417
2471.331,0.025394566,0.029616966,0.03027171,0.030528481,0.030633231,0.03113454,0.031195687,0.031777389,0.033173306,0.033585768
2471.813,0.025398259,0.029645747,0.030281998,0.030543044,0.030657505,0.031139753,0.031230504,0.031812941,0.033200399,0.033607246
2472.295,0.025406161,0.029679567,0.030295429,0.030564279,0.030683658,0.03114901,0.031267228,0.031855103,0.033236018,0.03363075
2472.777,0.025420112,0.029719979,0.030314876,0.030594154,0.030712036,0.031166038,0.031305416,0.031902781,0.033279429,0.033659137
2473.259,0.025440634,0.029766012,0.030341738,0.030631219,0.030740364,0.031191567,0.031343697,0.031952536,0.033328278,0.033693134
2473.741,0.02546423,0.029812045,0.030373483,0.030670456,0.030764935,0.031223065,0.031378654,0.031998673,0.033377025,0.033730459
2474.223,0.025486803,0.029853237,0.030407499,0.030707082,0.030783499,0.031257461,0.031408893,0.032036614,0.033420926,0.033768551
2474.706,0.025505888,0.029886382,0.030441516,0.030737629,0.030796254,0.031293076,0.031434925,0.032064863,0.033457875,0.033806111
2475.188,0.025522202,0.029911779,0.030475444,0.030763391,0.030807279,0.031330736,0.031459957,0.032086034,0.033488219,0.03384314
2475.67,0.025539233,0.029933489,0.030511555,0.030788066,0.030821641,0.031372051,0.031488639,0.03210448,0.033515006,0.033880878
2476.152,0.025560678,0.029956655,0.030551853,0.030817113,0.030844482,0.031419115,0.031524363,0.032126119,0.03354169,0.033920249
2476.634,0.025589718,0.029985247,0.030598872,0.030853583,0.030878273,0.031471489,0.031567897,0.032154659,0.03357048,0.033960152
2477.116,0.02562676,0.03002189,0.030652606,0.030898693,0.030922051,0.031526738,0.03161752,0.032190657,0.033601785,0.033998913
2477.598,0.025668422,0.030063766,0.030710358,0.03094882,0.030971761,0.031579502,0.031668096,0.032230943,0.033634031,0.034033777
2478.08,0.02571152,0.030107967,0.030768986,0.030999593,0.031022287,0.031625567,0.03171507,0.0322721,0.033665909,0.034063305
2478.563,0.025751541,0.030150234,0.030824475,0.031046798,0.03106965,0.031661912,0.031754885,0.032309483,0.033696396,0.03408809
2479.044,0.02578705,0.03018911,0.030874207,0.031088389,0.03111145,0.031689147,0.03178689,0.032342065,0.033725575,0.034110177
2479.527,0.025817736,0.030222459,0.030917049,0.031123618,0.031147639,0.031709633,0.031812201,0.032369555,0.033754427,0.034132698
2480.009,0.025843186,0.030249894,0.03095169,0.031153492,0.031178736,0.031727221,0.03183219,0.032393517,0.033783115,0.034157128
2480.491,0.025863303,0.030269868,0.030977084,0.031177857,0.031204741,0.031744736,0.031847786,0.032414821,0.033810985,0.034182522
2480.973,0.025878183,0.030281404,0.030992181,0.031196274,0.031225702,0.031763323,0.031858757,0.032434183,0.033836258,0.034206519
2481.455,0.025886496,0.030283247,0.030996804,0.031207318,0.031241473,0.031781861,0.031864335,0.032450194,0.033857094,0.034226402
2481.937,0.025890395,0.030277915,0.030992966,0.031210913,0.031252993,0.031799985,0.031865729,0.032463013,0.033872655,0.034241225
2482.419,0.025892449,0.030270353,0.030984239,0.031209155,0.031263375,0.031818133,0.031865939,0.032472615,0.03388433,0.034252741
2482.901,0.025898197,0.030268995,0.030977084,0.031206904,0.031276871,0.031837816,0.031869448,0.032481168,0.033895699,0.034265596
2483.384,0.025912361,0.030280921,0.030977346,0.031210163,0.03129813,0.031861007,0.031881465,0.032491419,0.033910626,0.034284081
2483.866,0.025937814,0.030311655,0.030989561,0.031224389,0.03132898,0.031889265,0.031905405,0.032505755,0.033931789,0.034311385
2484.348,0.025973634,0.030360617,0.031015217,0.031252169,0.031368728,0.031921591,0.031941338,0.032525608,0.033959271,0.034347292
2484.83,0.026015921,0.030421704,0.031052044,0.031292182,0.031413495,0.031955768,0.031986359,0.032550597,0.03399123,0.034388672
2485.312,0.026059032,0.030485506,0.03109524,0.031340059,0.031458237,0.03198768,0.032035704,0.03257936,0.034024172,0.034430937
2485.794,0.026098552,0.030543495,0.03114036,0.031390807,0.03149895,0.032015158,0.032085141,0.032611406,0.034055375,0.034470505
2486.276,0.026132835,0.030590818,0.031185305,0.031440857,0.031534669,0.032039201,0.03213251,0.032646913,0.034084819,0.034507318
2486.758,0.026164762,0.030628155,0.031229206,0.031488733,0.031567348,0.032063026,0.032178136,0.032687936,0.034113937,0.034543343
2487.24,0.02619802,0.030659771,0.031274068,0.031536222,0.031600842,0.03209238,0.032224482,0.032736128,0.03414651,0.034582084
2487.723,0.026235492,0.030691969,0.031321379,0.031584927,0.031637674,0.032130942,0.032272966,0.032791443,0.034185258,0.034625865
2488.205,0.02627758,0.030728336,0.031370171,0.031635752,0.03167814,0.032180368,0.032323705,0.032851269,0.034230652,0.034673839
2488.687,0.026320186,0.030768976,0.031418183,0.031687328,0.031719421,0.032237298,0.032374026,0.032910426,0.034281505,0.034722365
2489.169,0.026358172,0.030809615,0.031460868,0.031735489,0.031756648,0.032295226,0.032420023,0.032961766,0.034332808,0.034765752
2489.651,0.026387229,0.030845988,0.03149448,0.031777184,0.031786015,0.032347162,0.032458629,0.033000846,0.034380839,0.034799494
2490.133,0.0264054,0.030874018,0.031517264,0.031809257,0.031805469,0.032387892,0.032488589,0.033024808,0.034422287,0.034821364
2490.615,0.026415359,0.030893906,0.031530883,0.031831372,0.031817136,0.032415151,0.032511576,0.033035683,0.034456005,0.034832664
2491.097,0.026422036,0.030908261,0.031539176,0.031845675,0.031825615,0.032430498,0.032530496,0.033038319,0.034482812,0.034837054
2491.58,0.026430863,0.030922229,0.031546684,0.031854987,0.031835231,0.032438293,0.032548137,0.033038319,0.034504425,0.034838845
2492.062,0.026444213,0.030937942,0.031557249,0.031861505,0.031849766,0.032442654,0.032566313,0.033041043,0.034523012,0.034841011
2492.544,0.026461668,0.030957051,0.031572351,0.031867635,0.03187095,0.032447647,0.032584838,0.033049194,0.034540412,0.034845342
2493.026,0.026480148,0.030975969,0.03159156,0.031872575,0.031897375,0.032454882,0.032601108,0.033063486,0.034557179,0.0348517
2493.508,0.026496475,0.030992362,0.031614348,0.031877438,0.031927631,0.032465479,0.032614728,0.033083473,0.034575521,0.034860106
2493.99,0.026508899,0.031003129,0.031639843,0.031882947,0.031960582,0.032480655,0.032626512,0.033108484,0.034597318,0.034871937
