Wavenumber,t0,60s,120s,180s,5m,10m,15m,20m,25m,30m,40m,50m,60m,90m,2h
2668.517,0.055102064,0.055262798,0.055140646,0.05469528,0.053875326,0.052053805,0.051028053,0.050282782,0.049010643,0.048499526,0.047791364,0.047388519,0.047167719,0.047108623,0.047301101
2668.999,0.055146667,0.055312694,0.055185314,0.054743696,0.053919502,0.052100366,0.051070032,0.050329207,0.049055398,0.048533422,0.0478269,0.047427253,0.047206309,0.047151786,0.047343265
2669.481,0.055191202,0.055363661,0.055231238,0.054792902,0.053961156,0.052146234,0.051111196,0.05037534,0.049099585,0.048571299,0.047863823,0.047464436,0.047246567,0.047194198,0.047386171
2669.963,0.055235947,0.0554149,0.055278748,0.054842833,0.054001067,0.052190781,0.051151739,0.050420866,0.049142475,0.048613452,0.047902391,0.047500327,0.047288374,0.047235996,0.047429389
2670.445,0.055280066,0.055465338,0.055326723,0.054892176,0.054039752,0.052233438,0.051190922,0.05046526,0.049184463,0.048659034,0.047941634,0.047534905,0.047331451,0.047275678,0.047471728
2670.927,0.055323699,0.055514443,0.0553747,0.054939491,0.054077466,0.052273697,0.051228688,0.050508502,0.049225096,0.048707316,0.047980697,0.047568768,0.047374051,0.047312927,0.047512308
2671.409,0.055366357,0.055561676,0.055421624,0.054983792,0.054114277,0.052311435,0.05126428,0.050550318,0.04926406,0.048756229,0.048018433,0.047602133,0.047414686,0.047347386,0.047550855
2671.891,0.055408738,0.055606972,0.05546723,0.05502482,0.054150313,0.052346776,0.051298609,0.050590532,0.049302063,0.048804806,0.048054881,0.047635439,0.047451768,0.047378641,0.047586529
2672.374,0.055451608,0.055650999,0.055511454,0.05506362,0.054185833,0.052380858,0.051332336,0.050629828,0.04933932,0.048851571,0.048090674,0.047669599,0.047485098,0.047407463,0.047619759
2672.855,0.05549553,0.055694223,0.055554885,0.055101505,0.054220708,0.052414308,0.051366374,0.050668363,0.049376754,0.048896207,0.048126765,0.047704973,0.047515172,0.047434168,0.047650194
2673.338,0.055541128,0.055737251,0.055597991,0.055139721,0.05425526,0.052448139,0.051402101,0.050706488,0.049414933,0.048938616,0.048163708,0.047741739,0.047543639,0.047459844,0.047678166
2673.82,0.055588267,0.055779812,0.055641033,0.055179182,0.054289167,0.052483042,0.051440236,0.050744612,0.049453544,0.048978661,0.048202594,0.04777916,0.047571986,0.047484571,0.047703342
2674.302,0.055636174,0.055821437,0.055684011,0.055220087,0.05432275,0.052519845,0.051480993,0.050782541,0.049492038,0.049016557,0.048242213,0.047816642,0.047602081,0.047509674,0.047726134
2674.784,0.055683876,0.055861928,0.055726857,0.055261193,0.054356078,0.052558477,0.05152404,0.050820412,0.04952955,0.049052739,0.048282188,0.04785291,0.047634617,0.047535884,0.047747792
2675.266,0.055731369,0.055901283,0.055769377,0.055301971,0.05438973,0.052599258,0.051568466,0.05085756,0.049565452,0.049087817,0.048321628,0.047888304,0.047669852,0.047564844,0.047769881
2675.748,0.055778377,0.055939837,0.055811106,0.055341244,0.054424679,0.052641365,0.051613688,0.050894083,0.049599588,0.049122344,0.04835986,0.047922643,0.047707212,0.047597365,0.047794588
2676.23,0.055825182,0.055978393,0.055852376,0.055378484,0.054461244,0.05268455,0.051658367,0.050929239,0.049631937,0.049157481,0.048396743,0.047957003,0.047745683,0.047633368,0.047823323
2676.712,0.055872461,0.056017885,0.055893383,0.055414744,0.054500402,0.052727863,0.051702424,0.050963789,0.049663188,0.049193545,0.048432795,0.047992138,0.047784651,0.047672772,0.047857041
2677.195,0.0559204,0.056058986,0.055934063,0.055451008,0.054541957,0.052770609,0.051744423,0.05099746,0.049694418,0.049231323,0.048467934,0.048029142,0.047823083,0.047713997,0.047894552
2677.677,0.055968462,0.056102032,0.055974677,0.055488516,0.054586427,0.052811715,0.051784519,0.051031268,0.049725668,0.049269969,0.048502657,0.048067916,0.047860065,0.047755242,0.047934976
2678.159,0.056015617,0.056146418,0.056014567,0.055528256,0.054632452,0.052850488,0.051822362,0.051065389,0.049757468,0.049309225,0.048536509,0.048106968,0.047895381,0.047794824,0.047976279
2678.641,0.056060836,0.056191277,0.056053535,0.055570687,0.054680097,0.052886799,0.051858963,0.051100486,0.049789759,0.04934787,0.048569587,0.048145682,0.047929008,0.047832686,0.048017074
2679.123,0.05610346,0.056236136,0.056091447,0.055615481,0.054728523,0.052921091,0.051894885,0.051137029,0.049823227,0.049385116,0.048602071,0.048182945,0.047961445,0.047868827,0.048056403
2679.605,0.05614322,0.056279993,0.056128371,0.055661261,0.054777147,0.052953931,0.051930942,0.051174665,0.049858286,0.049420805,0.048633742,0.048217543,0.04799275,0.047903959,0.048095262
2680.087,0.056180878,0.056322715,0.056165162,0.055706848,0.054825902,0.052986521,0.051968048,0.051213981,0.049895758,0.049455056,0.048665988,0.048250093,0.048023758,0.04793923,0.048133418
2680.569,0.056217569,0.0563641,0.056202157,0.055750665,0.054874142,0.053019237,0.052005717,0.051253609,0.049936038,0.049487888,0.048698571,0.048280953,0.048055063,0.047974362,0.04817175
2681.052,0.056254609,0.056404416,0.056240141,0.05579173,0.054921737,0.05305303,0.052044201,0.051293667,0.049978615,0.049520227,0.048732323,0.048311634,0.04808738,0.048009137,0.048210258
2681.534,0.056292824,0.056443728,0.056279582,0.055829844,0.05496804,0.053087832,0.052082239,0.051332924,0.05002286,0.049551896,0.048766987,0.048342872,0.048120651,0.04804245,0.048248023
2682.016,0.056332955,0.056483041,0.056320477,0.055866057,0.05501292,0.05312346,0.05211985,0.051371088,0.050067163,0.04958388,0.048802265,0.048375422,0.048155569,0.048074021,0.04828397
2682.498,0.056374754,0.056522627,0.056362497,0.055901484,0.055056054,0.053160098,0.052156781,0.051407806,0.050110172,0.049615904,0.048837524,0.048409682,0.048191539,0.04810306,0.048317396
2682.98,0.056418222,0.056563149,0.056405512,0.055937898,0.055097377,0.053197622,0.052193712,0.05144306,0.050150844,0.049648204,0.048872069,0.048445494,0.048228839,0.048130655,0.048348026
2683.462,0.056463235,0.05660575,0.056449188,0.055976872,0.055137601,0.053236286,0.0522314,0.051477376,0.050189495,0.049681213,0.048906138,0.048482279,0.048266993,0.048158389,0.04837633
2683.944,0.056509093,0.056650232,0.056493528,0.056018473,0.05517666,0.053276279,0.052269943,0.05151052,0.050226104,0.049714616,0.048939236,0.048519204,0.048305326,0.048186578,0.048402465
2684.426,0.056555527,0.056696386,0.056538068,0.056062109,0.055214362,0.053316968,0.05230967,0.05154298,0.050261614,0.049748551,0.048971779,0.048555253,0.048342804,0.048216507,0.048427309
2684.908,0.056601941,0.056743685,0.05658281,0.056106535,0.055251157,0.053358037,0.052349611,0.051575011,0.05029677,0.049782999,0.049003609,0.048589394,0.048378933,0.048247564,0.048451333
2685.391,0.056648026,0.056790651,0.056627223,0.056149455,0.055286723,0.053398226,0.052388289,0.051607491,0.050331789,0.049817191,0.049034507,0.048621248,0.048412462,0.048279017,0.04847477
2685.873,0.056692482,0.056835341,0.056670383,0.056189686,0.05532067,0.053436203,0.052423978,0.051639952,0.050365827,0.049850771,0.049064335,0.048649941,0.048442159,0.048309718,0.048497816
2686.355,0.056735147,0.056877621,0.056712287,0.056226506,0.055354167,0.053471781,0.052456132,0.051673545,0.050399001,0.049884293,0.049093054,0.048676168,0.048468442,0.048339944,0.048521194
2686.837,0.056775628,0.056916619,0.056752279,0.056260569,0.055387923,0.053505023,0.0524845,0.05170831,0.050430761,0.049917735,0.049120939,0.048700944,0.048491767,0.048369636,0.048545687
2687.319,0.056814502,0.056952874,0.056790487,0.056293257,0.055423042,0.053536749,0.052509995,0.051744677,0.050461167,0.049951454,0.049148865,0.04872546,0.048513127,0.048399684,0.048572075
2687.801,0.056852202,0.056987386,0.056827506,0.056326406,0.055460365,0.053568666,0.052534557,0.051782157,0.050491947,0.049986256,0.049178395,0.048751151,0.048534129,0.048431157,0.048600595
2688.283,0.056889901,0.057021631,0.056864263,0.05636159,0.055500412,0.053602542,0.052560013,0.051820633,0.050523589,0.0500223,0.049210086,0.048779684,0.048556382,0.048464113,0.048631186
2688.765,0.056928281,0.057057286,0.05690188,0.056399599,0.055542922,0.053639519,0.052588614,0.051859363,0.050557509,0.050059822,0.049244889,0.048811757,0.048580918,0.048498275,0.048663165
2689.248,0.05696802,0.057094819,0.056941152,0.056440367,0.055586732,0.053680162,0.052620769,0.051897175,0.050593529,0.050097561,0.049282684,0.048846813,0.048608591,0.048532952,0.04869487
2689.729,0.057009284,0.057134696,0.056982609,0.056483105,0.055631385,0.053723777,0.052657603,0.051933541,0.050631827,0.050134906,0.049323314,0.048883936,0.048638884,0.048566759,0.048725559
2690.212,0.057052381,0.057177126,0.057026646,0.05652716,0.055675911,0.053769735,0.052698534,0.051968307,0.050670987,0.050171127,0.049365053,0.048922909,0.048671717,0.04859924,0.048755212
2690.694,0.057096797,0.057221701,0.057073198,0.056572137,0.055719793,0.053816517,0.052742843,0.052001783,0.050710345,0.050205575,0.049406911,0.0489622,0.048706159,0.048630792,0.048784338
2691.176,0.057142201,0.057267421,0.05712134,0.056617181,0.055762897,0.053862671,0.052789133,0.052034653,0.050748328,0.050238387,0.049447739,0.049001192,0.048741573,0.048661315,0.048813756
2691.658,0.057187956,0.057313677,0.057170147,0.056662359,0.055805034,0.053907055,0.052835423,0.052067309,0.05078478,0.050269701,0.049486565,0.049039926,0.04877673,0.048691482,0.04884423
2692.14,0.057233484,0.057358798,0.05721803,0.056706881,0.055845745,0.053948722,0.052879539,0.05210018,0.050819033,0.050299557,0.049522478,0.049077706,0.048810774,0.048720897,0.04887576
2692.622,0.057277921,0.057401706,0.057263863,0.056750291,0.055884319,0.053987358,0.052919615,0.052133168,0.05085099,0.050328329,0.049554188,0.04911465,0.048843171,0.04874954,0.048907289
2693.104,0.057321306,0.057441399,0.057306592,0.056791798,0.055920301,0.054023022,0.052954022,0.052166273,0.050880435,0.050356215,0.049581896,0.049150382,0.048873365,0.048776681,0.048938349
2693.586,0.057363641,0.057477608,0.057346215,0.056831204,0.055953884,0.054056223,0.052983089,0.052199632,0.050908328,0.05038406,0.049606511,0.049185497,0.048902189,0.048802594,0.048967592
2694.069,0.057405544,0.057511134,0.057383126,0.056868447,0.055985461,0.054087969,0.053008099,0.052233362,0.050934946,0.050412261,0.049628431,0.049220095,0.04892996,0.048827954,0.048995368
2694.551,0.057448023,0.057543322,0.057418982,0.056905099,0.056017102,0.054119652,0.053031807,0.052268635,0.050961858,0.050442432,0.049649777,0.049254733,0.048958725,0.048854343,0.049021874
2695.033,0.057492335,0.057576317,0.057455895,0.056942672,0.056050885,0.054153174,0.053057398,0.052306642,0.050990615,0.050475855,0.049672866,0.049290286,0.048989811,0.048883105,0.049049201
2695.515,0.05753844,0.057612462,0.057494929,0.056982611,0.056088171,0.054189035,0.053087514,0.052347872,0.051022651,0.050513141,0.049699662,0.049326455,0.049024273,0.04891531,0.049078287
2695.997,0.057586255,0.0576527,0.057537139,0.057025576,0.056129609,0.054227995,0.05312363,0.052391875,0.051058749,0.05055423,0.049731135,0.049363698,0.049062466,0.048950244,0.049109348
2696.479,0.057634338,0.057697771,0.057582529,0.0570713,0.056174357,0.054269176,0.053165143,0.052437753,0.051098538,0.050598452,0.049766889,0.049401318,0.049102744,0.048986602,0.049141933
2696.961,0.057681658,0.057747003,0.057630436,0.057118604,0.056220664,0.054311809,0.053210462,0.052483925,0.051141174,0.050643463,0.049806071,0.049438442,0.049143638,0.049022743,0.049174987
2697.443,0.057726939,0.057798853,0.057679402,0.057165452,0.056266389,0.054354066,0.053256772,0.052528748,0.051184614,0.050687449,0.049846741,0.049473577,0.049182546,0.049056609,0.049207357
2697.926,0.057769995,0.057851646,0.057728902,0.057210791,0.056310236,0.054395631,0.053302285,0.052570545,0.051226935,0.050729149,0.049887112,0.049507141,0.049218695,0.049088655,0.049239004
2698.408,0.05781165,0.05790424,0.057778537,0.057254095,0.056351814,0.054436058,0.053345488,0.052609118,0.051267607,0.050767991,0.049926255,0.049538896,0.049251588,0.049119969,0.049270553
2698.89,0.057853656,0.057955497,0.05782844,0.057295954,0.056392356,0.054476107,0.053387195,0.052645544,0.051306494,0.050804863,0.049964804,0.049569815,0.049282397,0.049152648,0.049304076
2699.372,0.057897618,0.058005613,0.057879008,0.05733808,0.056433615,0.054516727,0.053428359,0.052680582,0.05134481,0.050840749,0.050003333,0.049600894,0.049313086,0.049188868,0.049341118
2699.854,0.057945165,0.058054795,0.057930437,0.057381718,0.056477342,0.054559438,0.053470145,0.052715875,0.051384246,0.050877128,0.050043288,0.049633683,0.049345523,0.049229935,0.049382089
2700.336,0.057995864,0.058103443,0.057981873,0.057427464,0.056523989,0.054603985,0.053513037,0.052752417,0.051425979,0.050914729,0.050084869,0.04966848,0.049380521,0.049274859,0.049426402
2700.818,0.058049221,0.058151893,0.05803225,0.057474854,0.056572844,0.054650309,0.053556453,0.052790014,0.051469988,0.050953571,0.050128471,0.049705305,0.049418059,0.049322433,0.049471517
2701.3,0.058103628,0.058200948,0.058080313,0.057522904,0.056622352,0.054697328,0.053599539,0.052828608,0.051515901,0.050992847,0.050173045,0.049743721,0.049457285,0.049369988,0.04951583
2701.782,0.058157973,0.058250812,0.058124804,0.057570298,0.056670825,0.054744415,0.053640956,0.052867865,0.05156262,0.051032852,0.05021742,0.049783409,0.04949663,0.049415881,0.049557153
2702.265,0.05821135,0.058301417,0.058165721,0.057616053,0.056716705,0.054790935,0.053679712,0.052907259,0.051608357,0.051072621,0.050260408,0.049823774,0.049535121,0.049459282,0.049594625
2702.747,0.058264439,0.058353435,0.058204125,0.057660298,0.056760574,0.054837267,0.053716643,0.052947825,0.051652994,0.051113493,0.050302386,0.049864914,0.049573037,0.049501159,0.049629575
2703.229,0.05831761,0.058406194,0.058241603,0.057704085,0.056802565,0.054883982,0.053752021,0.052989582,0.051696199,0.051155291,0.050343312,0.049907148,0.049610932,0.049542067,0.04966347
2703.711,0.058372388,0.05845983,0.058280606,0.057748992,0.056844816,0.054932029,0.053787457,0.053033312,0.051738854,0.051199592,0.050384358,0.049950952,0.049650178,0.049583213,0.049698127
2704.193,0.058429123,0.0585134,0.058323122,0.057796597,0.056888239,0.054981724,0.053824349,0.053079659,0.051782137,0.051246298,0.050426454,0.049996407,0.049692223,0.049624774,0.049734719
2704.675,0.058487279,0.058566302,0.05837001,0.057847033,0.05693361,0.055031867,0.053863766,0.053127686,0.051825793,0.051294737,0.050469819,0.050043055,0.049737285,0.049665742,0.049773188
2705.157,0.05854628,0.05861874,0.058421867,0.057900956,0.056981452,0.055082391,0.053906386,0.053177607,0.051871235,0.051344833,0.05051465,0.050090816,0.049785642,0.049705779,0.049814002
2705.639,0.058605055,0.058670911,0.058477835,0.057957975,0.057031502,0.055131779,0.053953045,0.053228544,0.051918169,0.051395479,0.050561443,0.050139472,0.049836064,0.049744255,0.049856283
2706.122,0.058663088,0.058724495,0.058537318,0.058017236,0.057084154,0.05518003,0.054004267,0.053280535,0.051967243,0.051446974,0.050609307,0.05018954,0.049888292,0.049782433,0.049900498
2706.604,0.058720132,0.0587803,0.058598858,0.058078339,0.057139926,0.055227145,0.054060421,0.053334011,0.052018378,0.051500025,0.050659132,0.050240801,0.049941354,0.049821462,0.049946414
2707.086,0.058776125,0.0588396,0.058661462,0.058140302,0.057198946,0.05527407,0.054121604,0.053388991,0.052072085,0.051555105,0.050710563,0.050293593,0.049994773,0.049863399,0.049994559
2707.568,0.058831563,0.058901927,0.058724005,0.058202667,0.057261802,0.055322077,0.054186728,0.05344608,0.052128834,0.051612453,0.050763362,0.050347956,0.050047895,0.049909035,0.05004417
2708.05,0.058886238,0.05896607,0.05878536,0.058264179,0.057327521,0.055371731,0.054253425,0.053504829,0.052187683,0.051671652,0.050816299,0.050402757,0.050100619,0.049958528,0.050094132
2708.532,0.058940356,0.059029816,0.058844862,0.058323789,0.057394673,0.055423669,0.054319171,0.053564594,0.05224826,0.051730655,0.050869018,0.05045712,0.050151597,0.050010989,0.050142804
2709.014,0.058993198,0.059091282,0.058901919,0.058380702,0.057460856,0.055477321,0.054380626,0.053624105,0.052308581,0.05178747,0.05091922,0.050509255,0.050200153,0.050064003,0.050188037
2709.496,0.059045916,0.059148926,0.05895679,0.058434989,0.057524317,0.055532055,0.054435926,0.053682502,0.052367686,0.051839674,0.050966807,0.050558488,0.050245731,0.050116721,0.050229457
2709.979,0.059098716,0.05920247,0.059010341,0.058486581,0.057583496,0.05558698,0.054484371,0.053738986,0.052423964,0.051886615,0.051011241,0.0506045,0.050288172,0.050167836,0.050267242
2710.461,0.059153968,0.059254207,0.059063961,0.058537783,0.057638909,0.055642226,0.054528195,0.053794981,0.052477768,0.051929044,0.051054646,0.050649199,0.050329423,0.050217903,0.050304557
2710.943,0.059213134,0.059305881,0.059118977,0.058590303,0.057691987,0.055697857,0.054570291,0.05385127,0.052530042,0.051969483,0.051098585,0.05069366,0.050371329,0.050267694,0.050343573
2711.425,0.059277718,0.059359773,0.059176648,0.058645591,0.057745266,0.055754821,0.054615358,0.053909394,0.052581942,0.052010946,0.051146012,0.050740705,0.050416788,0.05031871,0.050387808
2711.907,0.059347287,0.059417029,0.059237039,0.058704503,0.057800299,0.055813058,0.054666055,0.053969784,0.052634274,0.052055918,0.051198117,0.05079135,0.050467726,0.050370676,0.05043779
2712.389,0.059421203,0.059477648,0.059300022,0.058766644,0.057858522,0.055872565,0.054724306,0.054032361,0.052687412,0.052106407,0.051255534,0.050846409,0.050524956,0.050423592,0.050493812
2712.871,0.059497097,0.059540561,0.059364269,0.058830831,0.057919543,0.055932964,0.054789916,0.054095817,0.052741295,0.052162512,0.051317271,0.050905464,0.050587864,0.050476448,0.050554252
2713.353,0.059572497,0.059603876,0.059428788,0.058895483,0.057982193,0.055992986,0.054861138,0.054158355,0.05279506,0.052222481,0.051381208,0.050967025,0.050653969,0.050528236,0.05061608
2713.835,0.059645733,0.059666529,0.059492713,0.058959679,0.058045107,0.056052189,0.054934806,0.054218647,0.052848452,0.052284735,0.051444669,0.051029004,0.050720132,0.050578184,0.050677321
2714.318,0.059715962,0.059727571,0.059556047,0.059022893,0.058106272,0.056110065,0.055007852,0.054275658,0.052901354,0.052347226,0.051506584,0.051090028,0.050783835,0.050626768,0.050736881
2714.8,0.059782833,0.059787002,0.059618388,0.059085454,0.058165425,0.056166803,0.055078045,0.054328959,0.052954511,0.052408199,0.051565665,0.051148248,0.050842673,0.050673749,0.050793743
2715.282,0.059846613,0.059845296,0.059679941,0.059147821,0.058222633,0.056223166,0.055143616,0.054379583,0.053008963,0.052466965,0.051622012,0.051203029,0.050895497,0.050719721,0.050847967
2715.764,0.059908354,0.059903189,0.0597409,0.05921039,0.05827861,0.056280102,0.055204139,0.05442886,0.053066085,0.052523445,0.051676951,0.051254488,0.050943259,0.050765456,0.050900569
2716.246,0.059968015,0.059960817,0.059800338,0.059272896,0.058333939,0.056338186,0.055259924,0.054478195,0.053125425,0.052578092,0.051730919,0.051302369,0.050986514,0.050810518,0.050951821
2716.728,0.060025965,0.060018248,0.059857723,0.059334355,0.058389598,0.056397538,0.055311709,0.054528585,0.053186689,0.052630789,0.05178453,0.051347645,0.051027626,0.05085477,0.051001705
2717.21,0.060082618,0.06007602,0.059913121,0.05939437,0.058445844,0.056458356,0.055361144,0.054580713,0.053248443,0.052682559,0.051837606,0.051391529,0.051068241,0.050899258,0.051051257
2717.692,0.060138405,0.060134199,0.059966268,0.059452344,0.058502876,0.056520128,0.055409318,0.054634775,0.053309157,0.052733284,0.051890166,0.051435234,0.051109869,0.050944281,0.051101103
2718.175,0.06019549,0.060194063,0.060019283,0.05950973,0.058561146,0.056582667,0.055458559,0.054691317,0.053368635,0.052783813,0.051942331,0.051480152,0.051154891,0.050992172,0.051152355
2718.656,0.060254594,0.060256352,0.060073233,0.05956732,0.058620723,0.056645782,0.055509373,0.054749344,0.053426032,0.052834736,0.051994257,0.051527138,0.051203467,0.051043406,0.051205328
2719.139,0.060317551,0.060321941,0.060130437,0.059627415,0.058682123,0.056709598,0.055563314,0.054808581,0.053482231,0.052887432,0.052046719,0.051576967,0.051256668,0.051099566,0.051260529
2719.621,0.060384813,0.060391379,0.060192291,0.059691404,0.05874561,0.056774054,0.055620361,0.054868854,0.053538214,0.052942533,0.05210027,0.051629521,0.051314137,0.051160711,0.051317587
2720.103,0.060455516,0.060463297,0.06025853,0.059759153,0.058810795,0.056838706,0.05567999,0.05492772,0.053593943,0.052999742,0.052155447,0.051684281,0.051374405,0.051224744,0.051374782
2720.585,0.06052869,0.060536703,0.060328624,0.059830008,0.058877219,0.056903423,0.055741367,0.054984965,0.053649357,0.053058784,0.052212844,0.051740673,0.05143642,0.051290577,0.051431038
2721.067,0.060602998,0.060610466,0.060401315,0.059902447,0.05894443,0.056967641,0.055803676,0.055039476,0.0537043,0.053119363,0.052272103,0.051797799,0.051498474,0.051356133,0.05148491
2721.549,0.060677079,0.060683157,0.060474608,0.059974302,0.059011516,0.057030911,0.055866296,0.055091097,0.053757751,0.053180218,0.052332691,0.051856079,0.051558861,0.05141971,0.05153542
2722.031,0.06075048,0.0607545,0.06054691,0.060044183,0.059077826,0.05709298,0.055929129,0.055140334,0.053809789,0.053240068,0.052393477,0.051915393,0.051617203,0.051480796,0.051582548
2722.513,0.060823181,0.060824156,0.060617029,0.06011104,0.059142774,0.057153974,0.055991827,0.055188478,0.053861081,0.053298144,0.052453271,0.051975503,0.051672548,0.051538914,0.051626725
2722.996,0.060895532,0.060892899,0.060684564,0.060174998,0.059206817,0.057214084,0.05605466,0.055237228,0.053912746,0.053354565,0.052511322,0.052037064,0.051725432,0.05159452,0.051669513
2723.478,0.060967326,0.06096069,0.060748781,0.060236193,0.059269562,0.057273118,0.056117125,0.055288223,0.053965844,0.053408897,0.052565884,0.052099181,0.05177631,0.051647218,0.051711344
2723.96,0.061037946,0.061027212,0.060809818,0.060294951,0.059331402,0.057331331,0.056178773,0.055342207,0.05402112,0.053461771,0.052617058,0.05216118,0.051825938,0.051697166,0.051753547
2724.442,0.061106465,0.061092245,0.060867868,0.0603518,0.059392074,0.057389296,0.056239121,0.055399725,0.054078596,0.053514014,0.05266504,0.052221369,0.051874533,0.051744919,0.051797098
2724.924,0.061171378,0.061155473,0.0609234,0.060406808,0.059451512,0.057446819,0.056297605,0.055459978,0.054137327,0.053566513,0.052710783,0.052278833,0.051922672,0.051791247,0.051842877
2725.406,0.061233078,0.061217233,0.060978202,0.06046096,0.059510239,0.05750498,0.056355215,0.055523298,0.054196451,0.053620865,0.052756347,0.052333614,0.051971228,0.051838169,0.051892527
2725.888,0.06129177,0.06127818,0.061034138,0.060515446,0.059568514,0.057563974,0.056412709,0.055588043,0.054254692,0.053678291,0.052804469,0.052386048,0.052020856,0.051887306,0.051947298
2726.37,0.061348485,0.061338928,0.061092471,0.060571125,0.059626272,0.057624112,0.056470688,0.055653609,0.054311814,0.053739047,0.052856435,0.052436474,0.052071575,0.051940123,0.052007307
2726.853,0.061404932,0.061400172,0.061154462,0.060629379,0.059684557,0.057685335,0.05653024,0.055718979,0.054367346,0.053803134,0.052913217,0.052486303,0.052124538,0.051997489,0.052071715
2727.335,0.06146214,0.061462071,0.061219977,0.060690671,0.059742908,0.05774669,0.056590743,0.055782494,0.054422093,0.053868995,0.052973745,0.052536133,0.052179367,0.052058199,0.052138293
2727.817,0.061520709,0.061523772,0.061288159,0.060754739,0.05980133,0.057807287,0.056651363,0.055843352,0.054476133,0.053934816,0.053036077,0.052585843,0.052235287,0.052120412,0.052204753
2728.299,0.061579978,0.061583945,0.061356409,0.06081987,0.059859103,0.057865347,0.056710138,0.055899777,0.054529702,0.053998489,0.053096605,0.052635254,0.05229091,0.052180647,0.052267069
2728.781,0.061638958,0.061641419,0.06142307,0.060884477,0.059915711,0.057920299,0.056765632,0.055951437,0.054582407,0.054057846,0.053153169,0.052683573,0.052344905,0.052236727,0.052323209
2729.263,0.061697239,0.061695105,0.061486216,0.060946514,0.059970496,0.057971123,0.056817029,0.055998565,0.054633994,0.05411204,0.05320351,0.052730201,0.052395942,0.052286774,0.052372135
2729.745,0.0617542,0.061745179,0.061545377,0.061004594,0.060023656,0.058018458,0.056864484,0.05604208,0.054684167,0.054160638,0.053248618,0.052775059,0.052443505,0.05233067,0.05241424
2730.227,0.061810111,0.061792278,0.061600551,0.061058058,0.060074734,0.058062743,0.056908735,0.05608329,0.054732848,0.054204426,0.053289307,0.052817869,0.052487734,0.052368986,0.052450304
2730.709,0.06186594,0.061837909,0.061653139,0.061107698,0.060124447,0.058105699,0.056951511,0.056124462,0.054780862,0.054245003,0.05332849,0.052859327,0.05252956,0.052404415,0.052482791
2731.192,0.061921439,0.061882924,0.061703668,0.061153975,0.060172404,0.058147892,0.056993723,0.056166551,0.054827698,0.054282959,0.053368287,0.052899652,0.052570314,0.052437707,0.052512698
2731.674,0.061976938,0.061928297,0.061753136,0.061198403,0.060219125,0.058190343,0.057036169,0.056209949,0.054874063,0.054319357,0.05340967,0.052939659,0.052610592,0.052470406,0.052541648
2732.156,0.062031159,0.061974523,0.061801143,0.061241252,0.060264286,0.058232921,0.057078265,0.056254167,0.054919113,0.054354357,0.053452697,0.052979447,0.052650314,0.052503165,0.05256962
2732.638,0.062084063,0.062022375,0.061847691,0.061283705,0.060308797,0.058276521,0.057120108,0.056298502,0.054963161,0.054389041,0.053496775,0.053019891,0.052689203,0.052536338,0.052597631
2733.12,0.062134144,0.062071795,0.06189238,0.061325567,0.060352333,0.058320693,0.057160573,0.056341432,0.055005247,0.054423292,0.053539862,0.053060931,0.052727237,0.05256969,0.052625896
2733.602,0.062182268,0.062123834,0.061935673,0.061367629,0.060396653,0.058366585,0.057200397,0.05638272,0.055046155,0.05445835,0.053582296,0.053104119,0.052764021,0.052604248,0.052655158
2734.084,0.062228846,0.062178849,0.061978304,0.061409626,0.060442082,0.058414386,0.057239872,0.056422583,0.055086081,0.054495498,0.05362344,0.05314852,0.052799594,0.052639637,0.052686121
2734.566,0.062275981,0.062237236,0.062021536,0.061452418,0.060489667,0.05846435,0.057280648,0.056461703,0.055126734,0.054535365,0.053664347,0.053194671,0.052835406,0.052677222,0.052719781
2735.049,0.062325094,0.062298064,0.062066167,0.061496004,0.060539274,0.058516098,0.057323384,0.05650139,0.055168526,0.054578799,0.053705928,0.053241578,0.052872249,0.052717458,0.052755865
2735.531,0.062377647,0.062360101,0.062112929,0.061540915,0.060590776,0.058569121,0.057369228,0.056542835,0.055212594,0.054626115,0.053749511,0.053288166,0.052911813,0.052760423,0.052793884
2736.013,0.062433867,0.062421187,0.062161689,0.061586948,0.060642932,0.058621893,0.0574181,0.05658594,0.055258664,0.054676467,0.053794401,0.053332885,0.052954036,0.052805387,0.05283331
2736.495,0.06249363,0.062479733,0.062211848,0.061634571,0.060694959,0.058672824,0.057469711,0.056631857,0.055305638,0.054729163,0.053840441,0.053375218,0.052999078,0.052851814,0.052873148
2736.977,0.062556257,0.062534371,0.062262876,0.061683453,0.060745883,0.058721151,0.057522758,0.056679454,0.055352572,0.054782726,0.053886184,0.053414409,0.053045569,0.052898736,0.05291318
2737.459,0.062620594,0.06258508,0.062314305,0.061733857,0.060796093,0.058766936,0.057576271,0.056728848,0.055398132,0.054835974,0.053930639,0.053451155,0.053092319,0.052944886,0.052953838
2737.941,0.062685425,0.062632913,0.062366204,0.061785715,0.060845457,0.058810563,0.057628949,0.056778945,0.055441494,0.054887804,0.05397327,0.053485853,0.053137559,0.052988762,0.052994926
2738.423,0.062750318,0.062678861,0.062418638,0.061838636,0.060894694,0.058853364,0.057679705,0.056829589,0.055483089,0.05493644,0.054014078,0.053520252,0.053180636,0.053029788,0.053036894
