Wavenumber,t0,60s,120s,180s,5m,8m,19m,15m,20m,25m,30m,40m,50m,60m,90m,2h
913.1291,0.365214125,0.362751584,0.363449583,0.363940213,0.365114767,0.367605738,0.368131492,0.367391866,0.366746956,0.369632263,0.36749717,0.366753481,0.366648847,0.364941529,0.361167839,0.358997097
913.6112,0.366329435,0.363831335,0.364513661,0.36505284,0.366205047,0.368692989,0.369173959,0.368437141,0.367769467,0.370658538,0.368496857,0.367747027,0.36766386,0.365896092,0.362150944,0.359929215
914.0933,0.367461615,0.364928883,0.365592033,0.366180403,0.367315526,0.369788817,0.370239023,0.369503637,0.368819902,0.371693657,0.369505058,0.368759344,0.368691905,0.366870498,0.363151762,0.360843243
914.5754,0.368607339,0.366042269,0.366678602,0.367313829,0.368437372,0.370886685,0.371319458,0.370581574,0.36988363,0.372733174,0.370517246,0.369782112,0.369726725,0.36786463,0.364162201,0.361741813
915.0576,0.369753145,0.367158338,0.367759177,0.36843915,0.369552215,0.371976132,0.372397347,0.371654774,0.370940216,0.373766375,0.371523867,0.370801038,0.370754855,0.368869797,0.365173314,0.36263485
915.5397,0.370880727,0.368260272,0.368818285,0.369539644,0.370639451,0.373043017,0.373456711,0.372704535,0.37196972,0.374781631,0.372513827,0.371803093,0.371761062,0.369871947,0.366175346,0.363530741
916.0218,0.371971494,0.369327899,0.369844295,0.370602824,0.371682332,0.37407662,0.374480245,0.373713873,0.372957163,0.375764729,0.373476173,0.3727778,0.372732922,0.370856525,0.367154045,0.364429619
916.5039,0.373015841,0.370350592,0.370835723,0.371625629,0.372674719,0.37507143,0.375461589,0.374678804,0.373899817,0.376708509,0.374406509,0.373723029,0.373664412,0.371815551,0.368097948,0.365322085
916.986,0.374010197,0.371325773,0.37179554,0.372609233,0.373617931,0.376028365,0.376400638,0.375599935,0.374801054,0.377608599,0.375302606,0.374641474,0.37455784,0.372745151,0.368995502,0.36619163
917.4681,0.374957887,0.372253491,0.372728151,0.373558274,0.374519427,0.376947169,0.377300093,0.376482053,0.375663504,0.378461878,0.376162396,0.375533264,0.375413781,0.373643448,0.369839332,0.367020643
917.9503,0.375857146,0.373131375,0.373630381,0.374465719,0.375378396,0.377822279,0.378156236,0.377321883,0.376485828,0.379264922,0.376980119,0.376392882,0.376231403,0.374504877,0.370622381,0.367795162
918.4324,0.376703336,0.373952822,0.374487729,0.375321013,0.376187885,0.378644455,0.378963419,0.378108233,0.37725746,0.380011591,0.377744618,0.377208199,0.377001385,0.375319426,0.371344335,0.368513869
918.9145,0.377488125,0.374707925,0.375284981,0.37610601,0.376937542,0.379402673,0.379710496,0.378827396,0.377966943,0.380695542,0.378446401,0.377964172,0.377715645,0.376074145,0.372007981,0.369182692
919.3966,0.378202402,0.375385438,0.376003946,0.376804703,0.377616151,0.380085651,0.380388967,0.379464602,0.378604803,0.381313303,0.379078332,0.37864767,0.378364845,0.376755611,0.37261579,0.369811642
919.8787,0.378843457,0.375983041,0.376637403,0.377412045,0.3782195,0.38069201,0.380995728,0.380017179,0.379170395,0.38186739,0.379639853,0.379253774,0.378950338,0.377358992,0.373171406,0.370407352
920.3608,0.379417694,0.376506769,0.377190217,0.377935988,0.378755759,0.381228898,0.381538872,0.380495915,0.37967488,0.382367519,0.380141011,0.379789688,0.379480573,0.377887598,0.373679367,0.370971137
920.843,0.379935989,0.376970396,0.377675915,0.378392947,0.379240001,0.381710862,0.382030256,0.380917645,0.380131897,0.382825315,0.38059458,0.380268109,0.379968736,0.378351659,0.374141114,0.371497949
921.3251,0.380405688,0.377385737,0.378107407,0.378799846,0.379682173,0.38214561,0.382475784,0.381298295,0.380548589,0.383246468,0.38100795,0.380698846,0.380421256,0.378761434,0.37455723,0.371977819
921.8072,0.380826834,0.377757949,0.378489561,0.379163619,0.380084761,0.382536459,0.3828751,0.381644065,0.380922327,0.383631631,0.381381597,0.381085905,0.380838424,0.379124259,0.374929378,0.372402711
922.2893,0.381187522,0.378080223,0.378816484,0.37948034,0.380435433,0.382873609,0.383217466,0.381946438,0.38123962,0.383970033,0.381705221,0.381423614,0.381205879,0.379441186,0.37525693,0.372768365
922.7714,0.381466986,0.37833667,0.379073064,0.379733034,0.380713433,0.383140368,0.383484356,0.382190443,0.38147914,0.38424612,0.381962937,0.381697238,0.381504524,0.379706204,0.375539391,0.373076715
923.2535,0.381645935,0.378510627,0.379245159,0.379903808,0.380897802,0.383318565,0.383660857,0.382358691,0.381627544,0.384442527,0.382141914,0.38189465,0.38171699,0.379912674,0.375774737,0.373329077
923.7357,0.381715996,0.378593169,0.379327902,0.379983842,0.380981233,0.383402891,0.38374183,0.382444529,0.381684932,0.38455412,0.382240597,0.38201275,0.381837261,0.380060893,0.375964422,0.373531072
924.2178,0.381683366,0.378590796,0.37933159,0.379977215,0.380972809,0.383400288,0.383738929,0.382457432,0.381667622,0.384584975,0.382269275,0.382060574,0.381877142,0.380157305,0.376109707,0.373684588
924.6999,0.381565285,0.378517282,0.379272466,0.379898863,0.380892778,0.383329285,0.383669254,0.382413783,0.38160081,0.384548784,0.382245154,0.382055403,0.381856492,0.380210199,0.376212198,0.373789582
925.182,0.381385228,0.378396152,0.379173534,0.379770655,0.380766567,0.383212648,0.383553266,0.382335757,0.381510141,0.384463064,0.38218577,0.382017433,0.381801321,0.380231269,0.376275677,0.373850136
925.6641,0.381159777,0.378243089,0.37904591,0.379604878,0.380610617,0.383066609,0.383402314,0.382233538,0.381407518,0.384341404,0.382100416,0.381961375,0.381729442,0.380223115,0.376303199,0.373870687
926.1462,0.380895376,0.37806583,0.378888878,0.379407902,0.380428683,0.382896732,0.38321767,0.382106067,0.381289965,0.384188537,0.38198521,0.38188948,0.381646849,0.380182525,0.376296793,0.373858787
926.6284,0.380587428,0.377858547,0.378691217,0.379173356,0.380211125,0.382697249,0.382989053,0.381939936,0.381142453,0.384000184,0.381828341,0.381793682,0.381548812,0.380097489,0.376256314,0.373822296
927.1105,0.380227807,0.377610921,0.378436995,0.378891248,0.379944187,0.382456063,0.382708167,0.381720679,0.380946135,0.383768844,0.381618199,0.381661056,0.381426195,0.379959264,0.376179875,0.373765694
927.5926,0.37981171,0.377313616,0.378117039,0.378557144,0.379620869,0.382162812,0.38237084,0.381438972,0.380691934,0.383489082,0.381347703,0.38148063,0.381269545,0.379764928,0.376062395,0.373685862
928.0747,0.379343159,0.376961626,0.377731093,0.378172318,0.379241879,0.381815249,0.381985062,0.381097788,0.380380543,0.383162056,0.38102194,0.381247885,0.381076821,0.379520658,0.375900076,0.373576521
928.5568,0.378832991,0.376557068,0.377292531,0.377745792,0.378819093,0.381416028,0.381566202,0.380710132,0.380025207,0.382795819,0.380653914,0.380964954,0.38084961,0.379238298,0.375691208,0.373427396
929.0389,0.378293805,0.376104223,0.37681334,0.377289903,0.378365351,0.380973828,0.381130852,0.380291276,0.379640308,0.382400085,0.380256966,0.380636843,0.380589815,0.378933538,0.37543752,0.373234447
929.5211,0.37773459,0.375608456,0.37630346,0.376810565,0.377888924,0.380494212,0.380687055,0.379851199,0.379236462,0.381986231,0.379841547,0.380270046,0.380298705,0.378615922,0.375146473,0.373000616
930.0032,0.37715473,0.375069561,0.375767758,0.376308542,0.377388544,0.379980754,0.380232772,0.379391264,0.378816298,0.381560649,0.379412564,0.379868774,0.379970941,0.378288672,0.374829261,0.372738549
930.4853,0.376548151,0.374490478,0.375202955,0.375779145,0.376859136,0.379435495,0.379760016,0.378909907,0.37837808,0.381126107,0.378969012,0.379437563,0.37960402,0.377951493,0.374501529,0.372466603
930.9674,0.375910872,0.3738742,0.374609307,0.375220639,0.376296639,0.378861957,0.379259674,0.378403802,0.377920417,0.380686129,0.37851157,0.378984983,0.379200011,0.377604236,0.37417645,0.372201506
931.4495,0.37524437,0.373234346,0.37399409,0.374639704,0.375708921,0.378269226,0.378732715,0.377881114,0.377449859,0.380245396,0.378048164,0.378524921,0.378772627,0.377251968,0.37386724,0.371954106
931.9316,0.374562845,0.372592326,0.373377183,0.374053161,0.375115011,0.37767772,0.378193338,0.377360442,0.376981434,0.379813875,0.377595469,0.378078986,0.378346591,0.376907746,0.373580508,0.371726379
932.4138,0.373887929,0.371974964,0.372783996,0.373486397,0.374544954,0.377112554,0.377665412,0.376867391,0.376535924,0.37940445,0.377174499,0.377670073,0.377951795,0.376589216,0.373321155,0.371514372
932.8959,0.373244781,0.371406045,0.372241634,0.372965206,0.374028182,0.376597666,0.377178252,0.376428524,0.376132624,0.379031518,0.376806623,0.377317818,0.37761575,0.376313863,0.373091024,0.37131409
933.378,0.372653018,0.370901766,0.37176772,0.372505596,0.37358327,0.376150719,0.376752165,0.376058913,0.375782297,0.378703938,0.376506271,0.377032021,0.377353215,0.376092405,0.372893665,0.371127288
933.8601,0.372124996,0.370468008,0.371368505,0.37211766,0.373217068,0.375778297,0.376398297,0.375762941,0.375487522,0.378427901,0.376277802,0.376814925,0.377166518,0.375928366,0.372732182,0.370963672
934.3422,0.371661207,0.370101471,0.371039019,0.371797626,0.372920646,0.375479634,0.376114409,0.375531991,0.37524334,0.378204313,0.376117646,0.376658121,0.377043691,0.375814972,0.37261143,0.370838216
934.8243,0.371262307,0.369798387,0.370771322,0.371541874,0.372683448,0.37524881,0.375895615,0.375356333,0.375045832,0.378033225,0.376020421,0.376555147,0.376971192,0.375746385,0.372540039,0.370767869
935.3065,0.370928461,0.369558655,0.370561929,0.371348823,0.372500144,0.375083579,0.375735756,0.375231735,0.37489961,0.377918562,0.375982066,0.376503418,0.37694068,0.375719689,0.372523765,0.370761502
935.7886,0.370665866,0.369390476,0.370413863,0.371224184,0.372374796,0.374986696,0.375636563,0.375163236,0.374816777,0.37786712,0.376003429,0.376505835,0.376952161,0.375738868,0.372568991,0.370819992
936.2707,0.370483346,0.369305355,0.370338703,0.371177999,0.372321713,0.374967707,0.375608215,0.375162379,0.374813504,0.377888009,0.3760872,0.376571259,0.377015853,0.375813282,0.372679988,0.37093895
936.7528,0.370388905,0.369314899,0.370346593,0.371219086,0.37235541,0.375034423,0.375659974,0.375241564,0.374902338,0.377989685,0.376233891,0.376706466,0.377142929,0.375954911,0.372858195,0.37111047
937.2349,0.370384186,0.36942308,0.370444347,0.371349231,0.372485986,0.375192457,0.375800239,0.375406334,0.375086851,0.378174767,0.376439817,0.376914849,0.377344721,0.37617006,0.37310559,0.371333762
937.717,0.370464179,0.369623554,0.370628431,0.371561551,0.372710497,0.375440789,0.376029212,0.375651347,0.375358512,0.378440888,0.376697583,0.377192725,0.377621886,0.376460129,0.373422936,0.371614403
938.1992,0.370621252,0.369905434,0.37089249,0.371845391,0.373019758,0.375773141,0.376339769,0.375966321,0.375702292,0.378782562,0.376997791,0.377533029,0.377972721,0.376821623,0.373811584,0.371963547
938.6813,0.370847647,0.370255566,0.371226792,0.372191373,0.373398951,0.376181499,0.37672397,0.376339763,0.376102913,0.37919259,0.377338262,0.377929827,0.378391598,0.377248896,0.374271712,0.372392918
939.1634,0.371142378,0.370664458,0.371628825,0.372596387,0.373837469,0.376659583,0.37717357,0.376766129,0.376553532,0.379666595,0.377725088,0.378383306,0.378875884,0.377739384,0.374799769,0.372906688
939.6455,0.371515914,0.371136442,0.372106376,0.373071392,0.374337646,0.377212091,0.377692844,0.377256307,0.377059753,0.380210011,0.378177983,0.378903998,0.379430346,0.378297584,0.375394452,0.373501651
940.1276,0.371978472,0.371678072,0.372671691,0.373630866,0.37490745,0.377842033,0.378286322,0.377822746,0.377632686,0.380826614,0.378715857,0.379503239,0.380061185,0.378930007,0.376050018,0.374163492
940.6097,0.372543228,0.372302913,0.373338757,0.374291224,0.375560431,0.378557169,0.378965658,0.378485053,0.378286021,0.381526572,0.379359835,0.380195146,0.38077745,0.379645788,0.376764357,0.37488031
941.0919,0.373211125,0.373018138,0.374112799,0.375059347,0.376304861,0.379357652,0.379735434,0.379252301,0.379026108,0.382313056,0.380116405,0.3809853,0.381579862,0.380448249,0.377534032,0.375641304
941.574,0.373974408,0.37382514,0.374988746,0.37592968,0.377140435,0.380239601,0.380596361,0.380123683,0.379852945,0.383185663,0.380981816,0.381871546,0.382463316,0.38133657,0.378361435,0.376446957
942.0561,0.374817683,0.374718242,0.375952046,0.37688749,0.378061672,0.38119378,0.381541416,0.381086497,0.380759589,0.384138152,0.381943038,0.382843025,0.383418294,0.382302706,0.379248972,0.377305567
942.5382,0.375724371,0.375690637,0.376986203,0.377913966,0.379058423,0.382212325,0.382561083,0.382125321,0.381738054,0.38516267,0.382980291,0.383887071,0.384434951,0.383337522,0.380200666,0.378226093
943.0203,0.376684579,0.37673768,0.378076257,0.378996007,0.380125664,0.383289725,0.383648642,0.383228158,0.382786257,0.38625066,0.38408067,0.384992955,0.385508956,0.384434037,0.381218945,0.379216878
943.5024,0.377697487,0.377858134,0.379218005,0.380127444,0.381262887,0.384427409,0.384800786,0.384386943,0.383905439,0.387397693,0.385235497,0.386153975,0.38664182,0.385588191,0.382302303,0.380274805
943.9846,0.378768143,0.379052514,0.380411807,0.381310624,0.382472122,0.385630481,0.386017617,0.385600064,0.385099516,0.388598736,0.386439961,0.387367143,0.387838542,0.386796681,0.383444868,0.381389685
944.4667,0.379903195,0.380318964,0.381661146,0.382551204,0.383753522,0.386901748,0.387299033,0.386865705,0.386366755,0.389851171,0.387690749,0.388629962,0.389102711,0.388057451,0.384638248,0.382546589
944.9488,0.381102481,0.381648404,0.382964589,0.383849439,0.385099778,0.388237179,0.388640198,0.388179532,0.387698176,0.391148101,0.388979833,0.389935545,0.390431286,0.389362249,0.38587055,0.383730644
945.4309,0.382357339,0.383023241,0.384314295,0.385198192,0.386492621,0.389625645,0.390029968,0.389528995,0.389076122,0.392481122,0.39029558,0.391275531,0.391813463,0.390700346,0.387131297,0.384934227
945.913,0.383654841,0.384425679,0.385700225,0.38658686,0.387911244,0.391052855,0.391455872,0.390903307,0.390481447,0.393843841,0.39162789,0.392639589,0.393234763,0.392060202,0.388412494,0.386156656
946.3951,0.384985752,0.385843077,0.387112642,0.388005401,0.389340373,0.392505841,0.392907783,0.392295462,0.391902496,0.395232885,0.39297355,0.394023876,0.39468353,0.393436754,0.389712856,0.387404528
946.8773,0.386351468,0.387273733,0.388554826,0.389454834,0.39078097,0.39398338,0.394387636,0.393713172,0.393342046,0.396655955,0.394342442,0.395434926,0.396158869,0.394834993,0.391036231,0.388688149
947.3594,0.387768118,0.388734105,0.390041583,0.390947241,0.392250088,0.395499305,0.395908203,0.395175842,0.394820681,0.398127145,0.395760246,0.396891838,0.397671957,0.396271546,0.392393247,0.390018308
947.8415,0.389259961,0.390248696,0.391595406,0.39250286,0.393778532,0.397072604,0.397491117,0.396710085,0.396363647,0.399664275,0.397252692,0.398414889,0.399239559,0.397767433,0.393797337,0.391404661
948.3236,0.390850389,0.39184325,0.393238581,0.394141979,0.395398221,0.398727473,0.399158005,0.398339138,0.397993712,0.401281738,0.398844112,0.400025575,0.400879951,0.399342651,0.395263737,0.392855336
948.8057,0.392550361,0.393535151,0.394980739,0.395875865,0.397126968,0.400474987,0.400920219,0.400071167,0.39971886,0.402983413,0.40054075,0.401729966,0.402599498,0.401005308,0.396803042,0.394374913
949.2878,0.39435483,0.395326516,0.396818142,0.397702274,0.398966652,0.402315505,0.402776332,0.401896543,0.401531156,0.404761797,0.402333614,0.403524374,0.404394741,0.402752196,0.398421461,0.395968851
949.77,0.396245244,0.397208057,0.398735521,0.39960836,0.400903367,0.404238001,0.404714131,0.403795459,0.403412644,0.406603101,0.404200371,0.405394485,0.406253753,0.404570929,0.400120217,0.397639059
950.2521,0.398197387,0.399163421,0.400710486,0.401575721,0.402911789,0.406224506,0.406716057,0.405744627,0.405341848,0.408492575,0.40611544,0.407323173,0.408160581,0.406446423,0.401894949,0.399381577
950.7342,0.400197304,0.401183169,0.402733766,0.40359773,0.404976898,0.408267059,0.408771269,0.407731195,0.407312022,0.410426142,0.408066032,0.409303719,0.410111353,0.408372924,0.403740546,0.401192146
951.2163,0.402244749,0.403266009,0.40480459,0.405677393,0.407093516,0.410365404,0.410878953,0.409759446,0.40933016,0.41241236,0.410053696,0.411340034,0.412112918,0.410355245,0.405654994,0.403062628
951.6984,0.404353759,0.405419526,0.406937817,0.40782715,0.409270931,0.412532403,0.413048931,0.411845612,0.411413769,0.414468795,0.412093869,0.413446249,0.414181273,0.412407461,0.407636269,0.404985435
952.1805,0.406544774,0.407650322,0.40914892,0.410063671,0.411520409,0.414781176,0.415293317,0.414008846,0.413580807,0.416614525,0.414205086,0.415636299,0.416331843,0.414542909,0.409684426,0.406955536
952.6627,0.408832076,0.40996397,0.411450963,0.412393071,0.413853266,0.417122034,0.417621067,0.416264016,0.415839853,0.418863491,0.416403887,0.417919523,0.418574828,0.416770775,0.41180012,0.408976245
953.1448,0.411217801,0.41235237,0.413841334,0.414810153,0.416265697,0.419552169,0.420031419,0.418608602,0.418184906,0.421214788,0.418691568,0.420291812,0.42090587,0.419085727,0.41398164,0.41105162
953.6269,0.413689675,0.414802057,0.416309119,0.417299723,0.418746842,0.422060556,0.422513787,0.421033734,0.420599349,0.423656085,0.421060636,0.422741519,0.42331417,0.421473454,0.416227713,0.413190355
954.109,0.416228572,0.417298225,0.418837206,0.41984124,0.421280816,0.424628715,0.425052749,0.423523585,0.423062997,0.42616931,0.423498352,0.42525236,0.425782764,0.423917878,0.418534399,0.415395855
954.5911,0.418821278,0.419839276,0.421417398,0.422425577,0.423862747,0.427245878,0.42764179,0.426074122,0.425569003,0.428739262,0.426000068,0.427814861,0.42830703,0.426410705,0.420902504,0.417671807
955.0732,0.421464467,0.42243336,0.424050874,0.425054316,0.426498269,0.429911635,0.430281319,0.428689679,0.42812446,0.431361261,0.428569432,0.430432116,0.430890711,0.428955727,0.423334783,0.420014417
955.5554,0.424169631,0.425101628,0.426752388,0.427743513,0.429203062,0.432634869,0.432981616,0.431385077,0.430748168,0.434041497,0.431219033,0.433114563,0.433549699,0.431568439,0.425838942,0.422419562
956.0375,0.426953599,0.427862704,0.429535364,0.430511062,0.431993671,0.435428186,0.435754793,0.434172915,0.433459172,0.436788226,0.433960964,0.435874864,0.436296135,0.434264574,0.428421081,0.424882828
956.5196,0.429828149,0.43072639,0.432408563,0.433368739,0.434877556,0.438299041,0.438608892,0.437054353,0.436266599,0.439609904,0.43679842,0.438719784,0.439136156,0.437053623,0.431083755,0.427403272
957.0017,0.432793733,0.433682936,0.435366144,0.436312057,0.437844008,0.441241307,0.441539332,0.440013867,0.439160876,0.442503762,0.439719612,0.441643669,0.44205882,0.439929633,0.433823542,0.42998039
957.4838,0.43583931,0.436712634,0.438388024,0.439324705,0.440869481,0.444241866,0.444533645,0.443024591,0.442120972,0.44545923,0.442701656,0.444630282,0.445041671,0.4428749,0.436629946,0.432615278
957.9659,0.438948587,0.439789742,0.441455195,0.4423894,0.44392789,0.447286222,0.447578903,0.44606203,0.445123725,0.44846317,0.445722021,0.447664303,0.448062536,0.445866856,0.439489713,0.435310225
958.4481,0.442110399,0.442899558,0.444555104,0.44549457,0.447005431,0.450366615,0.450668032,0.449114589,0.448156338,0.451508184,0.448766418,0.450735438,0.451110806,0.448891183,0.442392539,0.438066059
958.9302,0.445327291,0.446044866,0.447692106,0.448644142,0.450106215,0.453493867,0.4538078,0.452194921,0.451224911,0.454598499,0.451839292,0.453848327,0.454192,0.451947404,0.445335282,0.440884069
959.4124,0.448610673,0.449239906,0.450883058,0.451850197,0.453249373,0.456687426,0.45701083,0.455327622,0.454347101,0.457745844,0.454955283,0.457016792,0.457326005,0.455046992,0.448321138,0.443765549
959.8944,0.451977702,0.45250521,0.454147838,0.455131392,0.456461144,0.459970416,0.460292135,0.458542885,0.457544139,0.460964463,0.458134925,0.460256248,0.460536659,0.458209198,0.451357413,0.446713871
960.3766,0.455435354,0.455851198,0.457497769,0.458492315,0.459757208,0.463353504,0.463654515,0.461857343,0.460828224,0.464263921,0.46138876,0.463574475,0.463839709,0.4614454,0.454450094,0.449730073
960.8586,0.458974272,0.459268482,0.460921682,0.461918744,0.463133506,0.466825869,0.467084483,0.46526031,0.464187703,0.467634551,0.464709442,0.466960843,0.467228922,0.464751899,0.457596862,0.452812555
961.3408,0.462571636,0.462732711,0.46439606,0.465385037,0.466568062,0.470359794,0.470556591,0.468723813,0.467598716,0.471057681,0.468076689,0.47039602,0.470683888,0.468112539,0.460789149,0.455953796
961.8229,0.466199043,0.466213088,0.467890624,0.468861474,0.470032713,0.473918424,0.474044934,0.472212315,0.471031256,0.47451066,0.471465669,0.473856714,0.474176489,0.471506102,0.464014838,0.459142695
962.3051,0.469833838,0.469686397,0.471382575,0.472328787,0.473503402,0.477471083,0.477530885,0.475695324,0.474463399,0.477973555,0.474858347,0.477326203,0.477680413,0.474912123,0.467260209,0.46236213
962.7871,0.473471096,0.473149079,0.474868071,0.47578779,0.47697531,0.48100465,0.481016022,0.479167848,0.477892218,0.481443547,0.47825622,0.480807193,0.481187524,0.478328822,0.470521207,0.465599033
963.2693,0.477120666,0.47661367,0.478359715,0.479256428,0.480457316,0.484525865,0.48451373,0.482639213,0.48132828,0.484930401,0.481671729,0.484309738,0.484701201,0.481762615,0.473799738,0.468842931
963.7513,0.48080102,0.480102197,0.481877334,0.482757946,0.483969011,0.488053103,0.488043552,0.486132605,0.484788893,0.488447054,0.485125559,0.487849058,0.488230532,0.485227459,0.47710268,0.47208906
964.2335,0.484521185,0.48362952,0.485433635,0.486305955,0.487518259,0.491603567,0.491614395,0.489660674,0.488279217,0.491999444,0.488624704,0.491429891,0.491780701,0.488729536,0.48043363,0.475337798
964.7156,0.488278289,0.487194708,0.489024417,0.489895205,0.49110293,0.49518236,0.495219642,0.493221355,0.49179201,0.495580576,0.492163818,0.495041121,0.495343812,0.49226285,0.483788407,0.478591717
965.1978,0.492053042,0.490781151,0.492631695,0.49350092,0.494702876,0.498782082,0.498838275,0.496795695,0.495304853,0.499168603,0.495719669,0.49865786,0.498902689,0.495807499,0.487157165,0.481851388
965.6798,0.495824921,0.494365118,0.496231238,0.497093433,0.498296884,0.502386091,0.502445863,0.50035814,0.498796913,0.502737956,0.499265928,0.50225261,0.502437823,0.499340673,0.490522461,0.485116153
966.162,0.499582026,0.497933918,0.499810389,0.500655257,0.501874602,0.505985098,0.506031262,0.503895787,0.502263429,0.506274542,0.502785856,0.50581189,0.50594641,0.50285118,0.493876069,0.488386539
966.644,0.5033301,0.501492297,0.5033733,0.50419042,0.505441765,0.509581655,0.509600832,0.507414884,0.505716304,0.509781782,0.506283502,0.509342173,0.509441294,0.506343983,0.497218573,0.491664478
967.1262,0.50709254,0.505060426,0.506942204,0.507722218,0.509022629,0.513188829,0.513177172,0.510936603,0.50918783,0.513282679,0.509777102,0.512868639,0.512952354,0.509838192,0.500561076,0.494954273
967.6083,0.510896023,0.508665699,0.51054395,0.511283838,0.512641657,0.516826171,0.516787763,0.51449179,0.512709749,0.516807989,0.513294432,0.516422892,0.516511802,0.513360454,0.503922057,0.498264707
968.0905,0.514757788,0.512328132,0.514195905,0.514900055,0.516313209,0.520504297,0.520448282,0.5180999,0.516299621,0.520384389,0.516853381,0.520028709,0.520139238,0.516927957,0.507318419,0.501602366
968.5725,0.518674961,0.516048189,0.517895917,0.518577342,0.520032261,0.524221881,0.524158422,0.52176023,0.519953577,0.524023255,0.520457195,0.52369247,0.523836899,0.520541076,0.510757668,0.504971949
969.0547,0.522627431,0.519808899,0.52162503,0.522303313,0.523778363,0.527964017,0.527901491,0.525457656,0.523646766,0.527718547,0.524094183,0.527403977,0.527585802,0.524185761,0.514238323,0.508373324
969.5367,0.526590983,0.523588438,0.525362084,0.526057882,0.527530453,0.531716056,0.53165708,0.529170204,0.527354091,0.531454358,0.527750607,0.531147234,0.53136444,0.527843888,0.517752065,0.511803111
970.0189,0.530551252,0.527371227,0.529095501,0.529829018,0.53128097,0.535472127,0.535417351,0.532889254,0.531061268,0.535218809,0.531422668,0.53491277,0.535158114,0.531506603,0.521295883,0.515261484
970.501,0.534516445,0.53116418,0.532838704,0.533624113,0.535046254,0.539248208,0.539196352,0.536626348,0.534779952,0.539013462,0.535124956,0.53870793,0.538971722,0.53518529,0.524872969,0.518751956
970.9832,0.538513242,0.534987879,0.536622791,0.537465751,0.538857974,0.543073292,0.543023345,0.540409713,0.538538217,0.542850849,0.538884199,0.542551802,0.542824392,0.538907156,0.528497709,0.522284628
971.4652,0.542574477,0.538872092,0.540485471,0.541381968,0.542750536,0.546977801,0.546928614,0.544270196,0.542371775,0.54675055,0.542729177,0.546465652,0.546737391,0.542703817,0.532184533,0.525871356
971.9474,0.546721493,0.542835287,0.54445026,0.545387701,0.546741499,0.550980163,0.550930328,0.548225842,0.546299822,0.550723993,0.546673378,0.550460979,0.55072209,0.546594003,0.535944726,0.529521932
972.4294,0.55095511,0.546876329,0.548518286,0.549478515,0.550819952,0.555075427,0.55502304,0.55226914,0.55031829,0.554769263,0.550707909,0.554529085,0.554770733,0.550577951,0.539775455,0.533237716
972.9116,0.555253575,0.550976337,0.55266516,0.553629329,0.554953671,0.559240519,0.559179778,0.556374686,0.554401387,0.558869096,0.554805141,0.558648273,0.558861674,0.554633882,0.543660852,0.53701186
973.3937,0.559590621,0.555111632,0.556860605,0.557811647,0.559108958,0.563446141,0.563371073,0.560514709,0.558518709,0.56300356,0.558934999,0.562797036,0.562974119,0.558735195,0.547582438,0.540831848
973.8759,0.563952704,0.559272205,0.561082178,0.56201038,0.563269066,0.567675703,0.567582165,0.564676557,0.562653589,0.567163544,0.563081543,0.566968513,0.567103598,0.562863249,0.551528346,0.54468701
974.3579,0.568348852,0.563467342,0.565330394,0.566232969,0.567445312,0.571932778,0.571820639,0.568871571,0.56681193,0.57135836,0.567252019,0.571179762,0.571267903,0.567020294,0.555500733,0.548573612
974.8401,0.572812312,0.567728565,0.569628921,0.570507811,0.571675249,0.576243654,0.576116521,0.573132815,0.571022103,0.57561101,0.571474105,0.575463597,0.5755021,0.571228434,0.559517042,0.552499032
975.3221,0.577382073,0.572091004,0.574007782,0.574871658,0.5760044,0.580640132,0.580503301,0.577496732,0.575317192,0.579950639,0.575780276,0.579854571,0.579841112,0.575516004,0.563602359,0.556478464
975.8043,0.582086047,0.57657638,0.578487524,0.579345871,0.580460372,0.585141558,0.585002709,0.581981416,0.579714755,0.584393959,0.580188668,0.584368778,0.584300876,0.579900238,0.567775746,0.560526004
976.2864,0.586925052,0.58118046,0.583064456,0.583926576,0.585041083,0.589743286,0.589605739,0.586575276,0.584207601,0.588934928,0.584693086,0.588993265,0.58886555,0.584375658,0.572039674,0.564648018
976.7686,0.591878979,0.585878329,0.587719315,0.588590067,0.589719739,0.5944249,0.594287145,0.591246253,0.588768101,0.593553312,0.589270197,0.593695509,0.593503589,0.588921749,0.57638394,0.568844771
977.2506,0.596914172,0.590636918,0.592423769,0.593305351,0.594457822,0.599157354,0.599012677,0.595955185,0.593366248,0.598220572,0.593891524,0.598435931,0.59817517,0.593509851,0.580786829,0.573107654
977.7328,0.60201175,0.595436984,0.597166648,0.598056217,0.599231428,0.603928959,0.60376447,0.600683925,0.597987707,0.60292221,0.598543978,0.603193896,0.602863642,0.598125911,0.585233236,0.577430302
978.2148,0.607172536,0.600281778,0.601959224,0.602851586,0.60404401,0.608748138,0.608551075,0.605445075,0.602648102,0.607665173,0.603241346,0.607977038,0.607582277,0.602778737,0.589721002,0.581812187
978.697,0.612421564,0.605198176,0.606834594,0.60772337,0.608925152,0.613646895,0.61340598,0.610273917,0.607385825,0.612477599,0.608017054,0.61281822,0.612368854,0.60749844,0.59426384,0.586261565
979.1791,0.617786334,0.610216204,0.611828212,0.612703531,0.613907792,0.618657237,0.618365218,0.615212337,0.612236586,0.617387725,0.612905775,0.617755137,0.617264528,0.612318602,0.598880451,0.590788711
