RamanShift,NBS1
1345.78,0.002388363
1346.74,0.002355496
1347.71,0.002312614
1348.67,0.002320261
1349.64,0.002361919
1350.6,0.002394638
1351.57,0.00242687
1352.53,0.002481624
1353.49,0.00258371
1354.46,0.002657044
1355.42,0.002623543
1356.39,0.002523045
1357.35,0.002476586
1358.31,0.002512337
1359.28,0.002576153
1360.24,0.002643696
1361.21,0.002714009
1362.17,0.002797608
1363.14,0.002877651
1364.1,0.002910503
1365.06,0.0028828
1366.03,0.002844943
1366.99,0.002868157
1367.96,0.002945242
1368.92,0.002965323
1369.89,0.002882413
1370.85,0.002847903
1371.81,0.002909577
1372.78,0.002974059
1373.74,0.003035912
1374.71,0.003084491
1375.67,0.003098201
1376.64,0.003082403
1377.6,0.003089648
1378.56,0.003155031
1379.53,0.003249112
1380.49,0.003314757
1381.46,0.003341132
1382.42,0.003361554
1383.38,0.003365784
1384.35,0.003359786
1385.31,0.003338004
1386.28,0.003335214
1387.24,0.003411072
1388.21,0.003545291
1389.17,0.003621505
1390.13,0.003573745
1391.1,0.003515596
1392.06,0.003565868
1393.03,0.003661557
1393.99,0.003715358
1394.96,0.003719545
1395.92,0.003724259
1396.88,0.003755273
1397.85,0.003802365
1398.81,0.003843443
1399.78,0.003880837
1400.74,0.003928749
1401.71,0.003982857
1402.67,0.00399792
1403.63,0.003979989
1404.6,0.003951627
1405.56,0.003907195
1406.53,0.003888723
1407.49,0.003953814
1408.45,0.004085486
1409.42,0.004233631
1410.38,0.004349272
1411.35,0.004431335
1412.31,0.004464102
1413.28,0.004429692
1414.24,0.004382407
1415.2,0.00432172
1416.17,0.00428727
1417.13,0.004256665
1418.1,0.004265814
1419.06,0.004389668
1420.03,0.004577183
1420.99,0.004684885
1421.95,0.00466494
1422.92,0.004617573
1423.88,0.004638152
1424.85,0.004715742
1425.81,0.004837945
1426.78,0.004990399
1427.74,0.005076035
1428.7,0.005036559
1429.67,0.004955928
1430.63,0.00493343
1431.6,0.004975022
1432.56,0.00502748
1433.52,0.005063116
1434.49,0.005112036
1435.45,0.00518894
1436.42,0.005268993
1437.38,0.005380481
1438.35,0.005512344
1439.31,0.00562109
1440.27,0.005699276
1441.24,0.005749889
1442.2,0.005787429
1443.17,0.005828104
1444.13,0.005883223
1445.1,0.005927757
1446.06,0.005972962
1447.02,0.006090733
1447.99,0.006177347
1448.95,0.006188771
1449.92,0.006196431
1450.88,0.006239273
1451.85,0.006306122
1452.81,0.006377112
1453.77,0.006448393
1454.74,0.006522976
1455.7,0.006594775
1456.67,0.006642108
1457.63,0.006644885
1458.59,0.006626904
1459.56,0.006653942
1460.52,0.006751359
1461.49,0.006827773
1462.45,0.006838479
1463.42,0.006810466
1464.38,0.006790001
1465.34,0.00679423
1466.31,0.00682272
1467.27,0.006879939
1468.24,0.006930005
1469.2,0.006945592
1470.17,0.006915225
1471.13,0.006836049
1472.09,0.006728766
1473.06,0.006642203
1474.02,0.006598473
1474.99,0.006543831
1475.95,0.006472041
1476.92,0.006389268
1477.88,0.006317591
1478.84,0.006228256
1479.81,0.006120775
1480.77,0.006013753
1481.74,0.005917012
1482.7,0.005831397
1483.67,0.005756117
1484.63,0.005677794
1485.59,0.005581658
1486.56,0.005485219
1487.52,0.005403502
1488.49,0.00531789
1489.45,0.005179061
1490.41,0.00498284
1491.38,0.004825569
1492.34,0.004754847
1493.31,0.004683859
1494.27,0.004541432
1495.24,0.00439141
1496.2,0.004248938
1497.16,0.00412093
1498.13,0.004032263
1499.09,0.003983832
1500.06,0.003917086
1501.02,0.003796614
1501.99,0.00366129
1502.95,0.003573511
1503.91,0.003522142
1504.88,0.00343788
1505.84,0.003350489
1506.81,0.003230095
1507.77,0.003015467
1508.74,0.002833173
1509.7,0.002757009
1510.66,0.002706552
1511.63,0.002637653
1512.59,0.002547351
1513.56,0.002453153
1514.52,0.002341138
1515.48,0.002236558
1516.45,0.002186784
1517.41,0.002155951
1518.38,0.002058838
1519.34,0.001895995
1520.31,0.001765966
1521.27,0.001676925
1522.23,0.001617556
1523.2,0.001561748
1524.16,0.001524985
1525.13,0.001525123
1526.09,0.001551838
1527.06,0.001541544
1528.02,0.001476275
1528.98,0.001388959
1529.95,0.001290354
1530.91,0.001195965
1531.88,0.001127476
1532.84,0.001093051
1533.81,0.001084685
1534.77,0.00109189
1535.73,0.001058385
1536.7,0.000950134
1537.66,0.000816182
1538.63,0.00073446
1539.59,0.000701967
1540.55,0.000662275
1541.52,0.00059257
1542.48,0.000508382
1543.45,0.00041662
1544.41,0.000347932
1545.38,0.00033194
1546.34,0.000358036
1547.3,0.000369468
1548.27,0.000358383
1549.23,0.000370605
1550.2,0.000420791
1551.16,0.000513344
1552.13,0.000731195
1553.09,0.001052424
1554.05,0.001268353
1555.02,0.001363292
1555.98,0.001360211
1556.95,0.001239383
1557.91,0.001012386
1558.88,0.000606107
1559.84,0.000195967
1560.8,-4.52325E-06
1561.77,-2.69085E-06
1562.73,4.18209E-05
1563.7,4.44925E-05
1564.66,3.62553E-05
1565.62,6.28479E-05
1566.59,0.00011647
1567.55,0.000147658
1568.52,0.00016363
1569.48,0.000149331
1570.45,6.19457E-05
1571.41,-2.04503E-06
1572.37,3.43213E-05
1573.34,0.0001055
1574.3,0.000153992
1575.27,0.000167767
1576.23,0.000127732
1577.2,3.33793E-05
1578.16,-4.14697E-05
1579.12,-7.76132E-06
1580.09,9.18897E-05
1581.05,0.000114242
1582.02,3.9297E-05
1582.98,1.50034E-05
1583.95,9.56474E-05
1584.91,0.000160988
1585.87,0.000156183
1586.84,0.000147236
1587.8,0.000169632
1588.77,0.000207439
1589.73,0.000257113
1590.69,0.000314572
1591.66,0.000375719
1592.62,0.000413432
1593.59,0.000431206
1594.55,0.000437187
1595.52,0.000427034
1596.48,0.000408927
1597.44,0.000382651
1598.41,0.000371624
1599.37,0.000392043
