RamanShift,NBS3
1347.71,0.004370182
1348.67,0.004447068
1349.64,0.004515401
1350.6,0.004571827
1351.57,0.004625571
1352.53,0.00470606
1353.49,0.004816575
1354.46,0.004903608
1355.42,0.004921908
1356.39,0.004892642
1357.35,0.004887064
1358.31,0.004926444
1359.28,0.004990142
1360.24,0.005086775
1361.21,0.005195831
1362.17,0.005310959
1363.14,0.005414455
1364.1,0.005481806
1365.06,0.005495047
1366.03,0.005493416
1366.99,0.005527859
1367.96,0.005598888
1368.92,0.005630512
1369.89,0.005595761
1370.85,0.005581992
1371.81,0.005616792
1372.78,0.00564277
1373.74,0.005647323
1374.71,0.005649039
1375.67,0.005656699
1376.64,0.005679822
1377.6,0.00572115
1378.56,0.005783935
1379.53,0.005850126
1380.49,0.005885641
1381.46,0.005884687
1382.42,0.005877409
1383.38,0.005873211
1384.35,0.005853844
1385.31,0.005812758
1386.28,0.005787188
1387.24,0.005810682
1388.21,0.005868405
1389.17,0.005904378
1390.13,0.005887949
1391.1,0.005862447
1392.06,0.005895488
1393.03,0.005950542
1393.99,0.005955863
1394.96,0.005914872
1395.92,0.005873585
1396.88,0.005857153
1397.85,0.005856457
1398.81,0.005846225
1399.78,0.005833092
1400.74,0.005838472
1401.71,0.005872211
1402.67,0.005855765
1403.63,0.005779854
1404.6,0.005704039
1405.56,0.005649813
1406.53,0.005633411
1407.49,0.005651311
1408.45,0.005684986
1409.42,0.005722073
1410.38,0.005762222
1411.35,0.005802648
1412.31,0.005817717
1413.28,0.00581726
1414.24,0.005750201
1415.2,0.005572309
1416.17,0.005454497
1417.13,0.005447191
1418.1,0.005503555
1419.06,0.00559159
1420.03,0.005676842
1420.99,0.005692045
1421.95,0.005621332
1422.92,0.005541166
1423.88,0.005521243
1424.85,0.005549409
1425.81,0.005609395
1426.78,0.005682519
1427.74,0.005697901
1428.7,0.005598016
1429.67,0.005466086
1430.63,0.00540114
1431.6,0.005413422
1432.56,0.005428724
1433.52,0.005411893
1434.49,0.005398489
1435.45,0.005394516
1436.42,0.005387546
1437.38,0.005402957
1438.35,0.005438031
1439.31,0.005466477
1440.27,0.005482044
1441.24,0.005478458
1442.2,0.005461635
1443.17,0.005454764
1444.13,0.005473664
1445.1,0.005496123
1446.06,0.005498831
1447.02,0.005534162
1447.99,0.005546962
1448.95,0.005494261
1449.92,0.005438471
1450.88,0.005421578
1451.85,0.005424539
1452.81,0.005430593
1453.77,0.005433339
1454.74,0.005446211
1455.7,0.005465455
1456.67,0.005465244
1457.63,0.005441772
1458.59,0.005408369
1459.56,0.005408152
1460.52,0.005447282
1461.49,0.005463634
1462.45,0.005423559
1463.42,0.005350599
1464.38,0.005277255
1465.34,0.005217068
1466.31,0.005200144
1467.27,0.005219497
1468.24,0.005259066
1469.2,0.00530843
1470.17,0.005321533
1471.13,0.005227802
1472.09,0.005063861
1473.06,0.00495662
1474.02,0.004942523
1474.99,0.004928642
1475.95,0.004857618
1476.92,0.004763258
1477.88,0.004708718
1478.84,0.004680956
1479.81,0.004606361
1480.77,0.00447763
1481.74,0.0043691
1482.7,0.004327484
1483.67,0.004302919
1484.63,0.004224088
1485.59,0.004101252
1486.56,0.003998713
1487.52,0.00394987
1488.49,0.003897824
1489.45,0.003764122
1490.41,0.003555609
1491.38,0.003404632
1492.34,0.003365312
1493.31,0.00332275
1494.27,0.003218632
1495.24,0.003114569
1496.2,0.003030563
1497.16,0.002943002
1498.13,0.002838449
1499.09,0.002747165
1500.06,0.002703849
1501.02,0.002704754
1501.99,0.002702463
1502.95,0.00265536
1503.91,0.002570425
1504.88,0.002461518
1505.84,0.002321258
1506.81,0.002215401
1507.77,0.002140151
1508.74,0.002068442
1509.7,0.001986046
1510.66,0.001900059
1511.63,0.001821062
1512.59,0.001755556
1513.56,0.001697086
1514.52,0.001631372
1515.48,0.001565551
1516.45,0.001503312
1517.41,0.00144423
1518.38,0.001381788
1519.34,0.001329472
1520.31,0.001277284
1521.27,0.001207366
1522.23,0.001147802
1523.2,0.001098836
1524.16,0.001060059
1525.13,0.001056426
1526.09,0.001073583
1527.06,0.001055946
1528.02,0.00098896
1528.98,0.000904309
1529.95,0.000830275
1530.91,0.000766452
1531.88,0.00070274
1532.84,0.000649276
1533.81,0.000645301
1534.77,0.000694038
1535.73,0.000704016
1536.7,0.000604647
1537.66,0.00047306
1538.63,0.000422907
1539.59,0.000443331
1540.55,0.000435419
1541.52,0.000381561
1542.48,0.000306086
1543.45,0.000223585
1544.41,0.00015853
1545.38,0.000136321
1546.34,0.000149516
1547.3,0.000162735
1548.27,0.00017262
1549.23,0.000196608
1550.2,0.000231583
1551.16,0.000287887
1552.13,0.000405417
1553.09,0.000583897
1554.05,0.000777035
1555.02,0.001006645
1555.98,0.00116092
1556.95,0.001186139
1557.91,0.001074319
1558.88,0.000753476
1559.84,0.000377756
1560.8,0.000131384
1561.77,2.21267E-05
1562.73,-2.96629E-05
1563.7,-7.04674E-05
1564.66,-0.000100687
1565.62,-9.83247E-05
1566.59,-7.39724E-05
1567.55,-6.43219E-05
1568.52,-6.53465E-05
1569.48,-7.75027E-05
1570.45,-0.000118595
1571.41,-0.000152683
1572.37,-0.000146712
1573.34,-0.000122266
1574.3,-8.33828E-05
1575.27,-4.42211E-05
1576.23,-8.57199E-05
1577.2,-0.000211313
1578.16,-0.000311675
1579.12,-0.000280137
1580.09,-0.000167556
1581.05,-0.000121151
1582.02,-0.00017008
1582.98,-0.00017514
1583.95,-6.57905E-05
1584.91,-8.09869E-06
1585.87,-8.31606E-05
1586.84,-0.000161829
1587.8,-0.000155833
1588.77,-0.000112622
1589.73,-8.43704E-05
1590.69,-8.20162E-05
1591.66,-6.46104E-05
1592.62,-2.88406E-05
1593.59,1.09165E-05
1594.55,3.93611E-05
1595.52,4.94616E-05
1596.48,4.07323E-05
1597.44,-1.56225E-06
1598.41,-2.13327E-05
1599.37,3.43849E-06
