RamanShift,NBS4
1350.6,0.006851358
1351.57,0.006913806
1352.53,0.007003204
1353.49,0.007165869
1354.46,0.007298049
1355.42,0.007303217
1356.39,0.007227421
1357.35,0.007213161
1358.31,0.007303285
1359.28,0.007412948
1360.24,0.007503368
1361.21,0.007586266
1362.17,0.007692518
1363.14,0.007799034
1364.1,0.007870672
1365.06,0.007891845
1366.03,0.007893649
1366.99,0.007938214
1367.96,0.008014186
1368.92,0.008051112
1369.89,0.00802957
1370.85,0.008031339
1371.81,0.008080141
1372.78,0.008129062
1373.74,0.008177985
1374.71,0.008211355
1375.67,0.00822504
1376.64,0.008215168
1377.6,0.008213104
1378.56,0.008230737
1379.53,0.008260309
1380.49,0.008281906
1381.46,0.008287838
1382.42,0.008297607
1383.38,0.008315344
1384.35,0.008313321
1385.31,0.008267556
1386.28,0.008225746
1387.24,0.008231472
1388.21,0.008273088
1389.17,0.008298759
1390.13,0.008272645
1391.1,0.00823458
1392.06,0.00824428
1393.03,0.008262019
1393.99,0.008235731
1394.96,0.008169375
1395.92,0.008114833
1396.88,0.008100341
1397.85,0.008109942
1398.81,0.008119473
1399.78,0.008125065
1400.74,0.008122566
1401.71,0.008099897
1402.67,0.008040831
1403.63,0.007949385
1404.6,0.007861798
1405.56,0.007778051
1406.53,0.007722516
1407.49,0.007723572
1408.45,0.007765183
1409.42,0.007815013
1410.38,0.007848635
1411.35,0.007862005
1412.31,0.007867173
1413.28,0.007856115
1414.24,0.007783816
1415.2,0.007588872
1416.17,0.007442665
1417.13,0.007377903
1418.1,0.007370391
1419.06,0.00742424
1420.03,0.00749871
1420.99,0.007507606
1421.95,0.007417912
1422.92,0.007319852
1423.88,0.007291541
1424.85,0.007320868
1425.81,0.007387317
1426.78,0.007474539
1427.74,0.007479272
1428.7,0.007330997
1429.67,0.007145273
1430.63,0.007046154
1431.6,0.007029737
1432.56,0.006996703
1433.52,0.00692203
1434.49,0.006876376
1435.45,0.006880489
1436.42,0.006888788
1437.38,0.006892903
1438.35,0.006901252
1439.31,0.006926244
1440.27,0.00695541
1441.24,0.006955446
1442.2,0.006909316
1443.17,0.00684644
1444.13,0.0068085
1445.1,0.006778943
1446.06,0.006753505
1447.02,0.006778434
1447.99,0.006786626
1448.95,0.006731613
1449.92,0.006680729
1450.88,0.006671887
1451.85,0.006684203
1452.81,0.006662648
1453.77,0.0065945
1454.74,0.006543225
1455.7,0.00653842
1456.67,0.006550587
1457.63,0.006507544
1458.59,0.006409162
1459.56,0.006374426
1460.52,0.006454569
1461.49,0.006496507
1462.45,0.006427592
1463.42,0.00632014
1464.38,0.006216747
1465.34,0.006143103
1466.31,0.006133543
1467.27,0.006205305
1468.24,0.006268667
1469.2,0.006272032
1470.17,0.00621093
1471.13,0.00607235
1472.09,0.005890444
1473.06,0.005755642
1474.02,0.005693827
1474.99,0.005653522
1475.95,0.005595814
1476.92,0.005538048
1477.88,0.005488776
1478.84,0.005439411
1479.81,0.005363956
1480.77,0.005257994
1481.74,0.005156229
1482.7,0.005062923
1483.67,0.004982496
1484.63,0.004914978
1485.59,0.004851693
1486.56,0.004783932
1487.52,0.004707274
1488.49,0.004613091
1489.45,0.004474934
1490.41,0.004305941
1491.38,0.004171688
1492.34,0.004107311
1493.31,0.00403844
1494.27,0.003929911
1495.24,0.003821198
1496.2,0.003729872
1497.16,0.003647188
1498.13,0.003559961
1499.09,0.003476972
1500.06,0.003398259
1501.02,0.00331056
1501.99,0.003222709
1502.95,0.003143544
1503.91,0.003077527
1504.88,0.00301583
1505.84,0.002993946
1506.81,0.002927617
1507.77,0.00275005
1508.74,0.002603309
1509.7,0.002540908
1510.66,0.00250513
1511.63,0.002446982
1512.59,0.002375344
1513.56,0.002294638
1514.52,0.00220932
1515.48,0.002132804
1516.45,0.002096459
1517.41,0.002073502
1518.38,0.002023577
1519.34,0.001937641
1520.31,0.001860539
1521.27,0.001787802
1522.23,0.001723944
1523.2,0.001668978
1524.16,0.001627455
1525.13,0.001617445
1526.09,0.001630018
1527.06,0.001619989
1528.02,0.001578269
1528.98,0.001518358
1529.95,0.001444728
1530.91,0.001366447
1531.88,0.001306175
1532.84,0.00127309
1533.81,0.001253574
1534.77,0.00125225
1535.73,0.001228139
1536.7,0.001140119
1537.66,0.001038266
1538.63,0.001004752
1539.59,0.001026062
1540.55,0.001019949
1541.52,0.000954269
1542.48,0.000870149
1543.45,0.000781281
1544.41,0.000715241
1545.38,0.000713403
1546.34,0.000752985
1547.3,0.000760403
1548.27,0.000726344
1549.23,0.000719917
1550.2,0.000759609
1551.16,0.000854821
1552.13,0.001042637
1553.09,0.001309445
1554.05,0.001576702
1555.02,0.001858305
1555.98,0.002015142
1556.95,0.00197724
1557.91,0.001790583
1558.88,0.001398967
1559.84,0.000955503
1560.8,0.00063707
1561.77,0.000457948
1562.73,0.000353207
1563.7,0.00030431
1564.66,0.000288073
1565.62,0.000299876
1566.59,0.000325722
1567.55,0.000337576
1568.52,0.000340046
1569.48,0.000323768
1570.45,0.000241668
1571.41,0.000182961
1572.37,0.000208861
1573.34,0.000253618
1574.3,0.000298474
1575.27,0.00032451
1576.23,0.000270346
1577.2,0.000126283
1578.16,1.03788E-05
1579.12,4.10182E-05
1580.09,0.000156956
1581.05,0.000197252
1582.02,0.000142683
1582.98,0.000135541
1583.95,0.000256701
1584.91,0.000316243
1585.87,0.000204481
1586.84,9.25067E-05
1587.8,8.52929E-05
1588.77,0.00013532
1589.73,0.000161569
1590.69,0.000163957
1591.66,0.000161539
1592.62,0.000183087
1593.59,0.000214232
1594.55,0.000245454
1595.52,0.000281504
1596.48,0.000279199
1597.44,0.000219182
1598.41,0.000187919
1599.37,0.000219249
