RamanShift,SLS4
1352.53,0.000641925
1353.49,0.000643788
1354.46,0.000681888
1355.42,0.000719964
1356.39,0.00075078
1357.35,0.000694208
1358.31,0.000513597
1359.28,0.000383634
1360.24,0.00047962
1361.21,0.000634174
1362.17,0.000693858
1363.14,0.000695029
1364.1,0.000762055
1365.06,0.000902476
1366.03,0.000984363
1366.99,0.00081651
1367.96,0.000457068
1368.92,0.000288264
1369.89,0.000376953
1370.85,0.000450981
1371.81,0.000443876
1372.78,0.000436688
1373.74,0.000488576
1374.71,0.000555294
1375.67,0.000599835
1376.64,0.000614725
1377.6,0.000622148
1378.56,0.000629514
1379.53,0.000644258
1380.49,0.000696178
1381.46,0.000777923
1382.42,0.00075535
1383.38,0.000553528
1384.35,0.000388612
1385.31,0.000380367
1386.28,0.000439395
1387.24,0.000468504
1388.21,0.000452598
1389.17,0.000444111
1390.13,0.000465591
1391.1,0.000479513
1392.06,0.000478354
1393.03,0.000454512
1393.99,0.000392874
1394.96,0.000308401
1395.92,0.000269046
1396.88,0.000305166
1397.85,0.000363973
1398.81,0.000347094
1399.78,0.000254282
1400.74,0.000244733
1401.71,0.000349018
1402.67,0.000415437
1403.63,0.000375382
1404.6,0.00033517
1405.56,0.000363455
1406.53,0.00043749
1407.49,0.000488709
1408.45,0.000501738
1409.42,0.000461147
1410.38,0.000359179
1411.35,0.000249274
1412.31,0.000277237
1413.28,0.000458747
1414.24,0.000563694
1415.2,0.000561068
1416.17,0.000535249
1417.13,0.000486232
1418.1,0.000429323
1419.06,0.000395448
1420.03,0.000369149
1420.99,0.000365984
1421.95,0.000401468
1422.92,0.000429176
1423.88,0.000418132
1424.85,0.000399213
1425.81,0.000411321
1426.78,0.00044669
1427.74,0.000458752
1428.7,0.000400662
1429.67,0.00035797
1430.63,0.00044007
1431.6,0.000639411
1432.56,0.000745263
1433.52,0.000718204
1434.49,0.000698839
1435.45,0.000718627
1436.42,0.000706969
1437.38,0.000608877
1438.35,0.000502655
1439.31,0.000443445
1440.27,0.000447084
1441.24,0.000442753
1442.2,0.000414739
1443.17,0.00041027
1444.13,0.000500637
1445.1,0.000693914
1446.06,0.000768762
1447.02,0.000677267
1447.99,0.000593446
1448.95,0.000525353
1449.92,0.000472936
1450.88,0.00040452
1451.85,0.000359767
1452.81,0.00037868
1453.77,0.000461378
1454.74,0.000536145
1455.7,0.000523173
1456.67,0.000478096
1457.63,0.000569001
1458.59,0.000836248
1459.56,0.000943529
1460.52,0.000810266
1461.49,0.000652582
1462.45,0.000510707
1463.42,0.0004248
1464.38,0.000483709
1465.34,0.000639401
1466.31,0.000706531
1467.27,0.000596161
1468.24,0.000509741
1469.2,0.000625401
1470.17,0.000797836
1471.13,0.00079233
1472.09,0.000665126
1473.06,0.00056195
1474.02,0.00050736
1474.99,0.000485099
1475.95,0.000511654
1476.92,0.000570739
1477.88,0.000613648
1478.84,0.000632115
1479.81,0.000691351
1480.77,0.000840638
1481.74,0.000965536
1482.7,0.000943287
1483.67,0.000888124
1484.63,0.000849286
1485.59,0.000818563
1486.56,0.00073838
1487.52,0.000608741
1488.49,0.000503469
1489.45,0.000513395
1490.41,0.000597523
1491.38,0.000656937
1492.34,0.000716491
1493.31,0.000767781
1494.27,0.000752996
1495.24,0.000729804
1496.2,0.000731478
1497.16,0.000724828
1498.13,0.000668244
1499.09,0.000594979
1500.06,0.000579716
1501.02,0.0006394
1501.99,0.000690754
1502.95,0.000683862
1503.91,0.000626845
1504.88,0.000603049
1505.84,0.00063779
1506.81,0.000714336
1507.77,0.000925085
1508.74,0.001043881
1509.7,0.000886027
1510.66,0.000677494
1511.63,0.0006282
1512.59,0.000705061
1513.56,0.000781955
1514.52,0.000791617
1515.48,0.000784403
1516.45,0.000810847
1517.41,0.000845837
1518.38,0.000813141
1519.34,0.000695807
1520.31,0.00065441
1521.27,0.00074017
1522.23,0.000800602
1523.2,0.000708172
1524.16,0.000573142
1525.13,0.000590912
1526.09,0.000702434
1527.06,0.000788484
1528.02,0.00078945
1528.98,0.000756256
1529.95,0.000731451
1530.91,0.000706667
1531.88,0.000673186
1532.84,0.000639712
1533.81,0.000588938
1534.77,0.000495242
1535.73,0.000409959
1536.7,0.000341622
1537.66,0.000299048
1538.63,0.000299351
1539.59,0.000334195
1540.55,0.000377712
1541.52,0.000421204
1542.48,0.000447567
1543.45,0.000465232
1544.41,0.000491654
1545.38,0.00054401
1546.34,0.000605199
1547.3,0.000701184
1548.27,0.000805923
1549.23,0.000919609
1550.2,0.000981202
1551.16,0.00111262
1552.13,0.001575253
1553.09,0.002326508
1554.05,0.002983026
1555.02,0.003579431
1555.98,0.003835957
1556.95,0.003532857
1557.91,0.002975339
1558.88,0.002232748
1559.84,0.001488967
1560.8,0.000945857
1561.77,0.000621414
1562.73,0.000428414
1563.7,0.000331815
1564.66,0.000270376
1565.62,0.000164751
1566.59,2.35607E-05
1567.55,1.46927E-05
1568.52,0.000200169
1569.48,0.000297588
1570.45,0.000173741
1571.41,8.52227E-05
1572.37,0.000165057
1573.34,0.000271564
1574.3,0.000262861
1575.27,0.000182928
1576.23,0.00012965
1577.2,0.00014744
1578.16,0.000218835
1579.12,0.000326037
1580.09,0.00044226
1581.05,0.000469418
1582.02,0.000398163
1582.98,0.000317935
1583.95,0.000228531
1584.91,0.000165971
1585.87,0.00014818
1586.84,0.000121296
1587.8,4.95272E-05
1588.77,-3.14404E-05
1589.73,-6.74255E-05
1590.69,-4.03878E-05
1591.66,-1.33882E-05
1592.62,-2.23407E-05
1593.59,-6.75219E-05
1594.55,-9.45915E-05
1595.52,-0.000121788
1596.48,-9.45913E-05
1597.44,7.76714E-05
1598.41,0.000132225
1599.37,-3.99746E-05
