RamanShift,SLS1
1314.92,0.000183814
1315.89,0.000184269
1316.85,0.000143514
1317.82,9.50954E-05
1318.78,6.18106E-05
1319.74,2.70842E-05
1320.71,1.65194E-05
1321.67,5.10011E-05
1322.64,7.79911E-05
1323.6,8.31871E-05
1324.57,8.8727E-05
1325.53,0.000114839
1326.49,0.000156647
1327.46,0.000200862
1328.42,0.000252792
1329.39,0.000279062
1330.35,0.000214495
1331.32,0.000118316
1332.28,5.97872E-05
1333.24,5.40872E-05
1334.21,8.80591E-05
1335.17,0.000139403
1336.14,0.000180839
1337.1,0.000189801
1338.07,0.000166016
1339.03,0.00012743
1339.99,0.000109052
1340.96,0.00014579
1341.92,0.000203784
1342.89,0.000243014
1343.85,0.000270489
1344.82,0.000285509
1345.78,0.000265081
1346.74,0.00020488
1347.71,0.000151894
1348.67,0.000160681
1349.64,0.000211532
1350.6,0.000213516
1351.57,0.000169872
1352.53,0.000165613
1353.49,0.000228289
1354.46,0.000279808
1355.42,0.00026061
1356.39,0.000195027
1357.35,0.000144874
1358.31,0.000129195
1359.28,0.000135916
1360.24,0.000166032
1361.21,0.000206415
1362.17,0.000230626
1363.13,0.000245955
1364.1,0.000281684
1365.06,0.000338852
1366.03,0.000372855
1366.99,0.000340778
1367.96,0.000260117
1368.92,0.000201177
1369.88,0.000169931
1370.85,0.000146288
1371.81,0.000115946
1372.78,0.000100387
1373.74,0.000134142
1374.71,0.000188103
1375.67,0.000217234
1376.63,0.000218054
1377.6,0.000226101
1378.56,0.000265703
1379.53,0.000322181
1380.49,0.000366115
1381.46,0.00038779
1382.42,0.000406855
1383.38,0.00043484
1384.35,0.000427865
1385.31,0.000355848
1386.28,0.000286364
1387.24,0.000299673
1388.2,0.000379628
1389.17,0.000428495
1390.13,0.000400263
1391.1,0.000355643
1392.06,0.000359833
1393.03,0.000397682
1393.99,0.000445339
1394.95,0.000485733
1395.92,0.000492337
1396.88,0.000455712
1397.85,0.000419254
1398.81,0.000448005
1399.78,0.0005374
1400.74,0.000574633
1401.7,0.000516796
1402.67,0.000434653
1403.63,0.000359555
1404.6,0.000308539
1405.56,0.00029364
1406.53,0.000326047
1407.49,0.00041235
1408.45,0.000524755
1409.42,0.000604121
1410.38,0.000609553
1411.35,0.000573225
1412.31,0.000580117
1413.28,0.000643567
1414.24,0.000641368
1415.2,0.000544605
1416.17,0.000478972
1417.13,0.000488505
1418.1,0.000531234
1419.06,0.000553033
1420.03,0.000547984
1420.99,0.000554108
1421.95,0.000596393
1422.92,0.000644816
1423.88,0.000673368
1424.85,0.000684798
1425.81,0.000668669
1426.78,0.000627018
1427.74,0.000618554
1428.7,0.00066828
1429.67,0.000695254
1430.63,0.000642407
1431.6,0.000554201
1432.56,0.000476373
1433.52,0.000373124
1434.49,0.000334056
1435.45,0.000426499
1436.42,0.00052178
1437.38,0.000607695
1438.35,0.000672733
1439.31,0.000665385
1440.27,0.000593292
1441.24,0.000529288
1442.2,0.000528631
1443.17,0.000581619
1444.13,0.000647185
1445.1,0.000697122
1446.06,0.000684716
1447.02,0.000608106
1447.99,0.000558289
1448.95,0.000545505
1449.92,0.000542138
1450.88,0.000543886
1451.85,0.000545035
1452.81,0.00053203
1453.77,0.000513449
1454.74,0.000519892
1455.7,0.000559614
1456.67,0.000598325
1457.63,0.000608494
1458.59,0.000611938
1459.56,0.000641685
1460.52,0.000727283
1461.49,0.000763275
1462.45,0.000671913
1463.42,0.000544262
1464.38,0.000493845
1465.34,0.000518779
1466.31,0.000536057
1467.27,0.000510665
1468.24,0.00050645
1469.2,0.000578623
1470.16,0.00066287
1471.13,0.000669983
1472.09,0.000626701
1473.06,0.00059889
1474.02,0.000594533
1474.99,0.00059681
1475.95,0.000619275
1476.91,0.000658925
1477.88,0.000673067
1478.84,0.000639075
1479.81,0.000584929
1480.77,0.000525934
1481.74,0.000508197
1482.7,0.000584967
1483.66,0.000684561
1484.63,0.000731664
1485.59,0.000722708
1486.56,0.000688804
1487.52,0.000657583
1488.49,0.000661491
1489.45,0.000722075
1490.41,0.000795815
1491.38,0.000791291
1492.34,0.000723189
1493.31,0.000713551
1494.27,0.000752114
1495.23,0.00077967
1496.2,0.000807781
1497.16,0.000813841
1498.13,0.000790174
1499.09,0.000773788
1500.06,0.000790545
1501.02,0.000828363
1501.98,0.000863506
1502.95,0.000888595
1503.91,0.000903187
1504.88,0.000910081
1505.84,0.000932993
1506.81,0.000952329
1507.77,0.000958454
1508.73,0.000945327
1509.7,0.000903676
1510.66,0.000840479
1511.63,0.000774582
1512.59,0.000725562
1513.56,0.000685893
1514.52,0.000640775
1515.48,0.00062141
1516.45,0.000675554
1517.41,0.000769131
1518.38,0.000805534
1519.34,0.000795527
1520.31,0.000780045
1521.27,0.000733645
1522.23,0.000720303
1523.2,0.000773605
1524.16,0.000838207
1525.13,0.000858463
1526.09,0.00084106
1527.06,0.000828751
1528.02,0.000836783
1528.98,0.000819986
1529.95,0.000735617
1530.91,0.000630183
1531.88,0.000584463
1532.84,0.000600751
1533.81,0.000646687
1534.77,0.000691287
1535.73,0.000702041
1536.7,0.000670918
1537.66,0.000626265
1538.63,0.000598323
1539.59,0.000592947
1540.55,0.000605012
1541.52,0.00062496
1542.48,0.000600369
1543.45,0.000486929
1544.41,0.000375872
1545.38,0.000364666
1546.34,0.000429021
1547.3,0.000498392
1548.27,0.000554112
1549.23,0.000636467
1550.2,0.000753349
1551.16,0.00087613
1552.12,0.001008787
1553.09,0.001170056
1554.05,0.001344819
1555.02,0.001566268
1555.98,0.00168083
1556.95,0.001587306
1557.91,0.001340932
1558.88,0.000918683
1559.84,0.000477428
1560.8,0.000190672
1561.77,7.21081E-05
1562.73,6.18018E-05
1563.7,0.000125516
1564.66,0.000203528
1565.62,0.000234758
1566.59,0.00022673
1567.55,0.0001946
1568.52,0.00012417
1569.48,8.98941E-05
1570.45,0.000127763
1571.41,0.000137839
1572.37,0.000117877
1573.34,7.81436E-05
1574.3,-6.68629E-06
1575.27,-0.000103825
1576.23,-0.000151872
1577.19,-0.000138108
1578.16,-9.87165E-05
1579.12,-6.18951E-05
1580.09,-3.81446E-05
1581.05,-5.56337E-05
1582.02,-0.000128505
1582.98,-0.000175282
1583.94,-0.000147789
1584.91,-0.000126617
1585.87,-0.000133511
1586.84,-0.000156361
1587.8,-0.000219051
1588.77,-0.000296156
1589.73,-0.000329477
1590.69,-0.000303893
1591.66,-0.00025852
1592.62,-0.000234477
1593.59,-0.000243282
1594.55,-0.000290087
1595.52,-0.000376839
1596.48,-0.000449239
1597.44,-0.000465202
1598.41,-0.000507988
1599.37,-0.000621858
