RamanShift,SLS3
1353.49,0.00062932
1354.46,0.000699961
1355.42,0.000682307
1356.39,0.000611477
1357.35,0.000575827
1358.31,0.000610884
1359.28,0.000657736
1360.24,0.000710503
1361.21,0.000745513
1362.17,0.000721229
1363.14,0.00066714
1364.1,0.00067225
1365.06,0.000772392
1366.03,0.00087262
1366.99,0.000877677
1367.96,0.000811113
1368.92,0.000726452
1369.89,0.000587785
1370.85,0.000508563
1371.81,0.000500906
1372.78,0.000517085
1373.74,0.000581181
1374.71,0.000651292
1375.67,0.000679429
1376.64,0.000665438
1377.6,0.00066941
1378.56,0.00072148
1379.53,0.000803682
1380.49,0.000819609
1381.46,0.000762991
1382.42,0.0007727
1383.38,0.000897296
1384.35,0.00097357
1385.31,0.000874153
1386.28,0.000744117
1387.24,0.00075952
1388.21,0.000890317
1389.17,0.000972641
1390.13,0.000933253
1391.1,0.000875401
1392.06,0.000890599
1393.03,0.000948453
1393.99,0.001024701
1394.96,0.001100981
1395.92,0.001103879
1396.88,0.001008654
1397.85,0.000894737
1398.81,0.000878804
1399.78,0.000948761
1400.74,0.000957302
1401.71,0.000873389
1402.67,0.000795457
1403.63,0.000772811
1404.6,0.00076236
1405.56,0.000733319
1406.53,0.000710286
1407.49,0.000742905
1408.45,0.000818879
1409.42,0.000876263
1410.38,0.000871657
1411.35,0.000842068
1412.31,0.000899463
1413.28,0.001068883
1414.24,0.001126443
1415.2,0.001003212
1416.17,0.000892111
1417.13,0.00084326
1418.1,0.000837971
1419.06,0.000851425
1420.03,0.000889835
1420.99,0.000928305
1421.95,0.000979324
1422.92,0.001036593
1423.88,0.001093955
1424.85,0.001138712
1425.81,0.001089063
1426.78,0.000963562
1427.74,0.000919846
1428.7,0.001040177
1429.67,0.001154281
1430.63,0.001110424
1431.6,0.000958711
1432.56,0.000756025
1433.52,0.000470446
1434.49,0.000336599
1435.45,0.000526622
1436.42,0.000761376
1437.38,0.000920165
1438.35,0.001021757
1439.31,0.001021496
1440.27,0.000944574
1441.24,0.000867374
1442.2,0.000841212
1443.17,0.000859674
1444.13,0.000929436
1445.1,0.001037656
1446.06,0.001088324
1447.02,0.001055523
1447.99,0.001035383
1448.95,0.001040968
1449.92,0.001039983
1450.88,0.001013231
1451.85,0.00096694
1452.81,0.000901215
1453.77,0.000828851
1454.74,0.000820924
1455.7,0.000910128
1456.67,0.001038242
1457.63,0.001062831
1458.59,0.000977024
1459.56,0.000962417
1460.52,0.001110414
1461.49,0.001180415
1462.45,0.001022528
1463.42,0.000825098
1464.38,0.000764418
1465.34,0.00082117
1466.31,0.000845197
1467.27,0.000777676
1468.24,0.000729548
1469.2,0.000805938
1470.17,0.000928257
1471.13,0.000945754
1472.09,0.000884348
1473.06,0.000849012
1474.02,0.000872929
1474.99,0.000909918
1475.95,0.000940427
1476.92,0.000977453
1477.88,0.000974938
1478.84,0.000939309
1479.81,0.000896852
1480.77,0.000847751
1481.74,0.000824938
1482.7,0.000868521
1483.67,0.000925315
1484.63,0.000955676
1485.59,0.000959424
1486.56,0.000929731
1487.52,0.000873383
1488.49,0.000863496
1489.45,0.000980538
1490.41,0.001171258
1491.38,0.001208311
1492.34,0.001064711
1493.31,0.000981027
1494.27,0.000991168
1495.24,0.001021313
1496.2,0.001098612
1497.16,0.001155837
1498.13,0.001132248
1499.09,0.001061533
1500.06,0.001004033
1501.02,0.000973495
1501.99,0.000963026
1502.95,0.00095937
1503.91,0.00097597
1504.88,0.001005993
1505.84,0.001056479
1506.81,0.001113696
1507.77,0.001198238
1508.74,0.001235221
1509.7,0.001163528
1510.66,0.001057642
1511.63,0.000992307
1512.59,0.000967857
1513.56,0.000895443
1514.52,0.000761517
1515.48,0.000682015
1516.45,0.000793814
1517.41,0.001015462
1518.38,0.00113454
1519.34,0.001137296
1520.31,0.001105579
1521.27,0.000991432
1522.23,0.00092521
1523.2,0.000996394
1524.16,0.001088463
1525.13,0.001097809
1526.09,0.001038243
1527.06,0.000999153
1528.02,0.001029221
1528.98,0.001017805
1529.95,0.000881574
1530.91,0.000710557
1531.88,0.000663959
1532.84,0.000728472
1533.81,0.000792944
1534.77,0.000850681
1535.73,0.000859765
1536.7,0.000799058
1537.66,0.000717434
1538.63,0.000733228
1539.59,0.000812013
1540.55,0.000862949
1541.52,0.000871853
1542.48,0.000845865
1543.45,0.000770641
1544.41,0.0007024
1545.38,0.000669009
1546.34,0.000670802
1547.3,0.000728839
1548.27,0.000822019
1549.23,0.000964785
1550.2,0.001121753
1551.16,0.001321432
1552.13,0.001634304
1553.09,0.002060899
1554.05,0.002523574
1555.02,0.003107263
1555.98,0.003415688
1556.95,0.003235175
1557.91,0.002784725
1558.88,0.002084753
1559.84,0.001341038
1560.8,0.000802432
1561.77,0.000497797
1562.73,0.000349588
1563.7,0.000322264
1564.66,0.000366423
1565.62,0.000432087
1566.59,0.000512026
1567.55,0.000492016
1568.52,0.000328553
1569.48,0.000236646
1570.45,0.000295143
1571.41,0.000361053
1572.37,0.000455823
1573.34,0.00050745
1574.3,0.000357691
1575.27,0.000113861
1576.23,6.79344E-06
1577.2,0.000108739
1578.16,0.000254341
1579.12,0.000306192
1580.09,0.000278391
1581.05,0.000279654
1582.02,0.000309777
1582.98,0.000325583
1583.95,0.000334018
1584.91,0.000342609
1585.87,0.000351219
1586.84,0.000323316
1587.8,0.000208088
1588.77,7.06627E-05
1589.73,2.07194E-05
1590.69,6.56412E-05
1591.66,0.000139742
1592.62,0.000184852
1593.59,0.000185977
1594.55,0.000113978
1595.52,-1.69416E-05
1596.48,-7.4531E-05
1597.44,7.36458E-06
1598.41,1.57469E-05
1599.37,-0.000130222
