RamanShift,SLS2
1345.78,0.000296082
1346.74,0.000239278
1347.71,0.000175277
1348.67,0.000149025
1349.64,0.000149988
1350.6,0.000140736
1351.57,0.000124349
1352.53,0.000128716
1353.49,0.000170976
1354.46,0.000209629
1355.42,0.000196621
1356.39,0.000152219
1357.35,0.000132084
1358.31,0.000149975
1359.28,0.000174602
1360.24,0.000195917
1361.21,0.000213559
1362.17,0.000206998
1363.14,0.000189739
1364.1,0.000207421
1365.06,0.000263452
1366.03,0.000312364
1366.99,0.00031605
1367.96,0.000274023
1368.92,0.000221534
1369.89,0.00013716
1370.85,8.43287E-05
1371.81,7.34803E-05
1372.78,7.99411E-05
1373.74,0.000118206
1374.71,0.000166861
1375.67,0.000184016
1376.64,0.000172733
1377.6,0.000168624
1378.56,0.000196262
1379.53,0.000237853
1380.49,0.000258412
1381.46,0.000246862
1382.42,0.000249617
1383.38,0.000280729
1384.35,0.000290325
1385.31,0.00024316
1386.28,0.000195657
1387.24,0.000215924
1388.21,0.000296619
1389.17,0.000338331
1390.13,0.000305017
1391.1,0.000260657
1392.06,0.00029155
1393.03,0.000350916
1393.99,0.00038543
1394.96,0.000391031
1395.92,0.000371635
1396.88,0.000330574
1397.85,0.000292781
1398.81,0.000301916
1399.78,0.000361304
1400.74,0.000370417
1401.71,0.000299795
1402.67,0.000236434
1403.63,0.000227206
1404.6,0.000228571
1405.56,0.000222847
1406.53,0.000224111
1407.49,0.00024734
1408.45,0.000288744
1409.42,0.000319043
1410.38,0.000320417
1411.35,0.000310592
1412.31,0.000341063
1413.28,0.000426122
1414.24,0.000449345
1415.2,0.000388389
1416.17,0.000330723
1417.13,0.000287787
1418.1,0.000270196
1419.06,0.00029315
1420.03,0.000345291
1420.99,0.000390343
1421.95,0.000417014
1422.92,0.000443467
1423.88,0.000492282
1424.85,0.00054092
1425.81,0.000512202
1426.78,0.000423966
1427.74,0.000380188
1428.7,0.000432652
1429.67,0.000481234
1430.63,0.000452113
1431.6,0.000366921
1432.56,0.000259444
1433.52,0.000110778
1434.49,4.72797E-05
1435.45,0.000166618
1436.42,0.00030083
1437.38,0.000413054
1438.35,0.00048033
1439.31,0.000458082
1440.27,0.000360822
1441.24,0.000281863
1442.2,0.000281777
1443.17,0.000337764
1444.13,0.000401571
1445.1,0.000465213
1446.06,0.000476434
1447.02,0.000412235
1447.99,0.000370287
1448.95,0.00037001
1449.92,0.000384575
1450.88,0.000399369
1451.85,0.000410126
1452.81,0.000386993
1453.77,0.000337227
1454.74,0.00031747
1455.7,0.000370093
1456.67,0.000445354
1457.63,0.000475273
1458.59,0.000448047
1459.56,0.000454824
1460.52,0.000538164
1461.49,0.000564067
1462.45,0.000448733
1463.42,0.000302296
1464.38,0.000282232
1465.34,0.000361792
1466.31,0.000402834
1467.27,0.000367343
1468.24,0.000335353
1469.2,0.000376634
1470.17,0.000436961
1471.13,0.000435942
1472.09,0.000396309
1473.06,0.00037563
1474.02,0.000386057
1474.99,0.000400087
1475.95,0.000402749
1476.92,0.000397382
1477.88,0.000396113
1478.84,0.000387046
1479.81,0.00037768
1480.77,0.000387968
1481.74,0.000401881
1482.7,0.000396572
1483.67,0.000390968
1484.63,0.000409002
1485.59,0.000438753
1486.56,0.000448729
1487.52,0.000439393
1488.49,0.000445415
1489.45,0.000494799
1490.41,0.000563855
1491.38,0.000573856
1492.34,0.000521233
1493.31,0.000495763
1494.27,0.000482298
1495.24,0.000488225
1496.2,0.000565379
1497.16,0.000626859
1498.13,0.000605204
1499.09,0.000536308
1500.06,0.000490748
1501.02,0.000500797
1501.99,0.000518505
1502.95,0.000504754
1503.91,0.000479042
1504.88,0.000476845
1505.84,0.000530578
1506.81,0.000568194
1507.77,0.000590181
1508.74,0.000595968
1509.7,0.000578064
1510.66,0.000544132
1511.63,0.000505852
1512.59,0.000471762
1513.56,0.000425309
1514.52,0.000358982
1515.48,0.000320613
1516.45,0.000366217
1517.41,0.000460388
1518.38,0.000514205
1519.34,0.00053214
1520.31,0.000525633
1521.27,0.000450817
1522.23,0.000412182
1523.2,0.000474194
1524.16,0.000556792
1525.13,0.000574489
1526.09,0.000535771
1527.06,0.000512915
1528.02,0.000534914
1528.98,0.000524451
1529.95,0.000416132
1530.91,0.000275356
1531.88,0.000231756
1532.84,0.000265775
1533.81,0.000311794
1534.77,0.000349999
1535.73,0.000367834
1536.7,0.000344518
1537.66,0.000313252
1538.63,0.000318501
1539.59,0.00035273
1540.55,0.0003747
1541.52,0.000375883
1542.48,0.000352687
1543.45,0.00029214
1544.41,0.000235884
1545.38,0.000228683
1546.34,0.000258864
1547.3,0.000284962
1548.27,0.000306681
1549.23,0.000361793
1550.2,0.000474635
1551.16,0.000621082
1552.13,0.000796497
1553.09,0.000997382
1554.05,0.001223512
1555.02,0.00152038
1555.98,0.001668305
1556.95,0.001541486
1557.91,0.001277255
1558.88,0.000883039
1559.84,0.00048009
1560.8,0.000205935
1561.77,6.89616E-05
1562.73,1.99025E-05
1563.7,2.90853E-05
1564.66,6.37214E-05
1565.62,9.84161E-05
1566.59,0.000132876
1567.55,0.000117276
1568.52,4.24917E-05
1569.48,-6.87221E-06
1570.45,-1.02831E-05
1571.41,-7.55029E-07
1572.37,4.67613E-05
1573.34,7.71761E-05
1574.3,-6.15815E-06
1575.27,-0.000153367
1576.23,-0.000220092
1577.2,-0.0001686
1578.16,-9.12765E-05
1579.12,-7.74725E-05
1580.09,-0.000110657
1581.05,-0.000118088
1582.02,-0.000104551
1582.98,-9.92008E-05
1583.95,-9.83952E-05
1584.91,-0.000110076
1585.87,-0.000126035
1586.84,-0.00015513
1587.8,-0.000205341
1588.77,-0.000260207
1589.73,-0.000284874
1590.69,-0.000275281
1591.66,-0.000253093
1592.62,-0.000226261
1593.59,-0.000221162
1594.55,-0.000250144
1595.52,-0.000322507
1596.48,-0.000373136
1597.44,-0.000385035
1598.41,-0.000410188
1599.37,-0.000469611
